Time - Plot 0,Amplitude - Plot 0
1070345:29:08.259826,-11.6428
1070345:29:08.317283,-11.6432
1070345:29:08.326450,-11.6436
1070345:29:08.334856,-8.21589
1070345:29:08.343470,-7.3648
1070345:29:08.352246,-7.57415
1070345:29:08.360853,-6.59709
1070345:29:08.417854,-11.6433
1070345:29:08.426898,-11.6429
1070345:29:08.435145,-11.6438
1070345:29:08.444685,-11.6438
1070345:29:08.452908,-11.6439
1070345:29:08.461965,-11.6437
1070345:29:08.518322,-11.6433
1070345:29:08.526505,-11.6432
1070345:29:08.536107,-11.6435
1070345:29:08.544753,-11.6437
1070345:29:08.553539,-11.6437
1070345:29:08.562422,-11.6436
1070345:29:08.619485,-11.6433
1070345:29:08.628254,-11.6435
1070345:29:08.636795,-11.6439
1070345:29:08.645882,-11.644
1070345:29:08.653575,-11.6438
1070345:29:08.662819,-11.6437
1070345:29:08.719722,-5.01871
1070345:29:08.728573,-6.23206
1070345:29:08.736799,-7.44637
1070345:29:08.745972,-9.01174
1070345:29:08.754745,-11.4932
1070345:29:08.763578,-11.643
1070345:29:08.821239,-11.6438
1070345:29:08.829758,-11.643
1070345:29:08.839112,-11.6429
1070345:29:08.847657,-11.643
1070345:29:08.856235,-11.6433
1070345:29:08.864697,-11.6431
1070345:29:08.921561,-11.6432
1070345:29:08.930625,-11.6428
1070345:29:08.939206,-11.6431
1070345:29:08.948389,-11.6431
1070345:29:08.956749,-11.6435
1070345:29:08.965916,-11.6433
1070345:29:09.022531,-2.77469
1070345:29:09.031141,-2.39887
1070345:29:09.039142,-2.47935
1070345:29:09.048125,-2.88086
1070345:29:09.056848,-3.95048
1070345:29:09.065876,-3.75048
1070345:29:09.123698,-11.6429
1070345:29:09.132263,-11.6432
1070345:29:09.140338,-11.6429
1070345:29:09.150481,-11.6432
1070345:29:09.159001,-11.6432
1070345:29:09.167827,-11.6431
1070345:29:09.223649,-11.6432
1070345:29:09.232861,-11.6431
1070345:29:09.241272,-11.6432
1070345:29:09.250385,-11.6427
1070345:29:09.258565,-11.643
1070345:29:09.267519,-11.6433
1070345:29:09.277878,-11.6431
1070345:29:09.333478,-11.643
1070345:29:09.342728,-11.6432
1070345:29:09.352222,-7.73024
1070345:29:09.360686,-5.79145
1070345:29:09.369457,-6.15909
1070345:29:09.378665,-4.43146
1070345:29:09.435689,-6.4584
1070345:29:09.444989,-9.4968
1070345:29:09.453515,-11.6438
1070345:29:09.462541,-11.6438
1070345:29:09.471558,-11.6437
1070345:29:09.481278,-11.643
1070345:29:09.537507,-11.6437
1070345:29:09.546654,-11.6434
1070345:29:09.555747,-11.643
1070345:29:09.563697,-11.6429
1070345:29:09.572235,-11.6427
1070345:29:09.582625,-11.6428
1070345:29:09.638869,-11.643
1070345:29:09.646877,-11.6431
1070345:29:09.656192,-11.6431
1070345:29:09.664910,-11.6432
1070345:29:09.673388,-11.6431
1070345:29:09.731107,-11.6431
1070345:29:09.740123,-1.5222
1070345:29:09.748295,-1.5298
1070345:29:09.757317,-2.05464
1070345:29:09.765506,-3.78493
1070345:29:09.774581,-5.68949
1070345:29:09.832483,-5.88811
1070345:29:09.841021,-11.6428
1070345:29:09.848999,-11.6426
1070345:29:09.858029,-11.6432
1070345:29:09.867546,-11.6431
1070345:29:09.875568,-11.6427
1070345:29:09.933517,-11.643
1070345:29:09.942279,-11.6432
1070345:29:09.950931,-11.6431
1070345:29:09.959589,-11.6431
1070345:29:09.968575,-11.643
1070345:29:09.977317,-11.6432
1070345:29:09.986727,-11.643
1070345:29:10.043485,-2.8435
1070345:29:10.052691,-1.26913
1070345:29:10.060725,-1.16172
1070345:29:10.069761,-1.37689
1070345:29:10.077720,-3.15874
1070345:29:10.135852,-7.36585
1070345:29:10.144804,-11.6436
1070345:29:10.152932,-11.6437
1070345:29:10.162185,-11.6434
1070345:29:10.171370,-11.6436
1070345:29:10.180072,-11.6433
1070345:29:10.188634,-11.6429
1070345:29:10.245813,-11.6438
1070345:29:10.254690,-11.6436
1070345:29:10.262665,-11.6437
1070345:29:10.271789,-11.6432
1070345:29:10.280418,-11.6432
1070345:29:10.289386,-11.643
1070345:29:10.347169,-1.28132
1070345:29:10.355688,-2.84599
1070345:29:10.363681,-6.90618
1070345:29:10.372668,-8.32201
1070345:29:10.381872,-11.6431
1070345:29:10.389416,-11.6431
1070345:29:10.399815,-11.643
1070345:29:10.456359,-11.6429
1070345:29:10.464638,-11.6432
1070345:29:10.473560,-11.6432
1070345:29:10.481759,-11.643
1070345:29:10.491097,-11.6431
1070345:29:10.500339,-11.6431
1070345:29:10.557309,-11.6433
1070345:29:10.565963,-11.6431
1070345:29:10.574126,-11.6433
1070345:29:10.583365,-11.6435
1070345:29:10.592371,-11.6424
1070345:29:10.601591,-7.97852
1070345:29:10.659198,-4.02614
1070345:29:10.667822,-6.71035
1070345:29:10.676490,-9.39821
1070345:29:10.685046,-11.6436
1070345:29:10.693984,-11.6428
1070345:29:10.703815,-11.6439
1070345:29:10.761161,-11.643
1070345:29:10.769658,-11.6432
1070345:29:10.778457,-11.644
1070345:29:10.787694,-11.6437
1070345:29:10.795766,-11.6437
1070345:29:10.806053,-11.6431
1070345:29:10.862863,-11.6437
1070345:29:10.871555,-11.6438
1070345:29:10.879986,-11.6439
1070345:29:10.888757,-11.6429
1070345:29:10.897708,-11.643
1070345:29:10.906594,-11.6435
1070345:29:10.964695,-1.90912
1070345:29:10.973492,-1.78457
1070345:29:10.982018,-1.52415
1070345:29:10.990056,-1.56283
1070345:29:10.999408,-1.73752
1070345:29:11.008362,-3.9885
1070345:29:11.065929,-11.6432
1070345:29:11.073522,-11.6432
1070345:29:11.082578,-11.6435
1070345:29:11.091511,-11.643
1070345:29:11.100595,-11.6433
1070345:29:11.110060,-11.6432
1070345:29:11.166781,-11.6432
1070345:29:11.175544,-11.6431
1070345:29:11.184333,-11.6433
1070345:29:11.193349,-11.6431
1070345:29:11.202166,-11.6434
1070345:29:11.211213,-11.6434
1070345:29:11.268844,-11.6433
1070345:29:11.277903,-11.6433
1070345:29:11.286579,-11.6433
1070345:29:11.295648,-11.6435
1070345:29:11.303826,-10.4658
1070345:29:11.312937,-5.90517
1070345:29:11.370386,-1.49143
1070345:29:11.379144,-1.59656
1070345:29:11.386973,-1.65576
1070345:29:11.397149,-4.31753
1070345:29:11.405155,-7.79407
1070345:29:11.415093,-8.709
1070345:29:11.471482,-11.6437
1070345:29:11.480836,-11.6435
1070345:29:11.489358,-11.6431
1070345:29:11.498507,-11.6433
1070345:29:11.506898,-11.6433
1070345:29:11.564514,-11.6431
1070345:29:11.573212,-11.6432
1070345:29:11.581086,-11.6431
1070345:29:11.589867,-11.6429
1070345:29:11.599653,-11.6433
1070345:29:11.608118,-11.6429
1070345:29:11.665359,-11.643
1070345:29:11.673466,-9.58126
1070345:29:11.682662,-5.63339
1070345:29:11.690670,-4.95536
1070345:29:11.699915,-5.52637
1070345:29:11.708185,-3.52471
1070345:29:11.766218,-1.37505
1070345:29:11.774776,-8.27654
1070345:29:11.783362,-8.49507
1070345:29:11.792152,-10.9094
1070345:29:11.800627,-11.6431
1070345:29:11.809634,-11.6432
1070345:29:11.866731,-11.6432
1070345:29:11.874834,-11.6435
1070345:29:11.883505,-11.6431
1070345:29:11.892558,-11.6435
1070345:29:11.900567,-11.6434
1070345:29:11.909602,-11.6431
1070345:29:11.918723,-11.643
1070345:29:11.975707,-11.6432
1070345:29:11.983713,-11.6432
1070345:29:11.992382,-11.6432
1070345:29:12.001194,-11.6431
1070345:29:12.010500,-11.6434
1070345:29:12.019323,-11.6436
1070345:29:12.076067,-1.20286
1070345:29:12.084815,-1.84707
1070345:29:12.092786,-2.96392
1070345:29:12.101832,-4.13065
1070345:29:12.110712,-5.93417
1070345:29:12.120018,-8.38056
1070345:29:12.177576,-11.6432
1070345:29:12.186255,-11.6434
1070345:29:12.194649,-11.6434
1070345:29:12.203545,-11.6435
1070345:29:12.212578,-11.6439
1070345:29:12.221651,-11.6438
1070345:29:12.278282,-11.6431
1070345:29:12.287332,-11.6433
1070345:29:12.295091,-11.6438
1070345:29:12.304731,-11.644
1070345:29:12.312957,-11.6439
1070345:29:12.322165,-11.6438
1070345:29:12.380025,-2.04878
1070345:29:12.388465,-1.87976
1070345:29:12.397058,-1.56195
1070345:29:12.406097,-2.22394
1070345:29:12.414022,-3.05287
1070345:29:12.423995,-5.55865
1070345:29:12.480855,-11.6432
1070345:29:12.489437,-11.6434
1070345:29:12.498105,-11.643
1070345:29:12.506836,-11.6429
1070345:29:12.515315,-11.643
1070345:29:12.523747,-11.6433
1070345:29:12.534329,-11.6429
1070345:29:12.590830,-11.6433
1070345:29:12.599494,-11.6435
1070345:29:12.608222,-11.643
1070345:29:12.616912,-11.6434
1070345:29:12.625951,-11.6432
1070345:29:12.635002,-11.6431
1070345:29:12.692680,-4.78529
1070345:29:12.701112,-4.14287
1070345:29:12.710065,-2.7324
1070345:29:12.718704,-1.859
1070345:29:12.727380,-2.24817
1070345:29:12.784769,-11.6433
1070345:29:12.793708,-11.6434
1070345:29:12.801961,-11.6434
1070345:29:12.810915,-11.643
1070345:29:12.819861,-11.6431
1070345:29:12.828877,-11.6431
1070345:29:12.886301,-11.6431
1070345:29:12.894839,-11.6431
1070345:29:12.903519,-11.6432
1070345:29:12.911767,-11.6432
1070345:29:12.920949,-11.6436
1070345:29:12.930062,-11.6437
1070345:29:12.986666,-11.6434
1070345:29:12.994582,-11.6433
1070345:29:13.003543,-11.6435
1070345:29:13.012243,-11.6439
1070345:29:13.020967,-11.6441
1070345:29:13.029667,-11.6438
1070345:29:13.039868,-7.46627
1070345:29:13.096573,-2.71311
1070345:29:13.104883,-4.3509
1070345:29:13.113342,-5.29301
1070345:29:13.121320,-6.75066
1070345:29:13.130301,-9.6974
1070345:29:13.140270,-11.6437
1070345:29:13.197943,-11.6436
1070345:29:13.206602,-11.6432
1070345:29:13.215355,-11.6431
1070345:29:13.223713,-11.6432
1070345:29:13.231751,-11.6429
1070345:29:13.241727,-11.6432
1070345:29:13.299279,-11.643
1070345:29:13.307011,-11.643
1070345:29:13.316225,-11.643
1070345:29:13.324619,-11.6431
1070345:29:13.332640,-11.6432
1070345:29:13.390893,-11.6432
1070345:29:13.399439,-9.45553
1070345:29:13.408160,-6.27729
1070345:29:13.416774,-5.01589
1070345:29:13.425377,-4.6462
1070345:29:13.433839,-4.83198
1070345:29:13.443161,-2.56671
1070345:29:13.500574,-6.22643
1070345:29:13.509409,-7.73682
1070345:29:13.518112,-8.83922
1070345:29:13.526675,-9.69807
1070345:29:13.535392,-11.6434
1070345:29:13.543050,-11.6434
1070345:29:13.601548,-11.6434
1070345:29:13.610544,-11.6432
1070345:29:13.618338,-11.6431
1070345:29:13.627369,-11.6431
1070345:29:13.636254,-11.6432
1070345:29:13.644681,-11.643
1070345:29:13.654784,-11.6438
1070345:29:13.711693,-11.6435
1070345:29:13.720383,-11.6433
1070345:29:13.728337,-11.6431
1070345:29:13.737227,-11.6437
1070345:29:13.745558,-11.6438
1070345:29:13.755723,-11.6439
1070345:29:13.813721,-6.11935
1070345:29:13.822929,-5.72361
1070345:29:13.831674,-4.08023
1070345:29:13.840312,-2.52718
1070345:29:13.849009,-1.7906
1070345:29:13.859063,-1.30552
1070345:29:13.914863,-8.55462
1070345:29:13.923662,-10.049
1070345:29:13.932698,-9.58768
1070345:29:13.941963,-11.6437
1070345:29:13.950002,-11.6433
1070345:29:13.959957,-11.6431
1070345:29:14.016785,-11.6435
1070345:29:14.025613,-11.6433
1070345:29:14.034540,-11.643
1070345:29:14.042382,-11.6432
1070345:29:14.051527,-11.6431
1070345:29:14.061352,-11.6435
1070345:29:14.118534,-11.6432
1070345:29:14.127578,-11.6433
1070345:29:14.135198,-11.6436
1070345:29:14.144608,-11.643
1070345:29:14.152989,-11.6432
1070345:29:14.210853,-11.6433
1070345:29:14.219577,-11.0088
1070345:29:14.228195,-7.5764
1070345:29:14.237069,-6.52528
1070345:29:14.245445,-6.02171
1070345:29:14.254570,-3.79352
1070345:29:14.262846,-2.93202
1070345:29:14.321123,-3.58181
1070345:29:14.329642,-6.46068
1070345:29:14.338475,-7.33275
1070345:29:14.347266,-8.40434
1070345:29:14.355825,-11.0794
1070345:29:14.365191,-11.6441
1070345:29:14.421483,-11.6438
1070345:29:14.430535,-11.6435
1070345:29:14.438555,-11.6441
1070345:29:14.447631,-11.6442
1070345:29:14.455657,-11.644
1070345:29:14.464647,-11.6435
1070345:29:14.522758,-11.6436
1070345:29:14.531353,-11.644
1070345:29:14.539693,-11.6434
1070345:29:14.547909,-11.6434
1070345:29:14.557086,-11.643
1070345:29:14.565787,-11.6429
1070345:29:14.622189,-11.6441
1070345:29:14.631284,-11.6432
1070345:29:14.640270,-11.6434
1070345:29:14.648970,-11.6432
1070345:29:14.657675,-11.643
1070345:29:14.666251,-11.6433
1070345:29:14.723728,-11.6436
1070345:29:14.732929,-11.6432
1070345:29:14.741006,-11.6432
1070345:29:14.750478,-11.1087
1070345:29:14.759054,-9.12423
1070345:29:14.767805,-8.25719
1070345:29:14.825565,-3.10493
1070345:29:14.833727,-2.96014
1070345:29:14.842719,-2.46158
1070345:29:14.850625,-1.99898
1070345:29:14.859614,-1.89305
1070345:29:14.868805,-1.86546
1070345:29:14.927602,-3.96905
1070345:29:14.936067,-5.43782
1070345:29:14.943997,-7.60569
1070345:29:14.953247,-6.43004
1070345:29:14.961102,-6.90806
1070345:29:14.970381,-10.1508
1070345:29:15.027678,-11.6433
1070345:29:15.036698,-11.643
1070345:29:15.044805,-11.6434
1070345:29:15.053648,-11.6431
1070345:29:15.062305,-11.6433
1070345:29:15.071488,-11.6436
1070345:29:15.128139,-11.6433
1070345:29:15.137239,-11.6433
1070345:29:15.145584,-11.6435
1070345:29:15.154020,-11.6434
1070345:29:15.162259,-11.644
1070345:29:15.171547,-11.6439
1070345:29:15.181739,-11.6439
1070345:29:15.239442,-11.6438
1070345:29:15.248506,-11.6435
1070345:29:15.256326,-11.6432
1070345:29:15.265028,-11.6431
1070345:29:15.273763,-11.643
1070345:29:15.283005,-11.643
1070345:29:15.341400,-11.6432
1070345:29:15.350110,-11.6432
1070345:29:15.358403,-11.643
1070345:29:15.367619,-11.6434
1070345:29:15.375834,-11.6434
1070345:29:15.385341,-11.6433
1070345:29:15.442953,-6.49146
1070345:29:15.451973,-4.85574
1070345:29:15.459995,-4.28012
1070345:29:15.469168,-3.39108
1070345:29:15.477936,-3.05337
1070345:29:15.487168,-1.9382
1070345:29:15.544720,-9.38906
1070345:29:15.553465,-9.95085
1070345:29:15.561423,-11.2758
1070345:29:15.570432,-11.6435
1070345:29:15.579457,-11.643
1070345:29:15.588695,-11.6436
1070345:29:15.646358,-11.6431
1070345:29:15.654511,-11.6438
1070345:29:15.662629,-11.6433
1070345:29:15.671877,-11.6437
1070345:29:15.680425,-11.6437
1070345:29:15.737824,-11.6437
1070345:29:15.746994,-11.6433
1070345:29:15.755236,-11.6435
1070345:29:15.763524,-11.6438
1070345:29:15.772693,-11.644
1070345:29:15.781549,-11.6439
1070345:29:15.839018,-11.6436
1070345:29:15.848031,-8.68158
1070345:29:15.855929,-5.32978
1070345:29:15.864906,-2.88751
1070345:29:15.873563,-1.93265
1070345:29:15.882558,-1.59987
1070345:29:15.891186,-1.37921
1070345:29:15.949306,-7.9331
1070345:29:15.958235,-11.6433
1070345:29:15.966517,-11.6431
1070345:29:15.975515,-11.6432
1070345:29:15.983619,-11.643
1070345:29:15.992579,-11.6429
1070345:29:16.049751,-11.643
1070345:29:16.058162,-11.643
1070345:29:16.067120,-11.6433
1070345:29:16.076159,-11.6431
1070345:29:16.084096,-11.6431
1070345:29:16.092836,-11.6433
1070345:29:16.149089,-11.643
1070345:29:16.158334,-11.6434
1070345:29:16.167807,-11.6432
1070345:29:16.176512,-11.6431
1070345:29:16.185009,-11.6433
1070345:29:16.193635,-11.6434
1070345:29:16.250293,-3.16562
1070345:29:16.259395,-1.44429
1070345:29:16.267658,-1.22993
1070345:29:16.276992,-1.2598
1070345:29:16.285486,-1.83212
1070345:29:16.293766,-3.30505
1070345:29:16.352352,-11.6433
1070345:29:16.361157,-11.6436
1070345:29:16.369784,-11.643
1070345:29:16.377801,-11.643
1070345:29:16.387374,-11.6432
1070345:29:16.395358,-11.6434
1070345:29:16.452556,-11.6428
1070345:29:16.461569,-11.6431
1070345:29:16.469590,-11.6429
1070345:29:16.478698,-11.6431
1070345:29:16.487316,-11.6432
1070345:29:16.496323,-11.6429
1070345:29:16.553736,-11.6428
1070345:29:16.562918,-11.6434
1070345:29:16.570915,-11.6432
1070345:29:16.580201,-11.0604
1070345:29:16.587773,-10.5546
1070345:29:16.597063,-8.67756
1070345:29:16.654755,-1.33107
1070345:29:16.663601,-2.36279
1070345:29:16.671615,-4.38916
1070345:29:16.680604,-6.04863
1070345:29:16.690022,-7.5325
1070345:29:16.698657,-10.03
1070345:29:16.755783,-11.6437
1070345:29:16.763731,-11.6436
1070345:29:16.773017,-11.6438
1070345:29:16.781092,-11.6437
1070345:29:16.790704,-11.6434
1070345:29:16.799493,-11.6433
1070345:29:16.856910,-11.6436
1070345:29:16.865015,-11.6437
1070345:29:16.874125,-11.6431
1070345:29:16.883168,-11.6432
1070345:29:16.891822,-11.6433
1070345:29:16.900833,-11.6433
1070345:29:16.957505,-10.1692
1070345:29:16.966238,-8.23075
1070345:29:16.974610,-9.23729
1070345:29:16.983685,-5.97284
1070345:29:16.992278,-2.49229
1070345:29:17.001314,-1.82026
1070345:29:17.058628,-9.28527
1070345:29:17.067219,-8.9508
1070345:29:17.076509,-10.5028
1070345:29:17.084430,-11.6433
1070345:29:17.092928,-11.643
1070345:29:17.101944,-11.6433
1070345:29:17.159837,-11.6434
1070345:29:17.168562,-11.6433
1070345:29:17.177180,-11.6435
1070345:29:17.185766,-11.6435
1070345:29:17.194003,-11.6431
1070345:29:17.203189,-11.6433
1070345:29:17.260148,-11.6432
1070345:29:17.268515,-11.6436
1070345:29:17.277691,-11.6433
1070345:29:17.285950,-11.6436
1070345:29:17.294981,-11.6432
1070345:29:17.303736,-11.6436
1070345:29:17.361983,-2.84881
1070345:29:17.370670,-2.00776
1070345:29:17.379350,-1.76369
1070345:29:17.388554,-1.86251
1070345:29:17.397282,-1.83079
1070345:29:17.406106,-3.78956
1070345:29:17.462902,-11.6438
1070345:29:17.470902,-11.6434
1070345:29:17.480878,-11.6443
1070345:29:17.488694,-11.6439
1070345:29:17.497894,-11.644
1070345:29:17.507059,-11.6439
1070345:29:17.563775,-11.6436
1070345:29:17.572518,-11.6437
1070345:29:17.581446,-11.6439
1070345:29:17.589603,-11.6437
1070345:29:17.597761,-11.6439
1070345:29:17.606743,-11.6437
1070345:29:17.664046,-11.6434
1070345:29:17.673238,-11.6438
1070345:29:17.681269,-11.6438
1070345:29:17.690998,-10.9913
1070345:29:17.699664,-5.23395
1070345:29:17.708585,-8.7266
1070345:29:17.765506,-2.30807
1070345:29:17.773754,-5.15006
1070345:29:17.781772,-7.96927
1070345:29:17.790954,-8.99401
1070345:29:17.799239,-11.6434
1070345:29:17.808459,-11.6431
1070345:29:17.866824,-11.6432
1070345:29:17.874847,-11.6431
1070345:29:17.884182,-11.6431
1070345:29:17.892941,-11.643
1070345:29:17.901983,-11.6432
1070345:29:17.910576,-11.6435
1070345:29:17.967185,-11.6433
1070345:29:17.975782,-11.6432
1070345:29:17.984512,-11.6433
1070345:29:17.993547,-11.6431
1070345:29:18.001608,-11.6431
1070345:29:18.010799,-11.6433
1070345:29:18.068375,-3.707
1070345:29:18.076759,-2.90025
1070345:29:18.085410,-1.52744
1070345:29:18.094947,-1.27145
1070345:29:18.102947,-2.13826
1070345:29:18.111931,-2.59581
1070345:29:18.169816,-11.6433
1070345:29:18.178139,-11.6432
1070345:29:18.186345,-11.6431
1070345:29:18.194931,-11.6434
1070345:29:18.203887,-11.6433
1070345:29:18.212722,-11.6434
1070345:29:18.269105,-11.6433
1070345:29:18.277159,-11.6431
1070345:29:18.286141,-11.6431
1070345:29:18.294640,-11.6433
1070345:29:18.303770,-11.6435
1070345:29:18.312841,-11.6436
1070345:29:18.370348,-11.6435
1070345:29:18.378895,-9.7887
1070345:29:18.387170,-8.57311
1070345:29:18.395895,-7.52439
1070345:29:18.404859,-5.16264
1070345:29:18.413603,-2.39399
1070345:29:18.471832,-8.07385
1070345:29:18.480427,-9.18119
1070345:29:18.488820,-9.57588
1070345:29:18.497834,-11.0611
1070345:29:18.506773,-11.6436
1070345:29:18.515594,-11.6439
1070345:29:18.572515,-11.6432
1070345:29:18.581238,-11.6441
1070345:29:18.590100,-11.644
1070345:29:18.598079,-11.6438
1070345:29:18.607096,-11.6439
1070345:29:18.616590,-11.6432
1070345:29:18.674003,-11.644
1070345:29:18.682595,-11.6438
1070345:29:18.691298,-11.644
1070345:29:18.699717,-11.6436
1070345:29:18.709125,-11.6434
1070345:29:18.717866,-11.6433
1070345:29:18.774744,-1.29316
1070345:29:18.783622,-1.1305
1070345:29:18.792266,-1.73078
1070345:29:18.800227,-2.02011
1070345:29:18.809386,-2.85438
1070345:29:18.818865,-4.87346
1070345:29:18.876170,-11.6432
1070345:29:18.884856,-11.643
1070345:29:18.893378,-11.6431
1070345:29:18.902169,-11.6433
1070345:29:18.911013,-11.6433
1070345:29:18.920064,-11.643
1070345:29:18.977541,-11.6431
1070345:29:18.986111,-11.6433
1070345:29:18.994903,-11.6431
1070345:29:19.003621,-11.6435
1070345:29:19.011655,-11.6435
1070345:29:19.021646,-11.6433
1070345:29:19.078497,-11.3602
1070345:29:19.087543,-9.18255
1070345:29:19.096097,-6.56924
1070345:29:19.105025,-3.65945
1070345:29:19.113046,-2.40813
1070345:29:19.122663,-1.44922
1070345:29:19.180454,-7.70236
1070345:29:19.188846,-10.4304
1070345:29:19.197244,-11.643
1070345:29:19.205739,-11.6432
1070345:29:19.213577,-11.6437
1070345:29:19.222826,-11.6439
1070345:29:19.232381,-11.6441
1070345:29:19.290153,-11.6437
1070345:29:19.298846,-11.6439
1070345:29:19.307423,-11.6442
1070345:29:19.315352,-11.6438
1070345:29:19.325424,-11.6432
1070345:29:19.382307,-11.6439
1070345:29:19.390695,-11.6435
1070345:29:19.398767,-11.6436
1070345:29:19.407957,-11.6437
1070345:29:19.415966,-11.6433
1070345:29:19.425860,-11.6435
1070345:29:19.434782,-11.6435
1070345:29:19.492433,-1.71178
1070345:29:19.501211,-2.66402
1070345:29:19.509499,-3.73545
1070345:29:19.518554,-4.75346
1070345:29:19.526673,-7.26153
1070345:29:19.537039,-8.97322
1070345:29:19.594681,-11.6434
1070345:29:19.603406,-11.6435
1070345:29:19.611419,-11.6433
1070345:29:19.620526,-11.6434
1070345:29:19.629383,-11.6433
1070345:29:19.638589,-11.6432
1070345:29:19.695499,-11.6433
1070345:29:19.703548,-11.6432
1070345:29:19.712226,-11.6431
1070345:29:19.721345,-11.6431
1070345:29:19.730134,-11.6433
1070345:29:19.787506,-11.6432
1070345:29:19.796178,-7.6688
1070345:29:19.804607,-5.78694
1070345:29:19.813571,-3.28046
1070345:29:19.822654,-2.01379
1070345:29:19.830781,-1.6027
1070345:29:19.888994,-1.6314
1070345:29:19.897454,-11.6433
1070345:29:19.906288,-11.6439
1070345:29:19.914821,-11.6437
1070345:29:19.923752,-11.6437
1070345:29:19.932901,-11.6438
1070345:29:19.942140,-11.6433
1070345:29:19.999640,-11.6438
1070345:29:20.008329,-11.643
1070345:29:20.016897,-11.6428
1070345:29:20.025274,-11.643
1070345:29:20.034841,-11.6429
1070345:29:20.043777,-11.6431
1070345:29:20.101597,-11.6433
1070345:29:20.110254,-11.6431
1070345:29:20.118889,-11.6436
1070345:29:20.127816,-9.73177
1070345:29:20.136842,-5.9871
1070345:29:20.145781,-3.92781
1070345:29:20.202765,-3.11738
1070345:29:20.211751,-4.48887
1070345:29:20.220480,-6.54435
1070345:29:20.229044,-10.3129
1070345:29:20.237823,-11.6433
1070345:29:20.246999,-11.6433
1070345:29:20.303780,-11.6432
1070345:29:20.312049,-11.6428
1070345:29:20.321156,-11.643
1070345:29:20.330340,-11.6432
1070345:29:20.338889,-11.6434
1070345:29:20.396382,-11.6434
1070345:29:20.405199,-11.6431
1070345:29:20.413142,-11.6432
1070345:29:20.422081,-11.6433
1070345:29:20.431322,-11.6435
1070345:29:20.439700,-11.644
1070345:29:20.497360,-11.6439
1070345:29:20.505914,-2.13013
1070345:29:20.514072,-1.23839
1070345:29:20.523306,-1.2598
1070345:29:20.531413,-1.23091
1070345:29:20.540636,-2.02126
1070345:29:20.549756,-8.44618
1070345:29:20.607236,-11.6438
1070345:29:20.614803,-11.6438
1070345:29:20.623996,-11.6438
1070345:29:20.632865,-11.6436
1070345:29:20.641049,-11.6436
1070345:29:20.649581,-11.644
1070345:29:20.660037,-11.6428
1070345:29:20.717112,-11.6436
1070345:29:20.724928,-11.6433
1070345:29:20.733879,-11.6434
1070345:29:20.742885,-11.6433
1070345:29:20.751496,-11.6434
1070345:29:20.761609,-11.6435
1070345:29:20.818290,-11.6435
1070345:29:20.827335,-11.6433
1070345:29:20.835825,-11.6437
1070345:29:20.843779,-11.6435
1070345:29:20.852816,-11.6432
1070345:29:20.863018,-11.6436
1070345:29:20.920615,-11.6433
1070345:29:20.928998,-11.6433
1070345:29:20.937899,-11.6431
1070345:29:20.945879,-11.6432
1070345:29:20.954130,-11.6435
1070345:29:20.965162,-11.6439
1070345:29:21.022404,-11.6433
1070345:29:21.031167,-11.6434
1070345:29:21.039890,-11.6438
1070345:29:21.048450,-11.6442
1070345:29:21.057084,-11.6438
1070345:29:21.066659,-11.6439
1070345:29:21.123405,-11.6435
1070345:29:21.131824,-11.6437
1070345:29:21.140433,-11.6438
1070345:29:21.148505,-11.6439
1070345:29:21.157487,-11.6439
1070345:29:21.215650,-11.644
1070345:29:21.224126,-11.6439
1070345:29:21.232068,-11.6441
1070345:29:21.241274,-11.6439
1070345:29:21.250116,-11.6437
1070345:29:21.258232,-11.6433
1070345:29:21.267232,-11.6435
1070345:29:21.325285,-11.6438
1070345:29:21.333769,-11.643
1070345:29:21.342053,-11.6432
1070345:29:21.351093,-11.643
1070345:29:21.359240,-11.6432
1070345:29:21.369273,-11.6433
1070345:29:21.426011,-11.6431
1070345:29:21.434798,-11.6434
1070345:29:21.443665,-11.6429
1070345:29:21.451657,-11.643
1070345:29:21.460622,-11.6432
1070345:29:21.469804,-11.6434
1070345:29:21.527187,-11.6434
1070345:29:21.535847,-11.6434
1070345:29:21.544026,-11.6431
1070345:29:21.553013,-11.4266
1070345:29:21.561978,-10.2054
1070345:29:21.570986,-9.14068
1070345:29:21.629075,-2.6332
1070345:29:21.638085,-4.65673
1070345:29:21.646349,-7.02588
1070345:29:21.655397,-10.7595
1070345:29:21.663516,-10.5605
1070345:29:21.672682,-9.86509
1070345:29:21.729799,-11.643
1070345:29:21.738766,-11.6431
1070345:29:21.746835,-11.6429
1070345:29:21.755907,-11.643
1070345:29:21.763790,-11.6432
1070345:29:21.772792,-11.6438
1070345:29:21.831486,-11.643
1070345:29:21.840181,-11.6434
1070345:29:21.849010,-11.6437
1070345:29:21.857620,-11.6434
1070345:29:21.865787,-11.6436
1070345:29:21.874928,-11.6435
1070345:29:21.932232,-11.6432
1070345:29:21.940816,-11.6436
1070345:29:21.949483,-11.2845
1070345:29:21.958510,-9.82177
1070345:29:21.967197,-8.78168
1070345:29:21.976414,-8.51827
1070345:29:22.033681,-6.03682
1070345:29:22.042694,-6.1085
1070345:29:22.050726,-7.30813
1070345:29:22.059660,-8.90176
1070345:29:22.067819,-10.2472
1070345:29:22.076967,-11.6433
1070345:29:22.135291,-11.6434
1070345:29:22.143754,-11.6431
