Time - Plot 0,Amplitude - Plot 0
20:35.259015,-8.5087
20:35.268819,-8.78056
20:35.277723,-8.87529
20:35.287732,-9.26458
20:35.345139,-8.42962
20:35.355235,-8.6204
20:35.365339,-8.14273
20:35.374726,-7.47909
20:35.384296,-6.72675
20:35.441122,-2.77381
20:35.451278,-2.73858
20:35.461282,-2.16934
20:35.470444,-2.28279
20:35.479738,-2.3574
20:35.488972,-2.44041
20:35.546410,-3.81687
20:35.556826,-4.77506
20:35.566320,-5.83548
20:35.575400,-6.49015
20:35.585685,-6.57382
20:35.642883,-9.51653
20:35.653198,-9.61187
20:35.662048,-9.70404
20:35.672342,-9.59557
20:35.680886,-9.218
20:35.691135,-8.66613
20:35.747620,-5.80872
20:35.757962,-5.13213
20:35.767998,-4.34044
20:35.776928,-3.96253
20:35.787213,-3.3002
20:35.844000,-2.3591
20:35.854142,-2.28515
20:35.863166,-2.24931
20:35.873138,-2.7278
20:35.882088,-3.48959
20:35.892329,-3.71469
20:35.949459,-6.49581
20:35.959678,-7.33313
20:35.969346,-8.32957
20:35.979550,-8.594
20:35.989209,-8.97932
20:36.045589,-9.47117
20:36.055893,-9.03762
20:36.064737,-8.66409
20:36.075222,-8.02651
20:36.084410,-7.81467
20:36.094166,-7.67714
20:36.150962,-3.46007
20:36.161233,-2.8268
20:36.171288,-2.44471
20:36.180213,-2.34431
20:36.190276,-2.32798
20:36.247004,-3.45927
20:36.259297,-3.45751
20:36.269270,-3.52884
20:36.279255,-4.2415
20:36.288417,-5.06806
20:36.298115,-5.96957
20:36.354929,-8.61061
20:36.365206,-8.83645
20:36.375072,-9.56715
20:36.384038,-9.71747
20:36.393529,-9.69919
20:36.451071,-8.12606
20:36.462090,-7.27544
20:36.471201,-5.73687
20:36.481111,-5.28571
20:36.491202,-4.96299
20:36.500238,-4.95559
20:36.557455,-2.24796
20:36.567662,-2.18473
20:36.576515,-2.05015
20:36.586496,-2.29473
20:36.596854,-2.51102
20:36.652315,-4.71072
20:36.663656,-5.28968
20:36.673629,-6.10823
20:36.682618,-6.76534
20:36.692595,-7.33557
20:36.702601,-7.74343
20:36.760143,-9.75199
20:36.770257,-9.72446
20:36.779191,-9.56404
20:36.789232,-9.1865
20:36.799174,-8.69362
20:36.856539,-5.81642
20:36.865607,-5.29564
20:36.875595,-4.35785
20:36.884660,-3.55845
20:36.894700,-3.25635
20:36.904470,-3.04201
20:36.961126,-2.38265
20:36.971379,-2.61532
20:36.981622,-3.10675
20:36.990836,-3.33961
20:37.000766,-3.65271
20:37.058302,-6.839
20:37.068134,-7.15041
20:37.077360,-8.27114
20:37.086451,-8.57371
20:37.096149,-9.07264
20:37.105327,-9.51005
20:37.162226,-8.96598
20:37.173414,-8.72753
20:37.182390,-8.16737
20:37.192406,-7.51245
20:37.201449,-6.86994
20:37.211530,-6.52298
20:37.270140,-2.92136
20:37.279352,-2.45501
20:37.288743,-2.22793
20:37.297925,-2.13536
20:37.307563,-2.0584
20:37.365323,-3.6427
20:37.375636,-4.20844
20:37.384665,-4.60877
20:37.394598,-4.83294
20:37.404131,-4.88214
20:37.414181,-6.10561
20:37.472062,-9.40436
20:37.481218,-9.55243
20:37.490226,-9.68206
20:37.499209,-9.70634
20:37.509278,-9.50152
20:37.520274,-9.08625
20:37.577704,-5.80667
20:37.586766,-5.6047
20:37.595855,-4.96038
20:37.605583,-4.14575
20:37.663248,-3.29671
20:37.673402,-1.88615
20:37.683291,-1.78556
20:37.692456,-1.97998
20:37.701078,-2.40354
20:37.710318,-2.83089
20:37.720761,-3.26456
20:37.779237,-6.37682
20:37.788043,-7.00351
20:37.798212,-7.66534
20:37.807487,-8.10793
20:37.816934,-8.5822
20:37.875389,-9.66532
20:37.884780,-9.37231
20:37.893706,-9.04947
20:37.903722,-8.51151
20:37.913257,-7.84127
20:37.923188,-7.16267
20:37.981693,-3.14206
20:37.990676,-2.42426
20:37.999906,-2.31294
20:38.008982,-2.02849
20:38.019204,-2.00649
20:38.077438,-2.71678
20:38.086504,-3.47413
20:38.095533,-4.37246
20:38.105738,-5.14365
20:38.115286,-5.33176
20:38.124495,-5.37047
20:38.181400,-9.37637
20:38.192081,-9.56966
20:38.202299,-9.56975
20:38.211235,-9.67478
20:38.220973,-9.73783
20:38.231160,-9.65391
20:38.289140,-6.45298
20:38.298121,-5.93892
20:38.307680,-5.9401
20:38.317451,-4.84964
20:38.326488,-3.87507
20:38.384173,-1.86908
20:38.394676,-1.83357
20:38.403773,-1.96267
20:38.413959,-2.50766
20:38.423635,-2.9213
20:38.433716,-3.17146
20:38.490094,-6.33856
20:38.501381,-6.89074
20:38.510956,-7.69372
20:38.519918,-8.49258
20:38.529111,-9.00739
20:38.587627,-9.54873
20:38.597798,-9.3735
20:38.607322,-8.54558
20:38.616415,-7.77682
20:38.626259,-7.31875
20:38.635283,-6.83577
20:38.692903,-2.87137
20:38.703990,-2.5711
20:38.713428,-2.11013
20:38.722358,-1.96319
20:38.732278,-1.65384
20:38.788846,-3.62901
20:38.800109,-4.10483
20:38.809377,-4.52412
20:38.818409,-5.19045
20:38.828495,-6.068
20:38.837083,-6.77777
20:38.895484,-9.52561
20:38.905696,-9.68759
20:38.914714,-9.71941
20:38.924778,-9.66956
20:38.933765,-9.60114
20:38.990717,-6.06319
20:39.001768,-5.75995
20:39.011341,-4.80293
20:39.021270,-4.10256
20:39.030440,-3.60926
20:39.039495,-2.8938
20:39.097622,-2.12154
20:39.108015,-2.60667
20:39.116833,-2.83531
20:39.126756,-2.73223
20:39.136607,-3.66859
20:39.193655,-7.3487
20:39.203533,-7.93411
20:39.213055,-8.32579
20:39.223233,-8.93031
20:39.232369,-9.5853
20:39.244287,-9.73511
20:39.299442,-7.70917
20:39.311862,-7.30609
20:39.320933,-6.72388
20:39.331071,-5.5593
20:39.340369,-4.22628
20:39.396849,-2.33599
20:39.407280,-2.12541
20:39.417449,-2.15298
20:39.426618,-2.18421
20:39.436467,-2.39142
20:39.445705,-2.74098
20:39.502395,-6.0263
20:39.512762,-7.12509
20:39.522625,-7.33795
20:39.532598,-8.2218
20:39.541581,-8.31446
20:39.598809,-9.55026
20:39.609449,-9.14332
20:39.619440,-8.68611
20:39.628405,-8.53166
20:39.638230,-7.94352
20:39.648203,-6.9305
20:39.705247,-2.43303
20:39.715470,-2.05536
20:39.724496,-2.19363
20:39.734402,-2.06469
20:39.743391,-2.00462
20:39.799926,-4.83608
20:39.811009,-4.72868
20:39.820983,-4.84412
20:39.830954,-5.38773
20:39.840127,-6.2903
20:39.850039,-7.23512
20:39.906437,-9.62355
20:39.916744,-9.71716
20:39.925714,-9.56557
20:39.935654,-9.40636
20:39.944781,-9.2628
20:39.954758,-8.43804
20:40.012196,-4.79824
20:40.021465,-4.08657
20:40.031755,-3.71845
20:40.040759,-3.30302
20:40.050056,-2.74499
20:40.106474,-2.27075
20:40.117686,-2.6035
20:40.127658,-3.13032
20:40.137654,-3.51507
20:40.146910,-4.74958
20:40.157138,-5.7667
20:40.213544,-8.50749
20:40.222765,-9.24747
20:40.233446,-9.73673
20:40.242249,-9.79086
20:40.251278,-9.74152
20:40.261582,-9.74625
20:40.320004,-7.10745
20:40.329190,-6.58712
20:40.338506,-6.06433
20:40.349111,-5.05765
20:40.358049,-4.82345
20:40.415972,-1.79338
20:40.425017,-1.99085
20:40.435034,-1.99715
20:40.444331,-2.03142
20:40.454347,-2.32
20:40.464851,-2.62446
20:40.521810,-6.18067
20:40.530894,-6.79046
20:40.540605,-7.37795
20:40.550757,-8.00642
20:40.560483,-8.46056
20:40.618445,-9.59891
20:40.627097,-9.24818
20:40.637118,-9.02247
20:40.646770,-8.76206
20:40.656618,-8.05122
20:40.666943,-7.55311
20:40.723969,-2.67629
20:40.732433,-2.60215
20:40.742331,-2.1185
20:40.752345,-1.76327
20:40.761322,-1.51965
20:40.820096,-2.90304
20:40.829304,-3.29866
20:40.838389,-3.41322
20:40.847590,-4.3182
20:40.857703,-5.05112
20:40.867722,-6.44008
20:40.925446,-9.09256
20:40.934428,-9.22655
20:40.944432,-9.44746
20:40.953715,-9.78046
20:40.963893,-9.52579
20:41.021513,-7.53176
20:41.030608,-6.99439
20:41.039638,-5.50221
20:41.049672,-4.0997
20:41.059721,-3.20932
20:41.069887,-2.99325
20:41.126939,-1.78758
20:41.136431,-1.75989
20:41.146527,-2.112
20:41.155224,-2.44048
20:41.166181,-2.20924
20:41.222974,-5.67249
20:41.233066,-6.707
20:41.242338,-7.46599
20:41.251962,-7.8747
20:41.261665,-8.12726
20:41.271934,-8.36473
20:41.329626,-9.34088
20:41.338805,-8.90165
20:41.348297,-8.89039
20:41.357107,-9.00992
20:41.367623,-8.29081
20:41.425129,-3.42572
20:41.434242,-2.91742
20:41.444249,-2.66396
20:41.454194,-2.27844
20:41.463522,-2.10329
20:41.474426,-1.95505
20:41.531385,-3.40583
20:41.540538,-4.1172
20:41.549555,-4.43789
20:41.559627,-5.12939
20:41.568631,-5.6993
20:41.626325,-8.99482
20:41.636935,-9.24842
20:41.646734,-9.61639
20:41.656446,-9.7496
20:41.665677,-9.71332
20:41.675348,-9.65062
20:41.733661,-6.63931
20:41.742238,-5.59368
20:41.751331,-5.31056
20:41.761554,-5.07486
20:41.770791,-4.44122
20:41.780368,-3.71341
20:41.838283,-2.36965
20:41.847961,-2.22636
20:41.857443,-2.24755
20:41.866618,-2.46279
20:41.876361,-3.07222
20:41.933984,-5.57305
20:41.944310,-5.86303
20:41.953342,-6.94065
20:41.963687,-8.23121
20:41.973234,-9.01043
20:41.982423,-8.87748
20:42.039093,-9.57067
20:42.050426,-9.52655
20:42.059468,-9.19835
20:42.068595,-8.40961
20:42.078385,-7.69454
20:42.135879,-4.91261
20:42.146211,-4.3811
20:42.156095,-2.97699
20:42.165073,-2.6423
20:42.174392,-2.5858
20:42.184530,-2.51122
20:42.242005,-3.68073
20:42.252166,-4.24052
20:42.261174,-4.42735
20:42.271473,-4.50719
20:42.280646,-5.4592
20:42.338395,-9.27142
20:42.349386,-9.51225
20:42.358469,-9.54543
20:42.368125,-9.68083
20:42.376940,-9.7884
20:42.435474,-9.64716
20:42.449481,-6.9071
20:42.458648,-6.36573
20:42.468192,-6.0818
20:42.477068,-5.17824
20:42.486624,-4.7542
20:42.544745,-2.64397
20:42.553316,-2.53948
20:42.563314,-2.49043
20:42.573262,-2.47859
20:42.582327,-2.5281
20:42.592422,-2.55624
20:42.649804,-6.16067
20:42.660237,-6.33268
20:42.670446,-5.90114
20:42.679506,-6.32962
20:42.689619,-7.35022
20:42.747044,-9.73101
20:42.757177,-9.76063
20:42.766118,-9.70761
20:42.776057,-9.59642
20:42.785027,-9.31863
20:42.795025,-8.88666
20:42.852377,-5.6927
20:42.863466,-5.48642
20:42.872407,-4.70076
20:42.881418,-3.99551
20:42.891498,-3.73128
20:42.948219,-2.36912
20:42.961690,-2.38623
20:42.971666,-2.76248
20:42.980641,-3.37362
20:42.990611,-3.35106
20:42.999783,-3.46834
20:43.057636,-6.7665
20:43.067927,-8.27424
20:43.077718,-8.96203
20:43.086811,-8.73441
20:43.144124,-8.95164
20:43.165452,-9.54961
20:43.174501,-9.01323
20:43.184288,-8.7725
20:43.193459,-7.9979
20:43.251079,-4.72204
20:43.266151,-4.20665
20:43.275094,-3.61431
20:43.285263,-3.04847
20:43.294440,-2.60207
20:43.351186,-2.7146
20:43.367537,-2.82085
20:43.376662,-4.19127
20:43.386652,-4.73123
20:43.396602,-4.56152
20:43.452418,-7.90338
20:43.469860,-8.57352
20:43.478377,-9.49272
20:43.487592,-9.70891
20:43.497479,-9.83378
20:43.554644,-8.91043
20:43.570468,-8.21459
20:43.580457,-7.44218
20:43.589756,-7.44222
20:43.598889,-7.24773
20:43.655429,-3.78843
20:43.671828,-3.71621
20:43.681042,-3.10996
20:43.691215,-2.86828
20:43.700303,-2.64212
20:43.756991,-3.08832
20:43.773431,-3.34924
20:43.782409,-4.09428
20:43.792381,-5.03952
20:43.801423,-5.13729
20:43.857893,-8.08669
20:43.875327,-8.87852
20:43.885354,-9.60243
20:43.894274,-9.67056
20:43.904434,-9.80066
20:43.961334,-9.09989
20:43.976362,-8.70375
20:43.985367,-8.10717
20:43.995468,-8.19363
20:44.004509,-7.97373
20:44.061426,-3.92444
20:44.078583,-4.24676
20:44.088062,-3.69799
20:44.097618,-3.35649
20:44.106197,-2.89229
20:44.163258,-2.71365
20:44.178705,-2.77324
20:44.188285,-3.10544
20:44.197773,-3.85263
20:44.206778,-4.50543
20:44.263562,-7.03577
20:44.279324,-6.80186
20:44.288294,-8.87142
20:44.298308,-9.62684
20:44.307254,-9.66786
20:44.364906,-9.85056
20:44.380319,-9.67104
20:44.390330,-8.57745
20:44.399313,-8.27717
20:44.409597,-8.00925
20:44.465579,-5.45169
20:44.481829,-4.34693
20:44.490930,-3.61333
20:44.500693,-3.39508
20:44.509660,-3.09855
20:44.566051,-2.56794
20:44.583107,-2.73792
20:44.592216,-3.07465
20:44.602258,-3.20129
20:44.611420,-3.72696
20:44.668578,-7.26796
20:44.684001,-7.62657
20:44.694076,-8.50575
20:44.703680,-9.34546
20:44.713032,-9.01018
20:44.769388,-9.8151
20:44.785553,-9.65979
20:44.794572,-8.95853
20:44.804801,-9.08569
20:44.814300,-8.9899
20:44.870943,-5.62402
20:44.886116,-4.95302
20:44.896090,-4.20423
20:44.905116,-4.11519
20:44.914651,-3.96487
20:44.971669,-2.51794
20:44.987818,-2.60482
20:44.996800,-2.54103
20:45.006800,-2.73979
20:45.015837,-3.10619
20:45.072303,-5.83272
20:45.089452,-5.80941
20:45.098515,-7.24219
20:45.107812,-8.79189
20:45.118027,-9.06844
20:45.174980,-9.98005
20:45.190352,-9.97272
20:45.200418,-9.40798
20:45.209395,-8.92638
20:45.219595,-8.85162
20:45.275507,-7.1686
20:45.291673,-5.82271
20:45.300849,-3.75226
20:45.310895,-3.56131
20:45.319938,-3.83116
20:45.377113,-2.43645
20:45.393189,-2.48092
20:45.402167,-2.89196
20:45.412139,-2.75472
20:45.421222,-2.93806
20:45.477456,-6.18477
20:45.494317,-7.23683
20:45.503885,-7.92987
20:45.512907,-8.16792
20:45.571229,-9.2268
20:45.595955,-9.80681
20:45.604963,-9.72354
20:45.613128,-9.37326
20:45.623134,-9.37817
20:45.681056,-5.74531
20:45.697169,-5.7757
20:45.706211,-4.53795
20:45.716111,-4.33679
20:45.725161,-3.85728
20:45.781782,-2.49756
20:45.797847,-2.53644
20:45.807869,-2.75056
20:45.817429,-2.84337
20:45.826605,-3.20418
20:45.883788,-6.57226
20:45.899509,-7.28237
20:45.909018,-7.17664
20:45.918544,-8.20534
20:45.928091,-9.44045
20:45.984775,-9.80276
20:46.000478,-9.76845
20:46.009424,-9.28155
20:46.019029,-8.68234
20:46.029041,-7.92344
20:46.084922,-5.74408
20:46.102397,-5.13892
20:46.111358,-3.72636
20:46.121354,-3.37193
20:46.130416,-2.76619
20:46.187254,-2.65444
20:46.204442,-3.24643
20:46.213710,-3.43512
20:46.222350,-4.15529
20:46.232606,-4.18774
20:46.288299,-8.53424
20:46.304245,-9.05226
20:46.313193,-8.97564
20:46.323720,-9.54702
20:46.332504,-9.76086
20:46.389769,-9.33043
20:46.406131,-9.25642
20:46.415190,-8.66438
20:46.424911,-8.17045
20:46.434011,-7.95036
20:46.490901,-4.51945
20:46.507041,-4.3691
20:46.515771,-3.45685
20:46.525936,-3.02964
20:46.535058,-2.95659
20:46.591468,-2.62693
20:46.607902,-2.78213
20:46.617299,-3.51154
20:46.626752,-3.90919
20:46.635916,-4.35311
20:46.692275,-7.5213
20:46.709483,-8.05476
20:46.719163,-9.12855
20:46.728239,-9.67552
20:46.738379,-10.1468
20:46.795292,-9.75087
20:46.810484,-9.58946
20:46.820050,-8.93462
20:46.829024,-7.75008
20:46.838846,-7.2968
20:46.895679,-4.79925
20:46.911854,-4.48838
20:46.921566,-2.97007
20:46.931115,-2.67347
20:46.940120,-2.38417
20:46.996727,-2.36316
20:47.013068,-2.78927
20:47.022230,-3.83385
20:47.032301,-4.04768
20:47.041407,-4.16358
20:47.098321,-8.66898
20:47.113962,-9.08884
20:47.123567,-9.26601
20:47.132541,-9.45033
20:47.142480,-9.62466
20:47.199317,-9.62276
20:47.216323,-9.35755
20:47.226335,-9.34229
20:47.235896,-8.74046
20:47.293301,-7.54386
20:47.317894,-4.70561
20:47.327013,-3.37177
20:47.335924,-2.5489
20:47.394339,-2.14565
20:47.419137,-2.41133
20:47.427846,-3.9046
20:47.437819,-4.68649
20:47.494498,-5.12629
20:47.519461,-8.32929
20:47.529469,-10.0734
20:47.538558,-10.2251
20:47.548587,-10.25
20:47.604583,-9.45011
20:47.621873,-8.75044
20:47.630907,-7.92711
20:47.640901,-7.82167
20:47.649678,-7.61073
20:47.706528,-3.55789
20:47.723070,-3.2311
20:47.732014,-2.52498
20:47.741987,-2.42442
20:47.751026,-2.203
20:47.807905,-2.658
20:47.823569,-3.16563
20:47.832283,-3.66149
20:47.842422,-4.02204
20:47.851484,-4.31796
20:47.908366,-8.73709
20:47.924866,-8.82694
20:47.934886,-9.6124
20:47.943817,-9.70903
20:47.953299,-9.99151
20:48.010318,-9.35061
20:48.026674,-8.80259
20:48.035718,-8.84627
20:48.045576,-8.07701
20:48.054681,-7.54145
20:48.110703,-3.51352
20:48.127094,-3.96387
20:48.137366,-2.39764
20:48.146898,-2.38086
20:48.156291,-1.68866
20:48.213001,-2.86068
20:48.229209,-3.61362
20:48.238153,-4.0244
20:48.247266,-5.81712
20:48.257507,-5.98576
20:48.313063,-9.41866
20:48.329916,-9.46862
20:48.338893,-10.0965
20:48.349040,-10.2168
20:48.358060,-10.2161
20:48.414744,-9.37789
20:48.431256,-8.51131
20:48.440012,-6.70839
20:48.450370,-6.11902
20:48.459477,-6.07668
20:48.516695,-2.12026
20:48.533850,-1.72768
20:48.543613,-1.75499
20:48.552656,-1.67561
20:48.561570,-1.75708
20:48.618366,-3.9954
20:48.634283,-4.51265
20:48.643338,-5.4969
20:48.653454,-5.65208
20:48.662321,-6.72966
20:48.719230,-10.032
20:48.736395,-10.1302
20:48.745553,-10.1749
20:48.755244,-10.2375
20:48.764535,-10.0555
20:48.821423,-8.14431
20:48.837498,-8.19159
20:48.846471,-6.23949
20:48.856436,-4.73567
20:48.865618,-4.11162
20:48.921546,-2.3787
20:48.938735,-1.79204
20:48.947722,-1.59194
20:48.957657,-1.77639
20:48.966789,-2.09401
20:49.022374,-4.66619
20:49.039439,-5.81205
20:49.049663,-6.94167
20:49.059220,-7.84031
20:49.068365,-8.22758
20:49.123733,-10.2132
20:49.141186,-10.1971
20:49.150429,-10.1148
20:49.159467,-10.0198
20:49.169561,-9.84573
20:49.225997,-6.37991
20:49.242126,-6.10124
20:49.251330,-4.84474
20:49.261351,-4.30189
20:49.271043,-3.42333
20:49.327015,-1.53759
20:49.343158,-1.67369
20:49.352359,-1.82222
20:49.361810,-2.17815
20:49.371879,-2.4772
20:49.427780,-6.95185
20:49.444931,-7.25771
20:49.454938,-7.88075
20:49.464435,-8.87304
20:49.473411,-9.41833
20:49.530426,-10.087
20:49.545621,-10.0711
20:49.554542,-9.40294
20:49.564822,-8.65251
20:49.573535,-8.37153
20:49.631066,-5.56017
20:49.647211,-4.67358
20:49.656281,-3.06796
20:49.665292,-2.3867
20:49.675651,-1.89515
20:49.731809,-1.82625
20:49.748981,-2.21058
20:49.758181,-3.76189
20:49.767476,-4.25861
20:49.777066,-4.692
20:49.833554,-8.80921
20:49.849465,-9.38956
20:49.859406,-9.68479
20:49.868425,-9.92434
20:49.878019,-10.1125
20:49.935055,-8.98592
20:49.950429,-8.73284
20:49.960448,-7.53616
20:49.969954,-7.38681
20:49.979095,-7.29027
20:50.035445,-2.49561
20:50.051722,-2.0663
20:50.061842,-1.89855
20:50.071407,-1.74057
20:50.080470,-1.56597
20:50.137175,-3.20894
20:50.154764,-3.86275
20:50.163889,-4.85205
20:50.172906,-4.92219
20:50.183351,-5.59314
20:50.239841,-9.62138
20:50.256190,-9.75618
20:50.265382,-10.1106
20:50.274541,-10.1954
20:50.284513,-10.0678
20:50.340136,-8.37333
20:50.358435,-7.65869
20:50.367123,-6.78129
20:50.377126,-5.44982
20:50.434445,-4.42981
20:50.459957,-2.2605
20:50.469119,-1.64914
20:50.478171,-1.93993
20:50.535954,-2.45808
20:50.560193,-5.23897
20:50.569441,-7.29363
20:50.578552,-7.78866
20:50.588623,-8.33809
20:50.644417,-10.2075
20:50.661541,-10.1724
20:50.671796,-10.0796
20:50.680834,-9.8611
20:50.738759,-9.72185
20:50.762455,-6.03435
20:50.772618,-5.24039
20:50.781590,-5.09915
20:50.791806,-4.00799
20:50.847788,-1.6141
20:50.863940,-1.64771
20:50.873505,-1.82156
20:50.882304,-2.13703
20:50.892573,-2.66405
20:50.948046,-6.33796
20:50.966175,-6.73245
20:50.974372,-8.07332
20:50.984705,-8.81599
20:50.994043,-9.17462
20:51.050798,-10.221
20:51.066505,-10.05
20:51.075547,-9.46992
20:51.085417,-9.52179
20:51.094456,-8.67528
20:51.150834,-5.55477
20:51.167953,-4.3913
20:51.177106,-3.43022
20:51.186566,-2.95734
20:51.244401,-2.35328
20:51.269853,-1.87579
20:51.278894,-3.04951
20:51.288925,-3.51436
20:51.346383,-4.3645
20:51.370532,-8.16513
20:51.380070,-9.43267
20:51.389458,-9.80307
20:51.446274,-9.91923
20:51.471474,-9.56046
20:51.480530,-8.51121
20:51.490553,-8.22297
20:51.547992,-7.90913
20:51.572342,-3.35285
20:51.582709,-2.43879
20:51.591693,-2.06949
20:51.649229,-1.61973
20:51.674022,-2.75105
20:51.683483,-4.17082
20:51.692499,-5.00097
20:51.750533,-5.82243
20:51.775544,-9.62537
20:51.784672,-9.9492
20:51.793862,-10.175
20:51.851202,-10.128
20:51.876314,-8.78677
20:51.886369,-6.84088
20:51.895821,-5.39031
20:51.952388,-4.82168
20:51.977730,-2.29617
20:51.986877,-1.4834
20:51.995885,-1.5997
20:52.006153,-1.59238
20:52.062346,-4.64966
20:52.078510,-5.67596
20:52.088482,-6.57783
20:52.097421,-6.76034
20:52.106849,-7.20504
20:52.163437,-10.1298
20:52.180630,-10.1896
20:52.189670,-10.1947
20:52.199652,-10.0658
20:52.209054,-9.7528
20:52.265827,-6.58626
20:52.281907,-6.68267
20:52.290875,-4.51951
20:52.300843,-4.09399
20:52.310240,-4.03948
20:52.366378,-1.57235
20:52.381531,-1.43324
20:52.391774,-1.53411
20:52.400753,-1.69461
20:52.409833,-2.04788
20:52.466430,-5.7014
20:52.484496,-6.47412
20:52.494254,-7.92299
20:52.503236,-8.55949
20:52.512410,-9.32724
20:52.569813,-10.1071
20:52.585197,-10.0237
20:52.594204,-9.71476
20:52.603300,-9.10413
20:52.612734,-8.35461
20:52.669060,-5.50833
20:52.685587,-4.82381
20:52.695560,-3.14039
20:52.705531,-2.36707
20:52.714658,-2.2088
20:52.771326,-1.4701
20:52.788400,-1.62069
20:52.797903,-2.7065
20:52.807010,-3.17009
20:52.816019,-3.38473
20:52.873785,-7.53621
20:52.888646,-8.47132
20:52.898007,-8.95159
20:52.907555,-8.98773
20:52.916413,-9.14115
20:52.972328,-9.69823
20:52.989430,-9.2169
20:52.999562,-8.94988
20:53.008941,-8.96327
20:53.018399,-8.50336
20:53.075290,-3.09784
20:53.090905,-3.14302
20:53.101335,-2.81352
20:53.110523,-2.28691
20:53.119750,-2.10769
20:53.175773,-2.06314
20:53.191949,-1.90062
20:53.201988,-2.88782
20:53.210992,-3.65277
20:53.220984,-4.61267
20:53.277253,-7.8381
20:53.294407,-8.57921
20:53.303524,-9.62532
20:53.313095,-9.72
20:53.322106,-9.89366
20:53.379286,-9.38923
20:53.395619,-9.12479
20:53.404790,-7.88079
20:53.414433,-7.23033
20:53.423670,-6.48192
20:53.480101,-3.02842
20:53.496267,-2.10412
20:53.505331,-1.51054
20:53.515418,-1.4586
20:53.524374,-1.33117
20:53.580916,-3.035
20:53.597385,-3.3499
20:53.606579,-4.71827
20:53.616605,-5.87899
20:53.625749,-6.13611
20:53.682483,-9.27567
20:53.698667,-9.66091
20:53.708248,-10.0944
20:53.717825,-10.1112
20:53.726985,-10.1441
20:53.783056,-8.73804
20:53.799452,-8.20094
20:53.809608,-7.229
20:53.818636,-6.82937
20:53.828258,-6.41225
20:53.885109,-2.39933
20:53.901235,-1.82265
20:53.910285,-1.54563
20:53.920200,-1.41461
20:53.929208,-1.37472
20:53.985714,-3.68049
20:54.002851,-4.27457
20:54.012857,-5.33991
20:54.021888,-6.09477
20:54.031455,-6.58477
20:54.088791,-9.65453
20:54.103214,-9.83006
20:54.113235,-10.176
20:54.122203,-10.1562
20:54.131771,-10.1251
20:54.189068,-8.21667
20:54.204957,-7.28959
20:54.213941,-5.52821
20:54.223913,-4.75986
20:54.233610,-4.36282
20:54.289520,-1.6485
20:54.305945,-1.44362
20:54.315681,-1.62229
20:54.324517,-1.79192
20:54.334598,-2.05264
20:54.390678,-5.23776
20:54.406766,-6.01791
20:54.416493,-7.66633
20:54.425370,-8.29989
20:54.435249,-8.47705
20:54.492061,-10.156
20:54.508419,-10.1114
20:54.518276,-9.81429
20:54.526741,-9.65802
20:54.536416,-9.47366
20:54.593118,-6.16567
20:54.611443,-5.42041
20:54.620452,-4.61857
20:54.630527,-4.11847
20:54.687866,-3.433
20:54.712250,-1.52089
20:54.721311,-2.15159
20:54.730960,-2.45661
20:54.788837,-3.13546
20:54.812470,-6.88249
20:54.822743,-8.33864
20:54.832232,-8.97318
20:54.889931,-9.57516
20:54.914990,-10.0715
20:54.924153,-9.13717
20:54.933341,-8.91635
20:54.942175,-8.53055
20:54.999504,-4.9356
20:55.015942,-4.1811
20:55.025113,-2.92617
20:55.033883,-2.19912
20:55.043651,-1.99752
20:55.099709,-1.76619
20:55.116187,-2.1323
20:55.126183,-3.00081
20:55.135610,-3.19059
20:55.144557,-3.27158
20:55.201138,-7.77602
20:55.218987,-8.38335
20:55.228277,-9.28209
20:55.237287,-9.50977
20:55.246291,-9.93552
20:55.303561,-9.39448
20:55.319130,-9.23187
20:55.328634,-8.95991
20:55.338362,-8.07613
20:55.347012,-7.6557
20:55.404042,-3.76884
20:55.420651,-3.99224
20:55.429689,-2.8473
20:55.439691,-2.28185
20:55.448778,-1.92415
20:55.505011,-1.98656
20:55.522325,-2.21832
20:55.531333,-3.54956
20:55.541301,-3.92759
20:55.598685,-3.94956
20:55.623427,-8.1453
20:55.632411,-8.96878
20:55.642434,-9.28797
20:55.699509,-9.9958
20:55.724865,-9.59885
20:55.733414,-9.10647
20:55.743573,-8.00554
20:55.752627,-7.12248
20:55.809189,-4.34194
20:55.825303,-4.28105
20:55.834869,-2.28123
20:55.844725,-1.99128
20:55.853901,-1.91668
20:55.910703,-2.06585
20:55.926865,-2.46539
20:55.935854,-3.5185
20:55.945822,-3.86907
20:55.954635,-3.98209
20:56.011189,-8.04683
20:56.027867,-8.59307
20:56.036922,-9.62329
20:56.045938,-9.5308
20:56.055963,-9.76754
20:56.112475,-9.89634
20:56.129105,-9.50385
20:56.138368,-9.41948
20:56.148176,-9.11844
20:56.158079,-8.52521
20:56.214120,-5.11341
20:56.231792,-4.73969
20:56.240873,-4.1101
20:56.250985,-2.9581
20:56.308328,-2.57531
20:56.332959,-1.85143
20:56.342033,-2.3952
20:56.352491,-3.23001
20:56.361558,-3.79015
20:56.418805,-7.02031
20:56.434130,-7.59317
20:56.444125,-8.98283
20:56.453069,-9.21934
20:56.510987,-9.29322
20:56.535753,-9.97844
20:56.544897,-9.49361
20:56.554147,-9.29567
20:56.562885,-9.0909
20:56.619599,-5.52864
20:56.635613,-4.98984
20:56.645595,-4.18354
20:56.654571,-3.8187
20:56.664773,-3.47121
