Time - Plot 0,Intensity,Temperature
03:30.332142,-4.15568,36.1745
03:30.341198,-4.14317,36.1672
03:30.350019,-4.15269,36.174
03:30.359921,-4.1536,36.1757
03:30.418677,-4.15364,36.1797
03:30.427811,-4.14317,36.1798
03:30.436503,-4.14142,36.1762
03:30.446643,-4.15585,36.188
03:30.456061,-4.1505,36.1783
03:30.466002,-4.14878,36.1852
03:30.524398,-4.14635,36.1795
03:30.534217,-4.12807,36.1887
03:30.542813,-4.15367,36.1898
03:30.552772,-4.15885,36.1912
03:30.561316,-4.14964,36.1942
03:30.618656,-4.0882,36.1889
03:30.629928,-4.1002,36.2024
03:30.638915,-4.10271,36.1927
03:30.648894,-4.12638,36.2003
03:30.658388,-4.13348,36.1988
03:30.668389,-4.12971,36.1993
03:30.726603,-3.99005,36.2001
03:30.735756,-4.07389,36.2029
03:30.745478,-4.1015,36.2109
03:30.754612,-4.10352,36.2002
03:30.764290,-4.1001,36.209
03:30.820989,-4.01391,36.2006
03:30.831273,-4.07421,36.2113
03:30.840284,-4.08879,36.2107
03:30.849858,-4.08847,36.218
03:30.858548,-4.06614,36.2115
03:30.916327,-4.01924,36.2119
03:30.930173,-4.00979,36.2213
03:30.939488,-3.98555,36.2128
03:30.948749,-3.94254,36.2205
03:30.957218,-3.97396,36.2154
03:30.966816,-3.97151,36.218
03:31.024239,-3.83406,36.223
03:31.035443,-3.77927,36.2261
03:31.044631,-3.74743,36.2289
03:31.053373,-3.86751,36.228
03:31.062628,-3.75176,36.2345
03:31.072805,-3.73227,36.2279
03:31.129964,-3.66925,36.2319
03:31.140633,-3.69728,36.2288
03:31.149641,-3.89644,36.2419
03:31.159191,-3.83253,36.2384
03:31.168375,-3.73609,36.2385
03:31.178090,-3.61111,36.2367
03:31.235678,-3.94558,36.2391
03:31.244823,-3.82663,36.2498
03:31.254834,-3.5598,36.2407
03:31.264367,-3.34785,36.2468
03:31.273194,-3.3278,36.2377
03:31.330090,-3.53471,36.2519
03:31.340777,-3.42617,36.2457
03:31.350153,-3.40156,36.249
03:31.359745,-3.5247,36.2519
03:31.369862,-3.54085,36.2488
03:31.378704,-3.66459,36.26
03:31.437189,-3.60569,36.2535
03:31.446329,-3.19593,36.2632
03:31.456849,-2.91988,36.2532
03:31.465966,-3.26689,36.263
03:31.475706,-3.91785,36.2599
03:31.532435,-3.31298,36.2617
03:31.542769,-3.61624,36.2649
03:31.552602,-3.65827,36.2647
03:31.561193,-3.80995,36.2718
03:31.570396,-3.87087,36.2702
03:31.580656,-3.57777,36.27
03:31.637477,-3.37053,36.2648
03:31.647659,-3.2754,36.2775
03:31.657461,-3.36391,36.272
03:31.666819,-3.50051,36.276
03:31.675826,-3.43524,36.2749
03:31.685989,-2.91971,36.2752
03:31.744365,-3.52301,36.2855
03:31.753036,-3.35381,36.2789
03:31.762894,-3.1428,36.2897
03:31.772866,-2.84764,36.2766
03:31.781842,-2.65179,36.2842
03:31.838591,-3.39318,36.2851
03:31.848708,-3.37508,36.2939
03:31.858571,-3.22182,36.2917
03:31.867564,-3.11535,36.2892
03:31.877786,-3.13185,36.2971
03:31.887036,-3.04989,36.2876
03:31.943918,-3.32701,36.2978
03:31.954323,-3.14161,36.2929
03:31.963986,-2.89482,36.3004
03:31.974035,-2.48137,36.2917
03:31.983259,-2.4888,36.3062
03:32.040464,-3.02415,36.2988
03:32.051131,-2.8112,36.3037
03:32.060671,-2.48332,36.3077
03:32.070645,-2.54437,36.305
03:32.079637,-2.76848,36.3181
03:32.089597,-2.91276,36.2994
03:32.146744,-2.10714,36.3117
03:32.156921,-2.0098,36.3078
03:32.166317,-2.0902,36.3138
03:32.175348,-2.27959,36.3098
03:32.185367,-2.51278,36.3158
03:32.241906,-1.76442,36.3138
03:32.252027,-1.82415,36.3219
03:32.261592,-2.14866,36.3207
03:32.271564,-2.41936,36.3196
03:32.280542,-2.27192,36.323
03:32.289514,-1.86325,36.3177
03:32.347496,-1.89606,36.325
03:32.356536,-1.93858,36.3213
03:32.367075,-1.73782,36.3341
03:32.376285,-1.56328,36.3281
03:32.385266,-1.39056,36.3313
03:32.395239,-1.52915,36.3383
03:32.451936,-1.46775,36.3238
03:32.463087,-1.51153,36.343
03:32.472993,-1.42518,36.3316
03:32.482157,-1.25223,36.3357
03:32.492225,-0.947461,36.3375
03:32.549328,-1.31156,36.3385
03:32.559455,-1.29433,36.3447
03:32.568474,-1.18051,36.3422
03:32.578443,-1.10424,36.3517
03:32.587210,-1.08935,36.3405
03:32.597405,-1.05482,36.3536
03:32.654964,-1.48443,36.3435
03:32.664276,-1.12088,36.3571
03:32.673310,-1.03386,36.3443
03:32.683282,-1.01135,36.3565
03:32.692533,-0.879475,36.3546
03:32.701778,-0.923713,36.3518
03:32.758506,-0.851449,36.3593
03:32.769666,-1.06949,36.3567
03:32.778642,-1.19156,36.366
03:32.788666,-1.05737,36.3603
03:32.797728,-0.795577,36.3601
03:32.854539,-0.86393,36.3549
03:32.865305,-0.761004,36.3725
03:32.875273,-0.680771,36.3666
03:32.884254,-0.714993,36.3707
03:32.894208,-0.760002,36.3706
03:32.903603,-0.855089,36.3659
03:32.960794,-0.873225,36.3717
03:32.970868,-0.984612,36.3698
03:32.980108,-0.840125,36.3814
03:32.989747,-0.658812,36.3751
03:32.998810,-0.576827,36.3778
03:33.056254,-0.92146,36.3725
03:33.067675,-0.623309,36.3799
03:33.077647,-0.483478,36.383
03:33.086623,-0.494021,36.3786
03:33.096595,-0.515758,36.3908
03:33.105635,-0.555049,36.3811
03:33.163431,-0.484487,36.3897
03:33.173706,-0.666271,36.3854
03:33.182497,-0.761684,36.3909
03:33.192527,-0.736857,36.3888
03:33.201507,-0.569588,36.3939
03:33.258741,-0.58098,36.3918
03:33.270741,-0.569854,36.3931
03:33.279743,-0.511704,36.403
03:33.288711,-0.510711,36.3937
03:33.298966,-0.610671,36.4013
03:33.308006,-0.704675,36.3958
03:33.365165,-0.471589,36.4002
03:33.375462,-0.467309,36.4039
03:33.384474,-0.367196,36.4039
03:33.394398,-0.515354,36.4078
03:33.404233,-0.683008,36.4076
03:33.460469,-0.348195,36.4122
03:33.473589,-0.402098,36.4108
03:33.482537,-0.544335,36.4148
03:33.491549,-0.58393,36.4088
03:33.501493,-0.515769,36.4131
03:33.511490,-0.398591,36.4123
03:33.568580,-0.543829,36.412
03:33.578803,-0.514164,36.4184
03:33.587813,-0.401563,36.4184
03:33.597941,-0.369543,36.4228
03:33.607250,-0.344575,36.4138
03:33.616397,-0.318595,36.4258
03:33.673007,-0.545593,36.4269
03:33.683254,-0.524151,36.4318
03:33.693238,-0.417462,36.4289
03:33.703177,-0.358037,36.4309
03:33.712143,-0.310871,36.436
03:33.770074,-0.675002,36.4278
03:33.779767,-0.563785,36.4384
03:33.788784,-0.327739,36.4343
03:33.798722,-0.311488,36.4393
03:33.808696,-0.401644,36.4351
03:33.865730,-0.448395,36.4402
03:33.880838,-0.537923,36.4439
03:33.889844,-0.469926,36.4402
03:33.899855,-0.496058,36.4448
03:33.909494,-0.432839,36.4431
03:33.918472,-0.40562,36.4443
03:33.975518,-0.507332,36.4478
03:33.986461,-0.387459,36.4481
03:33.995650,-0.335396,36.4548
03:34.005791,-0.420206,36.4474
03:34.014878,-0.572275,36.455
03:34.025000,-0.579633,36.4478
03:34.082553,-0.41632,36.4523
03:34.092689,-0.529287,36.457
03:34.101698,-0.668036,36.4584
03:34.111672,-0.58018,36.4628
03:34.120647,-0.627557,36.4591
03:34.177850,-0.486021,36.4657
03:34.188141,-0.685459,36.4605
03:34.197021,-0.818382,36.4778
03:34.206971,-0.849474,36.4624
03:34.216765,-0.863147,36.4717
03:34.225808,-0.716267,36.4646
03:34.282182,-1.22616,36.47
03:34.293421,-0.970683,36.4718
03:34.302406,-0.748047,36.4755
03:34.312372,-0.827128,36.4842
03:34.321413,-0.914749,36.475
03:34.378547,-1.35683,36.4804
03:34.388970,-1.02137,36.4725
03:34.398005,-0.918446,36.4826
03:34.407979,-1.04949,36.4753
03:34.417226,-1.04667,36.4878
03:34.474798,-0.947214,36.4833
03:34.489442,-1.34959,36.4844
03:34.498692,-1.04546,36.4914
03:34.508642,-0.891648,36.4865
03:34.517102,-0.855134,36.4917
03:34.527078,-0.743121,36.4896
03:34.584247,-1.08034,36.4884
03:34.594450,-0.854911,36.4954
03:34.604428,-0.763104,36.4941
03:34.613404,-0.759515,36.5011
03:34.622609,-0.745489,36.492
03:34.632619,-0.738585,36.5023
03:34.689839,-0.964848,36.4964
03:34.699851,-0.845917,36.5058
03:34.708687,-0.761802,36.4987
03:34.718674,-0.767345,36.5018
03:34.727786,-0.751899,36.5082
03:34.784665,-0.954996,36.5014
03:34.795511,-0.920694,36.5106
03:34.804494,-0.802437,36.5097
03:34.814101,-0.902741,36.5166
03:34.823077,-0.926252,36.5044
03:34.881146,-0.993287,36.5174
03:34.897022,-1.16212,36.52
03:34.906063,-1.12169,36.5148
03:34.916136,-1.2624,36.5219
03:34.925265,-1.4157,36.5132
03:34.981850,-1.1864,36.5223
03:34.997078,-1.63013,36.5316
03:35.006336,-1.28971,36.5201
03:35.016784,-1.29747,36.5318
03:35.026088,-1.24919,36.525
03:35.083427,-1.03478,36.528
03:35.099449,-1.63857,36.5351
03:35.108402,-1.10599,36.5279
03:35.117470,-0.916763,36.5354
03:35.127114,-0.946525,36.5321
03:35.184711,-1.07163,36.5316
03:35.200680,-1.30559,36.542
03:35.209654,-1.09638,36.5398
03:35.218630,-0.941431,36.5415
03:35.228761,-1.00637,36.5401
03:35.237906,-1.29104,36.5404
03:35.294033,-1.05389,36.5546
03:35.305144,-1.11225,36.5457
03:35.315114,-1.43687,36.5495
03:35.324061,-1.65442,36.5426
03:35.333214,-2.12097,36.5521
03:35.342876,-2.49858,36.5512
03:35.400095,-1.30048,36.5517
03:35.410614,-1.69286,36.5557
03:35.420809,-2.28382,36.551
03:35.429789,-2.38487,36.561
03:35.439749,-2.36877,36.5562
03:35.496478,-1.36594,36.5584
03:35.507656,-1.76508,36.5573
03:35.516636,-2.33218,36.5697
03:35.526608,-2.35569,36.5611
03:35.535700,-1.84444,36.5618
03:35.545727,-1.3283,36.5663
03:35.602489,-2.0068,36.5622
03:35.613591,-2.1918,36.5745
03:35.622560,-1.70177,36.5686
03:35.632267,-1.23828,36.5762
03:35.641299,-0.942618,36.563
03:35.651319,-1.07107,36.5791
03:35.707800,-1.89024,36.5741
03:35.718992,-1.61603,36.5769
03:35.727971,-1.28188,36.5808
03:35.737482,-1.2815,36.5806
03:35.746661,-1.32267,36.5872
03:35.803903,-1.64715,36.5794
03:35.814895,-1.21301,36.5854
03:35.823871,-1.04838,36.578
03:35.833845,-1.47136,36.5875
03:35.842786,-1.97174,36.5832
03:35.852788,-2.24213,36.5837
03:35.909576,-1.21255,36.5953
03:35.919944,-1.53493,36.592
03:35.929106,-2.21375,36.5955
03:35.939240,-2.59476,36.5897
03:35.947950,-2.28744,36.5944
03:36.005741,-1.81109,36.5908
03:36.016958,-2.10953,36.6002
03:36.025930,-2.36345,36.5974
03:36.035912,-2.22106,36.6022
03:36.044874,-2.13224,36.6002
03:36.054879,-2.14738,36.6007
03:36.112656,-2.32989,36.6107
03:36.122305,-2.40827,36.6026
03:36.131914,-2.34548,36.6134
03:36.140918,-2.12958,36.6007
03:36.150054,-2.12839,36.6119
03:36.159617,-2.1321,36.6053
03:36.216296,-2.47977,36.6129
03:36.226682,-2.40775,36.6157
03:36.236705,-2.25149,36.613
03:36.245677,-2.10926,36.6224
03:36.254796,-2.08109,36.6134
03:36.312280,-2.82031,36.6262
03:36.323473,-2.58752,36.6212
03:36.332463,-2.11867,36.6245
03:36.342427,-1.68144,36.6188
03:36.351424,-1.64906,36.625
03:36.361705,-2.09646,36.6227
03:36.419328,-2.21644,36.622
03:36.429664,-1.89133,36.6372
03:36.438455,-2.14841,36.623
03:36.447573,-2.30645,36.6403
03:36.457598,-2.49828,36.6234
03:36.515096,-2.39355,36.6317
03:36.525485,-2.54352,36.6307
03:36.534584,-2.41811,36.639
03:36.543681,-2.41814,36.6333
03:36.553909,-2.44009,36.6322
03:36.563346,-2.63391,36.6437
03:36.620739,-2.5335,36.6356
03:36.631938,-2.40213,36.6426
03:36.641004,-2.52927,36.6397
03:36.650749,-2.8147,36.6452
03:36.659675,-3.20854,36.6425
03:36.669390,-3.21227,36.6458
03:36.726490,-3.20095,36.6492
03:36.736766,-3.37331,36.6538
03:36.746963,-3.37766,36.6598
03:36.756553,-2.97208,36.6524
03:36.765706,-2.85081,36.656
03:36.822119,-2.95736,36.6444
03:36.832244,-2.92986,36.6592
03:36.842093,-3.27141,36.6523
03:36.851045,-3.42613,36.6622
03:36.860016,-3.48438,36.6603
03:36.870867,-3.43597,36.659
03:36.927510,-3.42483,36.6646
03:36.938715,-3.49652,36.6582
03:36.947698,-3.35648,36.6738
03:36.956716,-3.48169,36.6642
03:36.966259,-3.497,36.6713
03:36.976238,-3.37984,36.6619
03:37.034270,-3.54988,36.6747
03:37.043376,-3.69948,36.6724
03:37.053490,-3.7575,36.6714
03:37.062565,-3.64132,36.6744
03:37.120675,-3.5575,36.67
03:37.135842,-3.71399,36.6781
03:37.144814,-3.73071,36.6792
03:37.154834,-3.82253,36.6785
03:37.163811,-3.85487,36.6866
03:37.173027,-3.86925,36.6777
03:37.230977,-3.78173,36.6871
03:37.240161,-3.90243,36.6849
03:37.250170,-3.89897,36.6891
03:37.259837,-3.89572,36.686
03:37.269370,-3.94151,36.688
03:37.278446,-3.97676,36.687
03:37.335882,-4.02007,36.6851
03:37.346314,-4.04355,36.6981
03:37.356299,-4.03979,36.6888
03:37.365781,-4.03643,36.6995
03:37.374761,-4.029,36.6877
03:37.432584,-3.87252,36.6969
03:37.441782,-3.86244,36.6969
03:37.451076,-3.92736,36.7029
03:37.460590,-3.96043,36.7008
03:37.469642,-3.96092,36.7006
03:37.528574,-4.0039,36.7031
03:37.542670,-3.95155,36.7046
03:37.552693,-3.95986,36.7063
03:37.562663,-3.90558,36.7062
03:37.572669,-3.94637,36.7073
03:37.630466,-3.99251,36.716
03:37.643806,-3.87325,36.7121
03:37.654782,-3.80089,36.7103
03:37.663789,-3.8049,36.7194
03:37.672793,-3.88952,36.7082
03:37.681868,-3.92262,36.7171
03:37.739303,-3.73248,36.7098
03:37.749639,-3.68166,36.7233
03:37.759551,-3.66971,36.7116
03:37.768686,-3.81296,36.722
03:37.777736,-3.91767,36.718
03:37.836532,-3.87709,36.7215
03:37.847926,-3.68774,36.7263
03:37.856908,-3.78839,36.7201
03:37.866390,-3.82957,36.7298
03:37.876368,-3.77927,36.7219
03:37.885346,-3.82152,36.7301
03:37.942621,-3.6149,36.729
03:37.952957,-3.74417,36.7315
03:37.963004,-3.7798,36.7349
03:37.972232,-3.7407,36.7266
03:37.981808,-3.75296,36.7396
03:37.991644,-3.67239,36.731
03:38.048346,-3.82737,36.7361
03:38.059043,-3.83139,36.7358
03:38.068615,-3.51156,36.7416
03:38.078569,-3.38712,36.7412
03:38.087747,-3.55915,36.7377
03:38.097671,-3.61017,36.7436
03:38.155953,-3.62448,36.7409
03:38.165113,-3.55978,36.7522
03:38.175109,-3.60428,36.7443
03:38.183995,-3.70169,36.7469
03:38.193811,-3.6994,36.7428
03:38.251877,-3.72335,36.7463
03:38.261606,-3.69106,36.7505
03:38.271592,-3.66298,36.7454
03:38.280710,-3.73125,36.76
03:38.290248,-3.74804,36.75
03:38.299854,-3.75098,36.7572
03:38.357772,-3.83617,36.7521
03:38.367247,-3.91327,36.7604
03:38.377114,-3.89496,36.7569
03:38.386097,-3.81704,36.7568
03:38.396061,-3.83273,36.7582
03:38.454453,-4.01494,36.7563
03:38.463999,-4.03661,36.7688
03:38.473393,-4.01249,36.7601
03:38.483200,-3.99423,36.7635
03:38.492671,-4.00895,36.757
03:38.550533,-3.99906,36.7697
03:38.559738,-4.03059,36.765
03:38.569472,-4.02284,36.7694
03:38.579595,-4.00328,36.7718
03:38.588677,-3.90621,36.7692
03:38.597739,-3.86701,36.775
03:38.608119,-3.92108,36.7726
03:38.665538,-3.94834,36.7791
03:38.675541,-3.88205,36.7708
03:38.684594,-3.84318,36.778
03:38.694366,-3.94869,36.778
03:38.703378,-3.9364,36.777
03:38.761018,-3.92034,36.7795
03:38.770642,-3.75096,36.7765
03:38.779665,-3.68782,36.7837
03:38.789689,-3.65788,36.7769
03:38.799879,-3.82932,36.7818
03:38.857450,-3.9256,36.7759
03:38.866807,-3.65505,36.7916
03:38.876791,-3.70386,36.7826
03:38.885810,-3.71825,36.7874
03:38.895800,-3.80515,36.7892
03:38.904867,-3.85104,36.7837
03:38.963422,-3.83996,36.7942
03:38.972471,-3.56854,36.7904
03:38.981641,-3.34588,36.8038
03:38.991799,-3.26393,36.7857
03:39.000649,-3.44425,36.7992
03:39.010840,-3.47027,36.7927
03:39.069239,-2.92686,36.8035
03:39.077649,-2.92243,36.7972
03:39.086831,-2.97643,36.7947
03:39.096986,-3.09732,36.8045
03:39.106468,-3.24439,36.7948
03:39.165097,-3.31356,36.8025
03:39.174515,-2.75596,36.7992
03:39.184109,-2.82511,36.8081
03:39.193084,-2.87406,36.7998
03:39.203341,-2.79172,36.8083
03:39.211833,-2.52291,36.8065
03:39.270133,-2.60852,36.8073
03:39.278785,-2.56333,36.8138
03:39.288797,-2.45637,36.8059
03:39.297859,-2.48733,36.8195
03:39.306873,-2.55928,36.806
03:39.317369,-2.70399,36.8222
03:39.375334,-2.58674,36.8104
03:39.385105,-2.16693,36.8219
03:39.394418,-2.32771,36.8172
03:39.404366,-2.15591,36.8165
03:39.413345,-1.83669,36.8216
03:39.472251,-1.61164,36.8173
03:39.481369,-2.10654,36.8308
03:39.490788,-2.02219,36.8164
03:39.500781,-1.88131,36.8224
03:39.510610,-1.75245,36.8253
03:39.520032,-1.90268,36.8253
03:39.577636,-1.94771,36.8308
03:39.586819,-1.63077,36.8317
03:39.596841,-1.75142,36.8311
03:39.605815,-1.8439,36.8271
03:39.615778,-1.75533,36.8337
03:39.674230,-1.88685,36.8321
03:39.684626,-1.80354,36.8364
03:39.693459,-1.74514,36.8353
03:39.703469,-1.52783,36.8327
03:39.712474,-1.5424,36.835
03:39.722657,-1.72331,36.8344
03:39.780810,-1.45759,36.845
03:39.789746,-1.25485,36.8391
03:39.799353,-1.34993,36.8469
03:39.808516,-1.61203,36.8358
03:39.817245,-1.55137,36.8451
03:39.827531,-1.2628,36.8427
03:39.885680,-1.1692,36.847
03:39.894842,-1.38792,36.8482
03:39.904858,-1.2704,36.846
03:39.913291,-1.11065,36.8534
03:39.923372,-1.08014,36.8473
03:39.980647,-1.11864,36.8492
03:39.991221,-1.141,36.8499
03:40.000207,-1.09763,36.8572
03:40.010179,-1.05607,36.8505
03:40.019155,-1.22064,36.8535
03:40.029184,-1.46085,36.8578
03:40.087498,-1.41142,36.8589
03:40.096534,-1.28255,36.8613
03:40.106438,-1.27879,36.8591
03:40.115529,-1.19829,36.871
03:40.125187,-1.337,36.8558
03:40.135575,-1.55502,36.8632
03:40.192979,-1.27216,36.8594
03:40.202219,-1.08073,36.8694
03:40.211197,-1.21371,36.8648
03:40.220224,-1.44902,36.866
03:40.230663,-1.74113,36.8701
03:40.288033,-1.16831,36.8701
03:40.297321,-1.18495,36.8784
03:40.307351,-1.34381,36.868
03:40.316073,-1.54174,36.8746
03:40.326034,-1.39404,36.869
03:40.335834,-1.10577,36.8731
03:40.394345,-1.05286,36.8747
03:40.403485,-1.60178,36.8776
03:40.412248,-1.52418,36.8769
03:40.422448,-1.31162,36.8753
03:40.432070,-1.20814,36.8859
03:40.490610,-1.43407,36.8781
03:40.499952,-1.31431,36.8874
03:40.509077,-1.37489,36.8792
03:40.518142,-1.25782,36.8867
03:40.528090,-1.20441,36.8844
03:40.538351,-1.16729,36.8841
03:40.596269,-1.30207,36.8915
03:40.605584,-1.14428,36.8895
03:40.614811,-0.897354,36.896
03:40.624701,-0.815731,36.8873
03:40.634245,-0.96329,36.8949
03:40.644450,-0.93512,36.8868
03:40.702417,-0.730495,36.9003
03:40.711504,-0.696731,36.8944
03:40.720491,-0.656719,36.8933
03:40.730467,-0.674622,36.8963
03:40.739484,-0.678127,36.8946
03:40.797678,-0.6384,36.9035
03:40.807854,-0.69671,36.896
03:40.816864,-0.72099,36.9039
03:40.826028,-0.710832,36.8954
03:40.835749,-0.768287,36.9079
03:40.893445,-0.714387,36.9029
03:40.902678,-0.859622,36.9098
03:40.912499,-0.93441,36.9043
03:40.921734,-0.979926,36.9048
03:40.932264,-1.00708,36.9161
03:40.941431,-1.06774,36.9021
03:40.998755,-1.04416,36.9113
03:41.009273,-1.26177,36.9078
03:41.018270,-1.35893,36.9143
03:41.028110,-1.26706,36.9113
03:41.036695,-1.23613,36.914
03:41.046814,-1.17543,36.9156
03:41.057129,-1.17432,36.9134
03:41.114493,-1.28117,36.9233
03:41.123475,-1.10715,36.9129
03:41.133558,-1.15614,36.9221
03:41.142565,-1.10945,36.915
03:41.151647,-1.07786,36.9248
03:41.208718,-1.00405,36.9193
03:41.220118,-1.04211,36.9254
03:41.229090,-1.05995,36.9247
03:41.238034,-1.01485,36.926
03:41.247559,-0.957287,36.9311
03:41.256767,-0.953733,36.9233
03:41.315398,-0.961289,36.9412
03:41.324923,-0.953993,36.9315
03:41.333203,-0.943735,36.9339
03:41.343415,-0.939783,36.9264
03:41.352303,-0.961969,36.9331
03:41.362200,-0.992177,36.9333
03:41.420867,-0.879905,36.9367
03:41.429698,-0.89181,36.938
03:41.439808,-0.912757,36.9366
03:41.448637,-0.912374,36.9431
03:41.458626,-0.891721,36.9387
03:41.515489,-0.898286,36.9408
03:41.525914,-0.908529,36.9402
03:41.535894,-0.883972,36.9517
03:41.544869,-0.882547,36.9426
03:41.553845,-0.898266,36.9473
03:41.611961,-0.905629,36.9443
03:41.622236,-0.823395,36.9474
03:41.630723,-0.855016,36.9544
03:41.641019,-0.847608,36.9459
03:41.650027,-0.82762,36.9527
03:41.658942,-0.847935,36.9474
03:41.717433,-0.713554,36.9528
03:41.728010,-0.741961,36.953
03:41.736884,-0.729436,36.954
03:41.746859,-0.772287,36.9571
03:41.756022,-0.80925,36.9544
03:41.765024,-0.835256,36.9592
03:41.823014,-0.789691,36.9548
03:41.833220,-0.802424,36.9721
03:41.842042,-0.76785,36.9586
03:41.851271,-0.759066,36.9647
03:41.860327,-0.803241,36.9592
03:41.870291,-0.790597,36.9623
03:41.928216,-0.791186,36.9669
03:41.938380,-0.732371,36.964
03:41.947388,-0.739981,36.9653
03:41.956363,-0.803063,36.9657
03:41.966382,-0.816217,36.9771
03:42.023503,-0.710959,36.9647
03:42.033685,-0.741227,36.9689
03:42.043755,-0.749369,36.9714
03:42.052999,-0.768345,36.9774
03:42.062258,-0.736801,36.9757
03:42.072206,-0.656256,36.9689
03:42.129851,-0.611781,36.9789
03:42.138657,-0.571104,36.9771
03:42.148665,-0.620921,36.9865
03:42.157668,-0.56707,36.9764
03:42.167629,-0.536813,36.9806
03:42.225645,-0.551291,36.9753
03:42.234779,-0.633011,36.9876
03:42.243960,-0.502201,36.9852
03:42.255426,-0.373087,36.9824
03:42.265408,-0.495023,36.9917
03:42.274951,-0.578192,36.9861
03:42.331741,-0.428943,36.9903
03:42.343007,-0.360722,36.9852
03:42.353043,-0.501807,36.9947
03:42.362071,-0.578366,36.9928
03:42.370739,-0.49435,36.9943
03:42.381402,-0.416118,36.9914
03:42.438827,-0.388148,36.9959
03:42.447975,-0.346917,37.0024
03:42.456985,-0.332696,36.9888
03:42.466789,-0.343512,37.0015
03:42.476248,-0.348581,36.988
03:42.533314,-0.399723,37.003
03:42.543645,-0.39012,36.9983
03:42.553485,-0.439428,37.0076
03:42.562631,-0.391255,37.0026
03:42.570645,-0.352851,37.0007
03:42.581474,-0.357701,37.0034
03:42.637981,-0.7495,37.0008
03:42.649155,-0.484898,37.0111
03:42.659171,-0.442052,37.0056
03:42.668147,-0.474954,37.0106
03:42.677586,-0.585971,37.0007
03:42.734891,-0.657203,37.0123
03:42.744555,-0.540309,37.0079
03:42.753562,-0.472581,37.0125
03:42.763592,-0.603352,37.0125
03:42.772474,-0.855692,37.0086
03:42.782067,-0.812112,37.0199
03:42.839653,-0.469403,37.0127
03:42.848701,-0.412264,37.025
03:42.858933,-0.454932,37.0194
03:42.867974,-0.474358,37.0247
03:42.877827,-0.412763,37.0165
03:42.887061,-0.428352,37.0226
03:42.944037,-0.350964,37.0214
03:42.955123,-0.388242,37.024
03:42.964206,-0.455416,37.0283
03:42.974233,-0.459463,37.0235
03:43.032209,-0.454426,37.0363
03:43.049485,-0.348746,37.0383
03:43.059669,-0.365606,37.027
03:43.068499,-0.323685,37.0348
03:43.077747,-0.36461,37.0335
03:43.087812,-0.406333,37.0348
03:43.144746,-0.476027,37.0391
03:43.154427,-0.581617,37.0359
03:43.164576,-0.600596,37.0356
03:43.174469,-0.594524,37.0328
03:43.183946,-0.460603,37.0447
03:43.240988,-0.635913,37.0334
03:43.253691,-0.824324,37.0474
03:43.262640,-0.649195,37.0423
03:43.271645,-0.62664,37.0424
03:43.281934,-0.601219,37.0502
03:43.290850,-0.760187,37.0406
03:43.348640,-0.880043,37.0511
03:43.358886,-0.684758,37.0446
03:43.368758,-0.586126,37.0551
03:43.377918,-0.542,37.0459
03:43.386925,-0.847541,37.0552
03:43.444538,-0.947281,37.0477
03:43.457440,-0.883797,37.0525
03:43.467417,-0.856488,37.0685
03:43.476945,-1.22249,37.0527
03:43.485989,-1.47748,37.0601
03:43.495554,-1.37137,37.0549
03:43.552249,-1.37727,37.0587
03:43.562453,-1.61594,37.0603
03:43.572301,-2.04329,37.0626
03:43.581858,-2.14034,37.0716
03:43.590969,-2.15096,37.0576
03:43.648094,-2.24878,37.073
03:43.657874,-2.50185,37.0642
03:43.667896,-2.72605,37.0723
03:43.677479,-2.55364,37.0621
03:43.686441,-2.16947,37.0721
03:43.696602,-2.3544,37.0689
03:43.754066,-2.60976,37.0659
03:43.764253,-2.68467,37.0776
03:43.773868,-2.40817,37.0741
03:43.782848,-2.4611,37.0835
03:43.793053,-2.62369,37.0743
03:43.850893,-2.5019,37.0827
03:43.859821,-2.81605,37.0722
03:43.869823,-2.841,37.085
03:43.879405,-2.63481,37.0842
03:43.889348,-2.78274,37.0802
03:43.947070,-2.92605,37.0882
03:43.961428,-3.12796,37.0808
03:43.970406,-2.8803,37.0864
03:43.979981,-2.91885,37.087
03:43.989895,-3.08842,37.0889
03:43.999198,-3.12098,37.0941
03:44.055893,-2.97665,37.0843
03:44.066271,-3.09769,37.0976
03:44.075729,-3.18116,37.0908
03:44.084615,-3.12459,37.0927
03:44.094627,-2.96861,37.0881
03:44.104800,-2.91295,37.0986
03:44.160831,-3.29258,37.0967
03:44.171888,-3.1856,37.0941
03:44.181437,-2.99004,37.1038
03:44.190452,-2.81186,37.0964
03:44.200389,-2.99446,37.1116
03:44.257601,-2.94483,37.0921
03:44.267968,-2.86051,37.1098
03:44.277411,-2.93256,37.0981
03:44.287357,-3.04985,37.1039
03:44.296321,-3.09483,37.1043
03:44.306323,-2.93863,37.1047
03:44.363409,-2.89268,37.1118
03:44.373618,-2.87856,37.1042
03:44.383056,-2.9492,37.1131
03:44.393509,-2.93842,37.107
03:44.402513,-3.03005,37.1138
03:44.459675,-2.7543,37.107
03:44.469907,-2.79011,37.1164
03:44.478637,-2.98962,37.1154
03:44.488611,-3.2016,37.1163
03:44.497586,-3.05097,37.1196
03:44.556226,-2.92969,37.1132
03:44.568162,-3.24624,37.1229
03:44.577996,-3.25378,37.1146
03:44.586913,-3.20195,37.1226
03:44.597107,-3.11973,37.1233
03:44.606284,-3.14437,37.1206
