Time - Plot 0,Amplitude - Plot 0
21:26.757828,-4.14427
21:26.815094,-1.3614
21:26.823624,-0.785071
21:26.831657,-0.414187
21:26.840905,-0.387286
21:26.850057,-1.05977
21:26.858084,-1.80681
21:26.915797,-1.6154
21:26.924654,-2.12573
21:26.932993,-2.9808
21:26.941969,-3.99574
21:26.949987,-5.24809
21:26.959749,-5.0276
21:27.017050,-7.92604
21:27.025751,-8.3418
21:27.033728,-8.71572
21:27.042688,-8.84367
21:27.051673,-8.34843
21:27.060864,-7.2579
21:27.117757,-0.922475
21:27.126499,-0.449249
21:27.134613,-0.370814
21:27.142741,-0.338678
21:27.151774,-0.727577
21:27.160811,-1.04713
21:27.217976,-5.31141
21:27.226744,-7.22298
21:27.234782,-8.55802
21:27.243614,-9.51108
21:27.252730,-9.65737
21:27.261511,-8.86377
21:27.319072,-5.32368
21:27.327946,-7.84715
21:27.335617,-9.24794
21:27.344807,-10.0437
21:27.354069,-10.1036
21:27.362575,-8.72937
21:27.419279,-2.80501
21:27.428051,-3.03524
21:27.436821,-2.54761
21:27.444827,-1.59897
21:27.453802,-0.538794
21:27.463751,-0.747629
21:27.521158,-10.3189
21:27.529208,-10.0589
21:27.537698,-9.63781
21:27.546699,-8.74416
21:27.555650,-7.01823
21:27.564637,-4.83866
21:27.621622,-0.399696
21:27.630376,-0.389257
21:27.638399,-0.344864
21:27.647446,-0.529364
21:27.655457,-1.22714
21:27.664607,-2.77678
21:27.722630,-5.07008
21:27.731270,-5.34548
21:27.739938,-5.85241
21:27.748005,-7.27667
21:27.757402,-7.93446
21:27.766469,-8.24891
21:27.823481,-8.24976
21:27.831250,-9.43728
21:27.841143,-10.0525
21:27.849428,-10.1975
21:27.858139,-9.98194
21:27.866450,-9.44361
21:27.924425,-8.26772
21:27.932765,-8.10474
21:27.941152,-7.69722
21:27.949545,-7.22327
21:27.958709,-6.79364
21:27.967950,-6.26515
21:28.024898,-5.38801
21:28.033787,-4.08862
21:28.041957,-3.45947
21:28.050931,-2.52068
21:28.058917,-1.86049
21:28.067945,-1.4922
21:28.126291,-0.824078
21:28.134980,-1.03752
21:28.143462,-1.45596
21:28.151183,-1.52915
21:28.160942,-2.1821
21:28.168985,-2.78863
21:28.227020,-5.80234
21:28.236115,-6.53533
21:28.244137,-6.69931
21:28.253113,-6.83263
21:28.262090,-7.35939
21:28.270222,-7.70986
21:28.328149,-10.0141
21:28.337152,-10.0743
21:28.346074,-9.96021
21:28.354621,-9.95434
21:28.362630,-9.87588
21:28.371846,-10.0322
21:28.429341,-10.037
21:28.438114,-10.0528
21:28.446110,-9.91931
21:28.455347,-9.59726
21:28.464087,-8.72547
21:28.472653,-7.98359
21:28.530002,-2.01822
21:28.538876,-1.50877
21:28.546937,-0.96364
21:28.555593,-0.651191
21:28.564455,-0.407756
21:28.572798,-0.425719
21:28.630147,-4.86533
21:28.639255,-5.54868
21:28.647952,-5.80651
21:28.657036,-6.20829
21:28.665468,-6.60647
21:28.674339,-7.18306
21:28.683883,-7.856
21:28.741109,-9.89179
21:28.749594,-9.56004
21:28.757382,-9.08041
21:28.766872,-7.82016
21:28.774901,-6.71374
21:28.785159,-5.46279
21:28.842259,-0.352244
21:28.850210,-0.418355
21:28.859358,-0.484233
21:28.867968,-0.488957
21:28.876185,-0.48888
21:28.885376,-0.491464
21:28.943923,-7.03537
21:28.952275,-6.77187
21:28.960618,-6.49504
21:28.969806,-6.60404
21:28.978022,-6.27426
21:28.987244,-6.50277
21:29.044813,-10.092
21:29.052778,-10.0444
21:29.062119,-10.1093
21:29.070095,-10.1363
21:29.079071,-10.0583
21:29.088046,-9.65342
21:29.145562,-6.87495
21:29.154121,-6.73006
21:29.162843,-6.64773
21:29.171478,-6.60304
21:29.179867,-6.18138
21:29.237962,-5.1053
21:29.246653,-1.6429
21:29.255304,-2.03057
21:29.263359,-2.12993
21:29.272800,-1.76072
21:29.280670,-1.7391
21:29.338963,-1.80589
21:29.347942,-0.37825
21:29.356911,-0.379351
21:29.364911,-0.473688
21:29.373867,-0.720838
21:29.382854,-1.36928
21:29.392781,-1.95238
21:29.449349,-9.54699
21:29.458091,-10.0161
21:29.466353,-9.96793
21:29.475536,-9.56227
21:29.484570,-8.66348
21:29.493723,-6.44471
21:29.551583,-3.41063
21:29.560262,-4.53257
21:29.568215,-5.65415
21:29.577435,-7.31391
21:29.585720,-8.77887
21:29.642986,-9.48167
21:29.652448,-9.26771
21:29.661454,-8.85722
21:29.670195,-8.35111
21:29.678507,-7.42669
21:29.687657,-7.02456
21:29.745334,-7.03581
21:29.754076,-4.00446
21:29.762403,-3.76919
21:29.771379,-3.01867
21:29.779325,-2.48447
21:29.788137,-1.97718
21:29.846347,-1.61498
21:29.855265,-0.699239
21:29.864002,-0.500845
21:29.872614,-0.352928
21:29.881209,-0.484469
21:29.889922,-0.907883
21:29.946934,-1.62305
21:29.955960,-6.85215
21:29.965002,-8.33673
21:29.973963,-9.01603
21:29.981998,-9.62778
21:29.991241,-9.88891
21:30.000093,-9.87979
21:30.057117,-9.516
21:30.066029,-9.16587
21:30.074786,-8.66866
21:30.082625,-7.59303
21:30.090732,-7.17212
21:30.100064,-7.15752
21:30.157936,-7.94708
21:30.167099,-7.6342
21:30.175120,-7.23246
21:30.184099,-6.52167
21:30.192145,-5.90298
21:30.200987,-6.35811
21:30.259034,-5.81508
21:30.268117,-4.5274
21:30.276235,-3.1879
21:30.285267,-2.79924
21:30.293847,-2.45895
21:30.302821,-1.88256
21:30.359358,-0.459285
21:30.368122,-0.529168
21:30.376477,-0.652673
21:30.385709,-0.834733
21:30.394563,-0.735045
21:30.403982,-0.927182
21:30.461355,-2.91496
21:30.470401,-2.88703
21:30.478986,-2.55539
21:30.486966,-2.63511
21:30.496223,-3.21113
21:30.505333,-3.45244
21:30.561882,-8.07485
21:30.570659,-8.20583
21:30.579579,-8.0791
21:30.588128,-7.65346
21:30.596867,-6.91928
21:30.604928,-6.5216
21:30.662642,-9.57564
21:30.671226,-9.62016
21:30.679731,-9.67865
21:30.688708,-9.58275
21:30.697694,-9.5093
21:30.706378,-9.58691
21:30.763563,-9.24303
21:30.772682,-9.0142
21:30.781814,-9.25809
21:30.789939,-9.3508
21:30.799046,-9.24998
21:30.807279,-8.65799
21:30.864509,-1.18701
21:30.872787,-1.36466
21:30.882070,-1.66573
21:30.890965,-1.77369
21:30.899642,-1.71147
21:30.908074,-1.66087
21:30.965961,-1.94377
21:30.974595,-2.12476
21:30.982971,-1.67502
21:30.992160,-1.15159
21:31.000957,-0.928002
21:31.009993,-0.863139
21:31.066562,-5.7531
21:31.075142,-7.65591
21:31.084157,-8.95163
21:31.092813,-9.65911
21:31.101516,-9.79932
21:31.109934,-9.71344
21:31.166877,-7.64664
21:31.175835,-6.33313
21:31.184886,-4.56746
21:31.192831,-3.64735
21:31.201886,-3.30044
21:31.209864,-2.55611
21:31.268111,-2.40407
21:31.276870,-1.37725
21:31.285138,-1.21418
21:31.294113,-0.795047
21:31.303079,-0.46031
21:31.312175,-0.432342
21:31.369195,-1.69216
21:31.377936,-2.47288
21:31.385464,-4.0694
21:31.394621,-5.3671
21:31.403637,-6.04768
21:31.412613,-6.97303
21:31.469883,-9.70899
21:31.478141,-9.72268
21:31.487366,-9.69569
21:31.496414,-9.62389
21:31.504427,-9.50802
21:31.514022,-9.52376
21:31.571459,-6.56314
21:31.580258,-6.65572
21:31.588754,-6.3249
21:31.597812,-5.9642
21:31.605847,-6.80585
21:31.614822,-7.23111
21:31.671902,-6.84156
21:31.680681,-6.71224
21:31.688978,-6.67946
21:31.697947,-7.08433
21:31.706931,-6.83787
21:31.715439,-7.13361
21:31.773330,-2.05448
21:31.782020,-1.53458
21:31.790830,-0.839006
21:31.799167,-0.57111
21:31.808268,-0.547456
21:31.816619,-0.463756
21:31.874281,-2.96895
21:31.882463,-2.83729
21:31.890369,-2.06982
21:31.899197,-1.7885
21:31.908636,-1.91331
21:31.917185,-1.81652
21:31.974179,-0.732074
21:31.982751,-1.14572
21:31.991062,-1.51856
21:32.000167,-2.16681
21:32.009225,-4.04047
21:32.016881,-5.70513
21:32.075334,-9.24116
21:32.083941,-9.22306
21:32.092719,-8.72468
21:32.100727,-7.44732
21:32.110113,-5.9656
21:32.118803,-4.58757
21:32.128760,-3.57377
21:32.185422,-2.45701
21:32.194031,-1.54101
21:32.201749,-1.15342
21:32.210986,-1.55393
21:32.220462,-2.2536
21:32.230218,-2.57223
21:32.286912,-7.18193
21:32.295960,-8.30745
21:32.303982,-8.94628
21:32.312957,-9.0923
21:32.321995,-9.11167
21:32.330954,-8.97917
21:32.388985,-7.60613
21:32.397657,-6.24483
21:32.406270,-5.44876
21:32.415462,-5.63207
21:32.423603,-6.44424
21:32.433672,-6.06833
21:32.490757,-3.66769
21:32.499288,-3.37795
21:32.507467,-2.98267
21:32.516608,-2.79231
21:32.526006,-1.71257
21:32.535607,-0.510445
21:32.592101,-1.04205
21:32.600157,-0.527094
21:32.609161,-0.71056
21:32.617952,-1.38181
21:32.626993,-1.60596
21:32.636779,-1.32987
21:32.693755,-5.1345
21:32.702145,-5.84641
21:32.710536,-6.87904
21:32.719558,-7.76544
21:32.728766,-8.1277
21:32.737650,-8.31026
21:32.795006,-8.57767
21:32.803970,-8.50264
21:32.811909,-8.35319
21:32.820992,-8.01281
21:32.830035,-7.76487
21:32.887576,-7.47141
21:32.895259,-7.35184
21:32.904449,-6.58105
21:32.912859,-5.7044
21:32.921316,-5.3764
21:32.930592,-4.20491
21:32.988076,-4.37352
21:32.996962,-0.841697
21:33.004991,-0.54689
21:33.013627,-0.479
21:33.022893,-0.550516
21:33.031898,-0.792022
21:33.088971,-1.29831
21:33.097693,-3.47562
21:33.105758,-3.91667
21:33.114930,-4.39586
21:33.123181,-5.52899
21:33.132360,-6.85409
21:33.189957,-8.16217
21:33.198136,-8.98016
21:33.206445,-8.82518
21:33.215421,-8.97608
21:33.224402,-8.84398
21:33.232831,-8.44728
21:33.242404,-8.4161
21:33.299778,-6.19724
21:33.308137,-4.86772
21:33.317394,-3.95375
21:33.325794,-3.85142
21:33.334652,-3.37713
21:33.344047,-2.64195
21:33.400863,-7.34612
21:33.409352,-6.88924
21:33.417946,-5.68563
21:33.426954,-4.74011
21:33.435158,-4.59466
21:33.444373,-5.24234
21:33.502369,-0.896448
21:33.510344,-0.454537
21:33.519310,-0.432864
21:33.528114,-0.41037
21:33.536849,-0.408076
21:33.546051,-0.609375
21:33.603867,-7.87859
21:33.612758,-8.69167
21:33.620891,-8.99239
21:33.629874,-9.116
21:33.638364,-9.18428
21:33.647414,-9.51279
21:33.704843,-9.54904
21:33.712828,-9.62374
21:33.722137,-9.5627
21:33.730842,-9.52559
21:33.738688,-9.16819
21:33.748073,-9.18344
21:33.805268,-6.85037
21:33.813643,-6.44607
21:33.821606,-6.17888
21:33.830834,-6.10201
21:33.839429,-6.29085
21:33.848090,-5.92083
21:33.906213,-2.41203
21:33.914149,-1.53854
21:33.922429,-1.1738
21:33.931467,-1.22967
21:33.940946,-1.25606
21:33.949406,-1.31633
21:33.959570,-1.82095
21:34.016285,-5.56203
21:34.024902,-5.5687
21:34.033379,-5.51249
21:34.042133,-5.2372
21:34.050435,-5.24191
21:34.060416,-5.2692
21:34.117427,-9.82354
21:34.126491,-9.82206
21:34.134481,-9.7362
21:34.143081,-9.65814
21:34.152081,-9.6329
21:34.162142,-9.90147
21:34.219194,-8.58281
21:34.227831,-9.01568
21:34.236362,-8.97515
21:34.245217,-8.95975
21:34.253747,-8.7576
21:34.263766,-8.37428
21:34.320658,-7.55591
21:34.328619,-7.28022
21:34.337447,-5.98203
21:34.346551,-5.22362
21:34.354582,-4.9986
21:34.364565,-4.86165
21:34.422059,-0.847702
21:34.430586,-0.668341
21:34.438723,-0.517197
21:34.447810,-0.489024
21:34.456398,-0.495049
21:34.466072,-0.553424
21:34.523956,-3.17889
21:34.532658,-4.18448
21:34.541234,-5.1252
21:34.549401,-5.62388
21:34.558495,-6.08418
21:34.567716,-6.45331
21:34.624954,-10.3168
21:34.633807,-10.3344
21:34.641342,-10.3252
21:34.650589,-10.259
21:34.659827,-10.2804
21:34.669632,-10.2073
21:34.726126,-8.66712
21:34.734538,-8.24243
21:34.742964,-8.22219
21:34.751972,-7.96875
21:34.760633,-7.02068
21:34.770093,-5.80303
21:34.828004,-5.36891
21:34.836568,-4.37525
21:34.844702,-2.71684
21:34.853720,-1.24826
21:34.861843,-0.413909
21:34.871817,-0.797515
21:34.928937,-2.64835
21:34.936822,-2.93325
21:34.946122,-5.02583
21:34.954098,-7.11533
21:34.963119,-7.50036
21:35.021669,-8.93437
21:35.029883,-9.8192
21:35.037862,-9.68911
21:35.047402,-10.0438
21:35.055387,-10.1129
21:35.064568,-10.147
21:35.122579,-10.141
21:35.131639,-10.3322
21:35.139452,-10.2943
21:35.148435,-10.0985
21:35.156413,-10.2071
21:35.165601,-10.163
21:35.175126,-9.94337
21:35.231951,-6.37712
21:35.240586,-5.80193
21:35.249106,-5.16326
21:35.257756,-4.67012
21:35.266233,-4.96459
21:35.274942,-5.06403
21:35.332942,-0.591416
21:35.341515,-0.516549
21:35.349971,-0.51795
21:35.358951,-0.602221
21:35.367875,-1.18386
21:35.376478,-1.91139
21:35.434827,-3.54918
21:35.442830,-4.25001
21:35.451818,-4.25653
21:35.460250,-4.61793
21:35.468867,-3.94887
21:35.477983,-4.15418
21:35.535270,-4.72128
21:35.544382,-4.89419
21:35.552753,-7.01081
21:35.561568,-8.39929
21:35.569819,-9.93545
21:35.578096,-10.2381
21:35.588991,-10.2526
21:35.645217,-10.0742
21:35.653829,-9.6168
21:35.662471,-8.11006
21:35.670373,-7.64018
21:35.680089,-7.56542
21:35.737670,-7.28202
21:35.746327,-8.02335
21:35.754973,-7.19219
21:35.763001,-6.92303
21:35.772199,-6.17537
21:35.781058,-5.19739
21:35.838036,-5.33232
21:35.847239,-0.912578
21:35.855881,-0.52806
21:35.864609,-0.45989
21:35.873457,-0.524393
21:35.882225,-0.545784
21:35.892036,-0.754547
21:35.948797,-5.38073
21:35.957519,-5.66069
21:35.966085,-5.34187
21:35.975099,-5.94175
21:35.983352,-6.95421
21:35.993593,-8.22585
21:36.051037,-10.1584
21:36.059738,-10.1837
21:36.068339,-10.1057
21:36.076757,-9.87628
21:36.085748,-9.3312
21:36.095021,-8.59601
21:36.152131,-3.80465
21:36.160843,-3.83596
21:36.169205,-3.56468
21:36.178225,-2.69568
21:36.186963,-2.276
21:36.196178,-1.28534
21:36.253124,-0.72209
21:36.262135,-0.882953
21:36.270451,-1.39312
21:36.279292,-2.52169
21:36.287914,-3.57742
21:36.297106,-4.06276
21:36.355251,-5.64441
21:36.364054,-6.63259
21:36.372312,-7.54425
21:36.381314,-7.85078
21:36.389399,-8.13434
21:36.399439,-8.66869
21:36.457065,-9.36039
21:36.465789,-8.43283
21:36.474457,-7.69043
21:36.482858,-7.09733
21:36.491316,-6.53051
21:36.501638,-5.3096
21:36.558470,-1.20453
21:36.567513,-0.770259
21:36.575535,-0.545149
21:36.584509,-0.486485
21:36.592505,-0.465121
21:36.601711,-0.469662
21:36.659810,-3.66965
21:36.668174,-4.62086
21:36.676390,-4.44706
21:36.685638,-3.52512
21:36.693655,-4.61103
21:36.703571,-6.24134
21:36.760355,-9.682
21:36.768315,-9.62808
21:36.777649,-9.63507
21:36.786322,-9.63124
21:36.795266,-9.54563
21:36.803989,-9.35124
21:36.861629,-6.489
21:36.869688,-6.61695
21:36.878668,-6.16928
21:36.887659,-5.08169
21:36.895611,-3.86801
21:36.905752,-2.8627
21:36.963442,-1.00127
21:36.971775,-0.557349
21:36.979805,-0.466476
21:36.988799,-0.513311
21:36.997758,-0.847728
21:37.006746,-1.68642
21:37.064036,-6.29102
21:37.072207,-7.08107
21:37.081391,-8.27241
21:37.089368,-8.97815
21:37.098342,-9.24451
21:37.156517,-9.62517
21:37.164064,-7.75275
21:37.173983,-6.96084
21:37.182688,-6.32577
21:37.191284,-5.42239
21:37.200172,-4.33568
21:37.256360,-4.40554
21:37.265544,-0.635603
21:37.274693,-0.511456
21:37.283637,-0.548084
21:37.291651,-0.589923
21:37.300900,-0.614959
21:37.309594,-0.901239
21:37.366533,-4.75436
21:37.375588,-4.56176
21:37.383825,-4.68109
21:37.392840,-4.79726
21:37.401601,-5.12518
21:37.410275,-5.92113
21:37.467062,-9.57741
21:37.476080,-9.661
21:37.484665,-9.81241
21:37.492760,-9.85033
21:37.502645,-9.83897
21:37.511254,-9.72636
21:37.568034,-6.79302
21:37.577068,-6.80958
21:37.586381,-6.877
21:37.594990,-6.27382
21:37.603603,-5.07127
21:37.612210,-3.86192
21:37.668990,-1.30914
21:37.677560,-1.19181
21:37.686213,-0.817828
21:37.695256,-0.680602
21:37.703535,-0.650532
21:37.712807,-0.971827
21:37.721894,-2.73201
21:37.778871,-4.72904
21:37.787798,-5.29127
21:37.795819,-6.27031
21:37.804795,-7.14522
21:37.813737,-8.07824
21:37.826793,-9.02682
21:37.882661,-9.54698
21:37.890977,-9.54982
21:37.899998,-9.43844
21:37.909089,-8.9452
21:37.917556,-8.57318
21:37.974379,-4.20898
21:37.982858,-3.35839
21:37.991319,-2.81949
21:38.000553,-2.06018
21:38.009634,-1.63611
21:38.018054,-1.4124
21:38.027083,-0.901319
21:38.083878,-2.13428
21:38.092866,-3.08411
21:38.101685,-3.7023
21:38.110546,-3.93069
21:38.119099,-3.90248
21:38.127835,-4.03229
21:38.185776,-9.0605
21:38.194952,-9.2938
21:38.203130,-9.1594
21:38.212349,-9.2224
21:38.220870,-9.42273
21:38.277920,-9.7723
21:38.286602,-9.11504
21:38.294991,-9.23886
21:38.304207,-8.70432
21:38.313035,-8.00358
21:38.321002,-7.0729
21:38.378029,-5.90736
21:38.387202,-0.695592
21:38.395309,-0.880933
21:38.405293,-0.733978
21:38.413262,-0.634843
21:38.422254,-0.729317
21:38.430237,-1.10499
21:38.486902,-3.63645
21:38.496054,-3.5339
21:38.505595,-4.05986
21:38.514466,-4.98802
21:38.522911,-5.94032
21:38.531983,-6.541
21:38.587998,-9.1675
21:38.597067,-9.40246
21:38.606040,-9.58728
21:38.614051,-9.59039
21:38.623006,-9.61323
21:38.632044,-9.3598
21:38.689169,-7.57653
21:38.698035,-6.92898
21:38.706224,-5.74041
21:38.715470,-4.48307
21:38.723559,-3.17475
21:38.732949,-2.98417
21:38.789220,-0.499844
21:38.798202,-0.811459
21:38.807176,-1.29973
21:38.815992,-1.98645
21:38.824885,-1.87843
21:38.832894,-2.5105
21:38.890286,-7.33105
21:38.899010,-6.58133
21:38.907596,-7.69985
21:38.916630,-8.74923
21:38.925180,-9.26419
21:38.934336,-9.04492
21:38.991181,-7.98348
21:39.000072,-7.04217
21:39.009097,-6.49498
21:39.017056,-6.58588
21:39.026029,-6.21784
21:39.035251,-6.28521
21:39.092064,-0.596115
21:39.100857,-0.549194
21:39.109115,-0.532051
21:39.118281,-0.52949
21:39.126498,-0.527403
21:39.135735,-0.697079
21:39.145335,-1.12745
21:39.202041,-5.52768
21:39.210882,-5.93233
21:39.220074,-7.21142
21:39.229221,-8.03219
21:39.237475,-8.13626
21:39.294633,-9.78664
21:39.302668,-9.7283
21:39.311909,-9.57315
21:39.319869,-9.38548
21:39.328810,-9.27922
21:39.338004,-9.09623
21:39.395773,-7.90494
21:39.404382,-7.34931
21:39.412038,-6.42605
21:39.421249,-5.83558
21:39.430312,-5.31954
21:39.439276,-4.66134
21:39.495977,-2.26634
21:39.504570,-1.69447
21:39.512798,-1.28584
21:39.521822,-1.09531
21:39.531045,-1.1378
21:39.539700,-1.19476
21:39.549399,-1.4272
21:39.605778,-6.62927
21:39.614419,-7.20037
21:39.623057,-7.7342
21:39.631606,-8.15608
21:39.640725,-8.22973
21:39.649926,-8.6821
21:39.707402,-7.87498
21:39.716414,-7.27631
21:39.724435,-6.61848
21:39.733452,-6.26961
21:39.742396,-5.04991
21:39.751995,-4.81202
21:39.808238,-0.907496
21:39.817160,-0.572098
21:39.825546,-0.467249
21:39.834500,-0.781753
21:39.842607,-1.18116
21:39.900636,-2.0675
21:39.909356,-6.983
21:39.917215,-7.66723
21:39.926269,-8.15476
21:39.935129,-8.21719
21:39.944363,-8.46085
21:40.001858,-8.72984
21:40.010538,-8.2687
21:40.018902,-5.58739
21:40.028020,-5.89735
21:40.037404,-6.41007
21:40.046086,-3.97283
21:40.102841,-4.42063
21:40.111897,-0.780514
21:40.119918,-0.520837
21:40.128894,-0.562525
21:40.137914,-1.25611
21:40.146365,-1.35834
21:40.155563,-2.46722
21:40.212255,-8.30635
21:40.221023,-8.77489
21:40.229307,-9.21573
21:40.238203,-9.08933
21:40.246238,-8.61067
21:40.255535,-8.45743
21:40.313148,-2.60521
21:40.321673,-1.68312
21:40.330324,-1.24188
21:40.338364,-0.758198
21:40.347939,-0.426274
21:40.356549,-0.398326
21:40.414051,-2.65568
21:40.422674,-3.23318
21:40.431759,-4.51977
21:40.440277,-5.6676
21:40.449386,-6.27855
21:40.458050,-6.49475
21:40.515305,-8.77605
21:40.524348,-8.11088
21:40.532413,-7.40669
21:40.541391,-6.69813
21:40.549973,-8.01058
21:40.558810,-7.29256
21:40.568780,-6.54793
21:40.625834,-0.678739
21:40.633819,-1.13307
21:40.643105,-0.71076
21:40.652306,-0.511276
21:40.660295,-0.39575
21:40.670389,-0.350523
21:40.727051,-5.18247
21:40.735081,-5.97636
21:40.744479,-6.63497
21:40.752911,-7.11648
21:40.761226,-7.46369
21:40.771487,-7.61046
21:40.828125,-5.98859
21:40.836150,-6.48199
21:40.845128,-6.77597
21:40.853699,-7.30239
21:40.862665,-8.02502
21:40.920109,-8.64911
21:40.928210,-9.48156
21:40.936464,-8.94159
21:40.945653,-8.37187
21:40.953899,-7.5782
21:40.963258,-6.3258
21:41.020679,-5.57536
21:41.029176,-0.514697
21:41.037306,-0.697348
21:41.046560,-0.808197
21:41.055796,-1.13073
21:41.064325,-1.51746
21:41.072704,-2.27462
21:41.129658,-6.3141
21:41.138206,-6.42902
21:41.147035,-7.15963
21:41.155629,-7.7163
21:41.164594,-8.07451
21:41.172714,-8.55
21:41.231094,-9.43414
21:41.239341,-9.66623
21:41.248062,-9.67558
21:41.256715,-9.74458
21:41.265114,-9.69044
21:41.273933,-9.16182
21:41.331336,-2.96729
21:41.339586,-3.00302
21:41.348042,-1.9607
21:41.357172,-2.01185
21:41.366334,-1.33851
21:41.374928,-0.678083
21:41.383544,-0.336645
21:41.441165,-3.3622
21:41.449854,-3.54591
21:41.458043,-4.08235
21:41.467262,-5.00332
21:41.475307,-5.87197
21:41.484491,-6.80238
21:41.542871,-9.9528
21:41.551605,-10.1742
21:41.559935,-9.96564
21:41.569430,-9.51864
21:41.578072,-8.89983
21:41.587638,-8.17708
21:41.644014,-3.18641
21:41.652734,-1.91741
21:41.660775,-1.32355
21:41.670434,-1.08614
21:41.678262,-0.80786
21:41.688573,-0.599887
21:41.745402,-3.38641
21:41.754089,-3.70445
21:41.762211,-4.75192
21:41.771895,-6.06007
21:41.780571,-6.62644
21:41.789793,-7.37021
21:41.847233,-10.3871
21:41.855448,-10.3836
21:41.863984,-10.3546
21:41.872857,-10.2088
21:41.882285,-9.95238
21:41.891293,-9.68821
21:41.948550,-6.64534
21:41.957135,-5.50378
21:41.965122,-4.10243
21:41.974249,-4.03747
21:41.983422,-3.49395
21:41.992463,-2.01563
21:42.049382,-0.871345
21:42.057279,-1.0119
21:42.066779,-1.10766
21:42.075515,-1.70083
21:42.084617,-2.14598
21:42.141648,-2.10012
21:42.150662,-7.35233
21:42.158699,-8.44877
21:42.167661,-8.85301
21:42.175611,-9.32499
21:42.185582,-9.84392
21:42.242215,-10.1587
21:42.251309,-8.28955
21:42.259358,-8.02093
21:42.268319,-7.14205
21:42.276442,-5.70659
21:42.285418,-4.41113
21:42.342850,-2.95219
21:42.351614,-0.428256
21:42.360363,-0.389362
21:42.368048,-0.537159
21:42.376998,-0.853462
21:42.386211,-1.58468
21:42.444088,-2.1233
21:42.452889,-6.84177
21:42.461205,-8.28198
21:42.470442,-8.92443
21:42.479081,-9.66664
21:42.487405,-10.0407
21:42.545175,-10.3132
21:42.554191,-9.37953
21:42.562873,-8.55015
21:42.571560,-7.52432
21:42.579918,-7.23895
21:42.588477,-6.8721
21:42.646363,-5.7979
21:42.655413,-0.604297
21:42.663435,-0.473907
21:42.672416,-0.669466
21:42.681304,-1.12802
21:42.689461,-1.46604
21:42.699227,-1.88313
21:42.756567,-6.16609
21:42.765297,-7.70115
21:42.773927,-8.29013
21:42.781895,-8.78342
21:42.790865,-9.23884
21:42.800838,-9.56184
21:42.857510,-9.41735
21:42.866561,-8.79938
21:42.874597,-8.00922
21:42.883599,-7.53059
21:42.891459,-6.67601
21:42.901011,-5.57217
21:42.958221,-0.786363
21:42.966302,-0.449513
21:42.975406,-0.388517
21:42.984173,-0.386008
21:42.992618,-0.384416
21:43.001804,-0.489945
21:43.059180,-4.63627
21:43.067230,-4.99174
21:43.076242,-5.03988
21:43.084594,-5.03162
21:43.093043,-5.44758
21:43.101721,-5.95688
21:43.111317,-6.74221
21:43.167856,-9.59924
21:43.177051,-9.96744
21:43.185068,-10.1463
21:43.194201,-10.0836
21:43.202929,-9.54087
21:43.213118,-8.93142
21:43.269413,-5.41482
21:43.278218,-3.62393
21:43.286480,-2.33706
21:43.295510,-1.5548
21:43.304153,-0.892753
21:43.314065,-0.469208
21:43.370963,-3.84843
21:43.379633,-4.70951
21:43.388278,-5.61336
21:43.396377,-6.6891
21:43.405788,-8.00254
21:43.415062,-8.79159
21:43.471468,-10.1942
21:43.480625,-9.95441
21:43.488677,-9.68741
21:43.497638,-8.99905
21:43.506576,-8.05688
21:43.564901,-6.26676
21:43.573924,-1.88746
21:43.582134,-1.1981
21:43.591119,-0.520753
21:43.599122,-0.53084
21:43.608099,-0.877983
21:43.617083,-1.22813
21:43.674766,-4.72409
21:43.682882,-6.32881
21:43.691930,-7.41697
21:43.699894,-8.15827
21:43.708892,-8.69449
21:43.716857,-9.33231
21:43.775253,-10.074
21:43.784033,-9.66999
21:43.792022,-8.83311
21:43.800997,-8.68193
21:43.808974,-8.7195
21:43.817949,-8.37899
21:43.875611,-3.01054
21:43.884398,-1.57742
21:43.892921,-1.21888
21:43.900899,-0.98198
21:43.909884,-0.891506
21:43.918062,-0.653749
21:43.976945,-2.23006
21:43.985636,-2.97936
21:43.993942,-3.94247
21:44.002865,-4.27296
21:44.010861,-5.12112
21:44.019432,-6.20986
21:44.077071,-8.43926
21:44.085413,-9.06962
21:44.094837,-9.57377
21:44.102860,-9.67545
21:44.111893,-9.73763
21:44.120466,-9.76146
21:44.178068,-7.01959
21:44.187099,-5.43653
21:44.195198,-4.23575
21:44.204440,-2.85713
21:44.212816,-2.85012
21:44.221934,-2.59236
21:44.278180,-0.641022
21:44.287444,-1.14842
21:44.295312,-1.42271
21:44.304287,-1.56156
21:44.313228,-1.9619
21:44.321241,-2.66795
21:44.379278,-9.19014
21:44.387982,-9.48963
21:44.396012,-9.79328
21:44.404861,-9.87839
21:44.413935,-9.85101
21:44.421681,-9.60589
21:44.480166,-3.37248
21:44.489261,-3.53636
21:44.497397,-3.14659
21:44.506606,-2.3409
21:44.514627,-1.41821
21:44.522940,-0.754198
21:44.580886,-2.20668
21:44.589606,-2.83839
21:44.597621,-4.14888
21:44.607030,-5.73441
21:44.614939,-7.41608
21:44.623900,-8.08543
21:44.682097,-9.44455
21:44.691215,-9.76037
21:44.699238,-9.85588
21:44.708086,-9.58235
21:44.716811,-9.13129
21:44.725433,-8.18527
21:44.781991,-5.28093
21:44.791109,-4.13221
21:44.799143,-2.41506
21:44.808121,-1.25642
