Time - Plot 0,Amplitude - Plot 0
1070345:21:21.265079,-11.6441
1070345:21:21.274065,-11.644
1070345:21:21.283010,-11.644
1070345:21:21.292011,-11.6434
1070345:21:21.348523,-1.7979
1070345:21:21.357673,-1.64711
1070345:21:21.366762,-1.84953
1070345:21:21.375236,-2.97092
1070345:21:21.383981,-4.76764
1070345:21:21.393229,-7.21335
1070345:21:21.450643,-11.6437
1070345:21:21.458832,-11.6436
1070345:21:21.468078,-11.6433
1070345:21:21.477089,-11.6434
1070345:21:21.485099,-11.6435
1070345:21:21.495565,-11.6435
1070345:21:21.552630,-11.6431
1070345:21:21.560928,-11.6435
1070345:21:21.569869,-11.6434
1070345:21:21.578950,-11.6435
1070345:21:21.586980,-11.6434
1070345:21:21.597285,-11.6435
1070345:21:21.654178,-11.6435
1070345:21:21.663244,-11.6435
1070345:21:21.671543,-11.6439
1070345:21:21.681006,-11.644
1070345:21:21.689820,-8.97084
1070345:21:21.699373,-6.31402
1070345:21:21.755759,-1.89618
1070345:21:21.764378,-3.5605
1070345:21:21.773502,-4.86123
1070345:21:21.781970,-7.54436
1070345:21:21.790030,-9.86865
1070345:21:21.848290,-10.5828
1070345:21:21.856933,-11.6438
1070345:21:21.865690,-11.6438
1070345:21:21.874835,-11.644
1070345:21:21.883434,-11.6438
1070345:21:21.892219,-11.6434
1070345:21:21.948528,-11.6436
1070345:21:21.957648,-11.6442
1070345:21:21.966670,-11.6439
1070345:21:21.975847,-11.6441
1070345:21:21.984737,-11.6435
1070345:21:21.993460,-11.6435
1070345:21:22.003203,-11.6437
1070345:21:22.059800,-9.78332
1070345:21:22.068845,-5.5644
1070345:21:22.078005,-4.10245
1070345:21:22.086462,-2.99408
1070345:21:22.095252,-1.47903
1070345:21:22.104346,-1.33998
1070345:21:22.162241,-7.29262
1070345:21:22.170856,-11.0023
1070345:21:22.179825,-11.6437
1070345:21:22.187825,-11.6437
1070345:21:22.196847,-11.6435
1070345:21:22.206033,-11.6436
1070345:21:22.262957,-11.6435
1070345:21:22.270953,-11.6434
1070345:21:22.279661,-11.6434
1070345:21:22.288735,-11.6435
1070345:21:22.297760,-11.6436
1070345:21:22.307090,-11.6446
1070345:21:22.364558,-11.6436
1070345:21:22.373191,-11.6435
1070345:21:22.381794,-11.6432
1070345:21:22.390971,-11.6437
1070345:21:22.399633,-11.644
1070345:21:22.409171,-11.6443
1070345:21:22.466506,-7.36287
1070345:21:22.475126,-4.63873
1070345:21:22.484324,-3.85537
1070345:21:22.492934,-2.64581
1070345:21:22.501825,-1.76047
1070345:21:22.510973,-1.66834
1070345:21:22.567795,-11.6439
1070345:21:22.576377,-11.6438
1070345:21:22.585150,-11.6433
1070345:21:22.594203,-11.6437
1070345:21:22.602256,-11.6437
1070345:21:22.611642,-11.6436
1070345:21:22.668929,-11.6437
1070345:21:22.677976,-11.6436
1070345:21:22.687002,-11.6433
1070345:21:22.695776,-11.6436
1070345:21:22.703815,-11.6435
1070345:21:22.714136,-11.6433
1070345:21:22.771005,-11.6432
1070345:21:22.779649,-11.6433
1070345:21:22.788761,-11.6434
1070345:21:22.797322,-11.6432
1070345:21:22.805573,-11.6432
1070345:21:22.815772,-11.6436
1070345:21:22.871576,-8.22731
1070345:21:22.880229,-6.44979
1070345:21:22.889194,-4.53251
1070345:21:22.898484,-3.44942
1070345:21:22.906938,-3.11135
1070345:21:22.964247,-2.26122
1070345:21:22.972997,-9.97441
1070345:21:22.981523,-11.644
1070345:21:22.989745,-11.6438
1070345:21:22.999390,-11.6444
1070345:21:23.008277,-11.6441
1070345:21:23.065646,-11.644
1070345:21:23.074378,-11.644
1070345:21:23.083162,-11.6439
1070345:21:23.091098,-11.6445
1070345:21:23.100826,-11.6442
1070345:21:23.109485,-11.6441
1070345:21:23.117738,-11.6437
1070345:21:23.175331,-11.644
1070345:21:23.184085,-11.644
1070345:21:23.192746,-11.644
1070345:21:23.201046,-11.6438
1070345:21:23.210229,-11.6438
1070345:21:23.218221,-11.6434
1070345:21:23.275686,-6.83425
1070345:21:23.284409,-5.90704
1070345:21:23.293025,-2.82189
1070345:21:23.301872,-1.65293
1070345:21:23.309791,-1.36096
1070345:21:23.318797,-2.13111
1070345:21:23.376052,-9.07926
1070345:21:23.385033,-11.6438
1070345:21:23.393001,-11.6435
1070345:21:23.401983,-11.6437
1070345:21:23.410952,-11.6436
1070345:21:23.419753,-11.6436
1070345:21:23.476855,-11.6438
1070345:21:23.485314,-11.6433
1070345:21:23.494307,-11.6435
1070345:21:23.502891,-11.6434
1070345:21:23.511311,-11.6433
1070345:21:23.520205,-11.6435
1070345:21:23.577465,-11.6433
1070345:21:23.585974,-11.6437
1070345:21:23.594048,-11.6433
1070345:21:23.603083,-11.6437
1070345:21:23.612172,-11.6435
1070345:21:23.620729,-11.6438
1070345:21:23.678222,-10.2581
1070345:21:23.686817,-6.32966
1070345:21:23.694842,-4.32526
1070345:21:23.703945,-2.82377
1070345:21:23.713221,-2.24988
1070345:21:23.722291,-1.49922
1070345:21:23.779104,-6.78924
1070345:21:23.787913,-7.92201
1070345:21:23.796730,-9.07293
1070345:21:23.805132,-11.6436
1070345:21:23.813845,-11.6439
1070345:21:23.823066,-11.6437
1070345:21:23.879822,-11.6434
1070345:21:23.889011,-11.6435
1070345:21:23.897003,-11.6432
1070345:21:23.906477,-11.6434
1070345:21:23.914475,-11.6433
1070345:21:23.924278,-11.6432
1070345:21:23.980893,-11.6435
1070345:21:23.989772,-11.6435
1070345:21:23.998446,-11.6436
1070345:21:24.007453,-11.6434
1070345:21:24.015691,-11.6434
1070345:21:24.025864,-11.644
1070345:21:24.082459,-11.6438
1070345:21:24.090979,-11.6435
1070345:21:24.099850,-10.9137
1070345:21:24.108417,-8.27026
1070345:21:24.117063,-8.31635
1070345:21:24.126295,-6.2286
1070345:21:24.184013,-1.88905
1070345:21:24.192795,-3.10543
1070345:21:24.201355,-3.71332
1070345:21:24.209805,-3.69068
1070345:21:24.218115,-5.82581
1070345:21:24.227376,-8.806
1070345:21:24.285064,-11.6437
1070345:21:24.294105,-11.644
1070345:21:24.302544,-11.6438
1070345:21:24.311021,-11.6437
1070345:21:24.319623,-11.6438
1070345:21:24.328862,-11.6432
1070345:21:24.386226,-11.644
1070345:21:24.395277,-11.6435
1070345:21:24.403461,-11.6435
1070345:21:24.411445,-11.6437
1070345:21:24.420420,-11.6436
1070345:21:24.429307,-11.6434
1070345:21:24.488107,-11.6434
1070345:21:24.496886,-11.6433
1070345:21:24.504961,-11.6437
1070345:21:24.514118,-11.6435
1070345:21:24.523140,-11.6436
1070345:21:24.531966,-11.6441
1070345:21:24.588747,-5.34252
1070345:21:24.597799,-3.98691
1070345:21:24.605814,-2.16751
1070345:21:24.615029,-1.83446
1070345:21:24.623596,-1.8461
1070345:21:24.632024,-1.93173
1070345:21:24.689790,-11.4234
1070345:21:24.698975,-11.6436
1070345:21:24.707762,-11.6435
1070345:21:24.716396,-11.6434
1070345:21:24.725163,-11.6435
1070345:21:24.734224,-11.644
1070345:21:24.790854,-11.6438
1070345:21:24.799517,-11.6435
1070345:21:24.808082,-11.6435
1070345:21:24.816391,-11.6437
1070345:21:24.825407,-11.644
1070345:21:24.834554,-11.6442
1070345:21:24.890630,-11.6434
1070345:21:24.899745,-11.6435
1070345:21:24.908423,-11.6436
1070345:21:24.917251,-11.6437
1070345:21:24.925626,-11.6442
1070345:21:24.934615,-11.644
1070345:21:24.992443,-11.644
1070345:21:25.001021,-11.6445
1070345:21:25.009649,-11.6442
1070345:21:25.018446,-7.22233
1070345:21:25.026672,-5.99111
1070345:21:25.035814,-6.69571
1070345:21:25.093298,-1.28217
1070345:21:25.102154,-1.74285
1070345:21:25.110219,-4.40699
1070345:21:25.119401,-4.63823
1070345:21:25.128195,-3.7975
1070345:21:25.136137,-4.44362
1070345:21:25.194776,-11.6436
1070345:21:25.203126,-11.6436
1070345:21:25.212080,-11.6436
1070345:21:25.219903,-11.6436
1070345:21:25.229268,-11.6438
1070345:21:25.237699,-11.6434
1070345:21:25.295738,-11.6431
1070345:21:25.303737,-11.6437
1070345:21:25.312036,-11.6432
1070345:21:25.321673,-11.6435
1070345:21:25.329801,-11.6431
1070345:21:25.338259,-11.6433
1070345:21:25.396134,-11.6433
1070345:21:25.404822,-11.6431
1070345:21:25.413209,-11.6436
1070345:21:25.422188,-11.6435
1070345:21:25.430165,-11.6433
1070345:21:25.439293,-11.6437
1070345:21:25.497062,-8.05311
1070345:21:25.505818,-7.82444
1070345:21:25.514825,-4.00574
1070345:21:25.523549,-3.11318
1070345:21:25.532189,-3.30263
1070345:21:25.540631,-1.66681
1070345:21:25.598190,-5.35355
1070345:21:25.606522,-6.7557
1070345:21:25.615459,-10.5905
1070345:21:25.623838,-11.6439
1070345:21:25.632521,-11.6433
1070345:21:25.641592,-11.6437
1070345:21:25.698779,-11.6432
1070345:21:25.707820,-11.6431
1070345:21:25.716435,-11.6435
1070345:21:25.725165,-11.6438
1070345:21:25.733669,-11.6433
1070345:21:25.741821,-11.6432
1070345:21:25.751750,-11.6438
1070345:21:25.809227,-11.6434
1070345:21:25.818037,-11.6438
1070345:21:25.826611,-11.6442
1070345:21:25.835299,-11.6439
1070345:21:25.843672,-11.6439
1070345:21:25.852711,-11.6443
1070345:21:25.909822,-11.6444
1070345:21:25.919031,-11.644
1070345:21:25.927065,-11.6439
1070345:21:25.936364,-11.6441
1070345:21:25.944362,-11.6439
1070345:21:25.954374,-11.6438
1070345:21:26.011845,-2.50203
1070345:21:26.019854,-2.11
1070345:21:26.029327,-2.70354
1070345:21:26.037947,-2.74731
1070345:21:26.045962,-3.02548
1070345:21:26.055477,-5.56509
1070345:21:26.114091,-11.6437
1070345:21:26.122672,-11.6436
1070345:21:26.131436,-11.6436
1070345:21:26.139409,-11.6438
1070345:21:26.148561,-11.6435
1070345:21:26.157680,-11.6435
1070345:21:26.215049,-11.6438
1070345:21:26.223821,-11.6438
1070345:21:26.231890,-11.6433
1070345:21:26.241074,-11.6437
1070345:21:26.249212,-11.6435
1070345:21:26.259286,-11.6438
1070345:21:26.316060,-11.6436
1070345:21:26.324361,-11.6437
1070345:21:26.333743,-11.6434
1070345:21:26.341947,-11.6435
1070345:21:26.351091,-11.6434
1070345:21:26.359880,-11.6438
1070345:21:26.418052,-3.21668
1070345:21:26.426193,-6.86267
1070345:21:26.435224,-3.40715
1070345:21:26.443987,-3.46789
1070345:21:26.452685,-2.54561
1070345:21:26.462159,-1.91941
1070345:21:26.519506,-8.30092
1070345:21:26.528204,-8.99515
1070345:21:26.536813,-11.6436
1070345:21:26.545508,-11.6436
1070345:21:26.553791,-11.6435
1070345:21:26.562985,-11.6435
1070345:21:26.619815,-11.6437
1070345:21:26.629017,-11.6434
1070345:21:26.637012,-11.6433
1070345:21:26.646031,-11.6434
1070345:21:26.654157,-11.6435
1070345:21:26.664294,-11.6431
1070345:21:26.722435,-11.6435
1070345:21:26.730904,-11.6437
1070345:21:26.739055,-11.6435
1070345:21:26.748138,-11.6434
1070345:21:26.756132,-11.6435
1070345:21:26.766486,-11.6432
1070345:21:26.823453,-11.6434
1070345:21:26.832514,-11.6436
1070345:21:26.840338,-11.6435
1070345:21:26.849575,-11.6437
1070345:21:26.858314,-11.6438
1070345:21:26.867579,-11.6434
1070345:21:26.924716,-3.87422
1070345:21:26.933354,-4.08912
1070345:21:26.941967,-4.10628
1070345:21:26.950899,-4.39403
1070345:21:26.959974,-4.83188
1070345:21:26.969218,-6.36716
1070345:21:27.027634,-11.6441
1070345:21:27.035811,-11.6441
1070345:21:27.044673,-11.6445
1070345:21:27.053438,-11.6444
1070345:21:27.062126,-11.6438
1070345:21:27.070945,-11.6435
1070345:21:27.128613,-11.6441
1070345:21:27.137669,-11.6438
1070345:21:27.145715,-11.6429
1070345:21:27.154765,-11.6436
1070345:21:27.162694,-11.6435
1070345:21:27.172888,-11.6434
1070345:21:27.229849,-11.6435
1070345:21:27.238959,-11.6437
1070345:21:27.247848,-11.6432
1070345:21:27.256027,-11.6435
1070345:21:27.265132,-11.6438
1070345:21:27.274252,-11.6434
1070345:21:27.332591,-7.32535
1070345:21:27.341004,-4.8599
1070345:21:27.349059,-3.92835
1070345:21:27.358183,-3.28983
1070345:21:27.367003,-2.24072
1070345:21:27.376640,-2.32195
1070345:21:27.433959,-8.3403
1070345:21:27.442493,-8.35603
1070345:21:27.450245,-7.28419
1070345:21:27.459470,-11.644
1070345:21:27.468373,-11.6438
1070345:21:27.477634,-11.6439
1070345:21:27.535056,-11.6436
1070345:21:27.543128,-11.6438
1070345:21:27.552297,-11.6437
1070345:21:27.561047,-11.6441
1070345:21:27.569768,-11.6442
1070345:21:27.578978,-11.6439
1070345:21:27.636578,-11.6441
1070345:21:27.645550,-11.6444
1070345:21:27.654301,-11.6441
1070345:21:27.662062,-11.6435
1070345:21:27.671031,-11.6436
1070345:21:27.681129,-11.6433
1070345:21:27.737660,-11.6443
1070345:21:27.746738,-11.6435
1070345:21:27.755424,-11.6435
1070345:21:27.764132,-8.92319
1070345:21:27.772729,-10.8369
1070345:21:27.829803,-10.1467
1070345:21:27.838274,-1.96137
1070345:21:27.846838,-3.74804
1070345:21:27.855900,-2.29102
1070345:21:27.863935,-4.54143
1070345:21:27.872896,-5.94295
1070345:21:27.929460,-7.18799
1070345:21:27.938501,-11.6433
1070345:21:27.948550,-11.6433
1070345:21:27.956616,-11.6435
1070345:21:27.965796,-11.6436
1070345:21:27.974026,-11.6435
1070345:21:28.031686,-11.6432
1070345:21:28.039696,-11.6434
1070345:21:28.049389,-11.6437
1070345:21:28.058059,-11.6436
1070345:21:28.066936,-11.6436
1070345:21:28.074952,-11.6436
1070345:21:28.131382,-11.6435
1070345:21:28.141017,-11.6437
1070345:21:28.148869,-11.6436
1070345:21:28.158009,-11.6434
1070345:21:28.167578,-11.6438
1070345:21:28.175603,-11.6433
1070345:21:28.184808,-11.6434
1070345:21:28.241739,-3.56276
1070345:21:28.250267,-2.20313
1070345:21:28.259159,-2.06794
1070345:21:28.268090,-2.08532
1070345:21:28.276771,-2.2172
1070345:21:28.285474,-2.88745
1070345:21:28.342373,-11.6434
1070345:21:28.350563,-11.6434
1070345:21:28.359705,-11.6434
1070345:21:28.368925,-11.6438
1070345:21:28.377739,-11.6434
1070345:21:28.386533,-11.644
1070345:21:28.443988,-11.6432
1070345:21:28.452612,-11.6435
1070345:21:28.461304,-11.6437
1070345:21:28.469780,-11.6443
1070345:21:28.478992,-11.6442
1070345:21:28.487010,-11.6441
1070345:21:28.544678,-11.6439
1070345:21:28.552718,-11.644
1070345:21:28.561694,-11.644
1070345:21:28.570847,-11.6441
1070345:21:28.579391,-11.6445
1070345:21:28.588316,-11.644
1070345:21:28.644140,-11.6441
1070345:21:28.653322,-11.6445
1070345:21:28.662571,-10.8273
1070345:21:28.671086,-9.41365
1070345:21:28.679855,-9.46171
1070345:21:28.688908,-9.1783
1070345:21:28.746734,-11.6445
1070345:21:28.755410,-11.6437
1070345:21:28.764106,-11.6436
1070345:21:28.773211,-11.6435
1070345:21:28.781939,-11.6433
1070345:21:28.838856,-11.6436
1070345:21:28.847867,-11.6434
1070345:21:28.855866,-11.6437
1070345:21:28.865129,-11.6436
1070345:21:28.874209,-11.6432
1070345:21:28.882238,-11.6432
1070345:21:28.939770,-11.6434
1070345:21:28.948888,-11.6435
1070345:21:28.956881,-11.6434
1070345:21:28.966098,-11.6435
1070345:21:28.975182,-11.6434
1070345:21:28.983861,-11.6436
1070345:21:29.041570,-11.6434
1070345:21:29.049848,-11.6436
1070345:21:29.058053,-11.6435
1070345:21:29.067058,-11.6435
1070345:21:29.076044,-11.6435
1070345:21:29.083970,-11.6435
1070345:21:29.093466,-11.6433
1070345:21:29.149856,-11.6434
1070345:21:29.158902,-11.6441
1070345:21:29.167675,-11.6437
1070345:21:29.176806,-11.6435
1070345:21:29.185754,-11.6437
1070345:21:29.193891,-11.6434
1070345:21:29.251015,-11.6437
1070345:21:29.259840,-11.6435
1070345:21:29.267957,-11.6435
1070345:21:29.277015,-11.6434
1070345:21:29.286586,-11.6437
1070345:21:29.295345,-11.6436
1070345:21:29.352469,-11.6431
1070345:21:29.361036,-11.6437
1070345:21:29.369093,-11.6432
1070345:21:29.378192,-11.644
1070345:21:29.387668,-11.6439
1070345:21:29.395600,-11.6441
1070345:21:29.453086,-11.6438
1070345:21:29.461842,-11.505
1070345:21:29.470021,-8.68912
1070345:21:29.479108,-9.1399
1070345:21:29.488144,-7.5798
1070345:21:29.497142,-6.63955
1070345:21:29.554189,-10.0695
1070345:21:29.562949,-11.644
1070345:21:29.571457,-11.6443
1070345:21:29.579460,-11.6442
1070345:21:29.588435,-11.6439
1070345:21:29.597579,-11.6436
1070345:21:29.655589,-11.6441
1070345:21:29.664279,-11.6436
1070345:21:29.672873,-11.6437
1070345:21:29.680995,-11.6435
1070345:21:29.690114,-11.6431
1070345:21:29.698884,-11.6434
1070345:21:29.755646,-11.6436
1070345:21:29.764719,-11.6437
1070345:21:29.772932,-11.6437
1070345:21:29.782059,-11.6435
1070345:21:29.791174,-11.6433
1070345:21:29.800117,-11.6435
1070345:21:29.857486,-3.9886
1070345:21:29.866250,-3.53523
1070345:21:29.874646,-3.19466
1070345:21:29.883495,-4.16319
1070345:21:29.892574,-5.38956
1070345:21:29.900802,-5.02798
1070345:21:29.958345,-11.6434
1070345:21:29.966967,-11.6432
1070345:21:29.975439,-11.6436
1070345:21:29.984546,-11.6435
1070345:21:29.993635,-11.6437
1070345:21:30.002696,-11.6437
1070345:21:30.059671,-11.6433
1070345:21:30.068875,-11.6435
1070345:21:30.076918,-11.6436
1070345:21:30.086159,-11.6434
1070345:21:30.095082,-11.6435
1070345:21:30.104560,-11.6441
1070345:21:30.161996,-11.6435
1070345:21:30.169851,-11.6434
1070345:21:30.179157,-11.6439
1070345:21:30.187873,-11.6444
1070345:21:30.197218,-11.6442
1070345:21:30.205226,-11.6441
1070345:21:30.263033,-11.6443
1070345:21:30.271868,-11.6441
1070345:21:30.280121,-11.6444
1070345:21:30.289283,-11.6441
1070345:21:30.298281,-11.6439
1070345:21:30.307291,-11.6436
1070345:21:30.364673,-3.40839
1070345:21:30.373394,-2.8983
1070345:21:30.382174,-2.21216
1070345:21:30.389913,-3.07586
1070345:21:30.399282,-4.43208
1070345:21:30.407177,-4.26473
1070345:21:30.417782,-3.41049
1070345:21:30.474963,-11.6437
1070345:21:30.482991,-11.6436
1070345:21:30.492259,-11.6435
1070345:21:30.501084,-11.6437
1070345:21:30.509691,-11.6434
1070345:21:30.518922,-11.6435
1070345:21:30.576691,-11.6433
1070345:21:30.585418,-11.6437
1070345:21:30.593709,-11.6436
1070345:21:30.602900,-11.6433
1070345:21:30.611850,-11.6435
1070345:21:30.620364,-11.644
1070345:21:30.677777,-11.6433
1070345:21:30.686505,-11.6436
1070345:21:30.695107,-11.644
1070345:21:30.704172,-11.6435
1070345:21:30.712498,-8.93443
1070345:21:30.722113,-8.74501
1070345:21:30.779820,-2.41563
1070345:21:30.788254,-4.81779
1070345:21:30.797332,-8.31831
1070345:21:30.806566,-11.0331
1070345:21:30.815242,-11.1519
1070345:21:30.824275,-11.6436
1070345:21:30.881101,-11.6443
1070345:21:30.889785,-11.6436
1070345:21:30.898644,-11.6433
1070345:21:30.907677,-11.6435
1070345:21:30.916451,-11.6436
1070345:21:30.925363,-11.6434
1070345:21:30.982553,-11.6437
1070345:21:30.990909,-11.6436
1070345:21:30.999176,-11.6436
1070345:21:31.008278,-11.6436
1070345:21:31.017673,-11.6437
1070345:21:31.026710,-11.6433
1070345:21:31.083897,-4.28788
1070345:21:31.092989,-3.30395
1070345:21:31.100993,-2.82489
1070345:21:31.109725,-2.21574
1070345:21:31.118883,-1.94738
1070345:21:31.128851,-2.85353
1070345:21:31.186312,-11.6437
1070345:21:31.195020,-11.6436
1070345:21:31.203555,-11.6435
1070345:21:31.212595,-11.6432
1070345:21:31.221132,-11.6434
1070345:21:31.229885,-11.6442
1070345:21:31.287057,-11.6435
1070345:21:31.295462,-11.6433
1070345:21:31.304451,-11.6434
1070345:21:31.313691,-11.6437
1070345:21:31.322396,-11.6442
1070345:21:31.331998,-11.6443
1070345:21:31.388990,-11.6439
1070345:21:31.397485,-11.6443
1070345:21:31.406081,-11.6442
1070345:21:31.415204,-11.6445
1070345:21:31.423285,-9.68526
1070345:21:31.433529,-9.0813
1070345:21:31.489810,-1.95754
1070345:21:31.498864,-2.15368
1070345:21:31.506886,-4.65055
1070345:21:31.515837,-5.11785
1070345:21:31.524688,-7.79685
1070345:21:31.535024,-10.1464
1070345:21:31.591098,-11.6435
1070345:21:31.599872,-11.6436
1070345:21:31.609139,-11.643
1070345:21:31.617820,-11.6433
1070345:21:31.627175,-11.6436
1070345:21:31.636633,-11.6431
1070345:21:31.693995,-11.6435
1070345:21:31.702576,-11.6434
1070345:21:31.711287,-11.6436
1070345:21:31.719281,-11.6433
1070345:21:31.729053,-11.6436
1070345:21:31.738278,-11.6438
1070345:21:31.795438,-11.6436
1070345:21:31.803487,-9.27696
1070345:21:31.811833,-6.89401
1070345:21:31.821052,-3.83832
1070345:21:31.829906,-1.90232
1070345:21:31.839634,-1.85306
1070345:21:31.896925,-9.53609
1070345:21:31.905123,-11.6443
1070345:21:31.914295,-11.6441
1070345:21:31.922302,-11.6443
1070345:21:31.931915,-11.6439
1070345:21:31.941165,-11.6434
1070345:21:31.998441,-11.6441
1070345:21:32.006575,-11.6443
1070345:21:32.015667,-11.644
1070345:21:32.024401,-11.6436
1070345:21:32.032831,-11.6435
1070345:21:32.042885,-11.6434
1070345:21:32.098984,-11.6435
1070345:21:32.107990,-11.6437
1070345:21:32.115977,-11.6436
1070345:21:32.125113,-11.6439
1070345:21:32.133759,-11.6438
1070345:21:32.142627,-11.6437
1070345:21:32.199861,-2.46718
1070345:21:32.208560,-2.08029
1070345:21:32.217334,-2.24634
1070345:21:32.225307,-3.16055
1070345:21:32.235106,-4.07768
1070345:21:32.292503,-4.99715
1070345:21:32.301856,-11.6434
1070345:21:32.309865,-11.6433
1070345:21:32.318308,-11.6434
1070345:21:32.327713,-11.6434
1070345:21:32.336861,-11.6434
1070345:21:32.394078,-11.6436
1070345:21:32.402750,-11.6437
1070345:21:32.411467,-11.6435
1070345:21:32.419437,-11.6432
1070345:21:32.427591,-11.6433
1070345:21:32.437684,-11.6435
1070345:21:32.445852,-11.6435
1070345:21:32.503746,-11.6437
1070345:21:32.512291,-11.644
1070345:21:32.520811,-8.11963
1070345:21:32.529407,-7.24988
1070345:21:32.538712,-6.49512
1070345:21:32.547741,-4.17357
1070345:21:32.604696,-5.07257
1070345:21:32.613299,-9.44101
1070345:21:32.621690,-11.0594
1070345:21:32.630400,-11.6437
1070345:21:32.639545,-11.644
1070345:21:32.648603,-11.6445
1070345:21:32.705131,-11.6434
1070345:21:32.713905,-11.6435
1070345:21:32.722601,-11.644
1070345:21:32.730930,-11.6439
1070345:21:32.739728,-11.644
1070345:21:32.748759,-11.644
1070345:21:32.806262,-11.6438
1070345:21:32.814936,-11.6443
1070345:21:32.823105,-11.6441
1070345:21:32.831677,-11.644
1070345:21:32.840652,-11.6443
1070345:21:32.849790,-11.6441
1070345:21:32.906566,-10.6294
1070345:21:32.914503,-10.3302
1070345:21:32.923771,-8.87228
1070345:21:32.932759,-5.82777
1070345:21:32.940987,-3.07162
1070345:21:32.949883,-2.50802
1070345:21:33.007221,-7.10687
1070345:21:33.015854,-10.606
1070345:21:33.024071,-11.6442
1070345:21:33.033318,-11.6436
1070345:21:33.042010,-11.6435
1070345:21:33.051131,-11.6439
1070345:21:33.108479,-11.6439
1070345:21:33.117150,-11.6435
1070345:21:33.125549,-11.6436
1070345:21:33.134642,-11.6435
1070345:21:33.142686,-11.6435
1070345:21:33.151960,-11.6435
1070345:21:33.209088,-11.6438
1070345:21:33.218091,-11.6434
1070345:21:33.226665,-11.6439
1070345:21:33.234996,-11.6433
1070345:21:33.242853,-11.6437
1070345:21:33.252153,-11.644
1070345:21:33.310701,-4.12783
1070345:21:33.318813,-3.30064
1070345:21:33.327852,-2.91352
1070345:21:33.336791,-2.19386
1070345:21:33.344554,-2.11791
1070345:21:33.353529,-2.66221
1070345:21:33.412089,-11.6436
1070345:21:33.420954,-11.6436
1070345:21:33.429886,-11.6435
1070345:21:33.438437,-11.6432
1070345:21:33.446923,-11.6437
1070345:21:33.456182,-11.6435
1070345:21:33.514008,-11.6435
1070345:21:33.522559,-11.6435
1070345:21:33.531414,-11.6437
1070345:21:33.539883,-11.6441
1070345:21:33.548198,-11.6442
1070345:21:33.557445,-11.6442
1070345:21:33.614787,-11.644
1070345:21:33.623837,-11.6445
1070345:21:33.632005,-11.6442
1070345:21:33.641004,-11.6439
1070345:21:33.648992,-11.6441
1070345:21:33.658683,-11.6443
1070345:21:33.715797,-2.12912
1070345:21:33.724766,-1.74654
1070345:21:33.733645,-1.74298
1070345:21:33.741896,-1.7147
1070345:21:33.750746,-1.95356
1070345:21:33.758719,-4.05083
1070345:21:33.769385,-7.53432
1070345:21:33.826721,-11.6434
1070345:21:33.835374,-11.6433
1070345:21:33.844007,-11.6436
1070345:21:33.852844,-11.6436
1070345:21:33.861305,-11.6432
1070345:21:33.871007,-11.6434
1070345:21:33.927608,-11.6431
1070345:21:33.936621,-11.6432
1070345:21:33.944561,-11.6434
1070345:21:33.953788,-11.6436
1070345:21:33.962381,-11.6435
1070345:21:34.019848,-11.6434
1070345:21:34.028917,-11.6433
1070345:21:34.037584,-11.6436
1070345:21:34.045800,-11.6435
1070345:21:34.055121,-11.6435
1070345:21:34.063615,-10.5268
1070345:21:34.072783,-7.36082
1070345:21:34.129913,-2.48085
1070345:21:34.138940,-2.954
1070345:21:34.147724,-3.88106
1070345:21:34.156260,-5.4985
1070345:21:34.165105,-7.1323
1070345:21:34.174306,-9.0134
1070345:21:34.231067,-11.6435
1070345:21:34.239051,-11.6435
1070345:21:34.248362,-11.6437
1070345:21:34.257057,-11.6435
1070345:21:34.265475,-11.6445
1070345:21:34.274273,-11.6441
1070345:21:34.331684,-11.6433
1070345:21:34.339881,-11.6436
1070345:21:34.348366,-11.6439
1070345:21:34.357450,-11.644
1070345:21:34.366479,-11.6442
1070345:21:34.375104,-11.6446
1070345:21:34.433601,-11.6443
1070345:21:34.442064,-11.6442
1070345:21:34.450641,-9.33362
1070345:21:34.459648,-7.83919
1070345:21:34.467674,-7.45772
1070345:21:34.476779,-7.00046
1070345:21:34.534201,-4.88588
1070345:21:34.542769,-7.69955
1070345:21:34.550973,-9.5198
1070345:21:34.559937,-10.9234
1070345:21:34.569089,-11.6439
1070345:21:34.577239,-11.6435
1070345:21:34.635796,-11.6436
1070345:21:34.643912,-11.6437
1070345:21:34.653035,-11.6435
1070345:21:34.660983,-11.6434
1070345:21:34.669947,-11.6437
1070345:21:34.678509,-11.6435
1070345:21:34.736863,-11.6435
1070345:21:34.745277,-11.6432
1070345:21:34.753253,-11.6434
1070345:21:34.761749,-11.6431
1070345:21:34.770766,-11.6435
1070345:21:34.779741,-11.6432
1070345:21:34.836867,-10.1929
1070345:21:34.845909,-7.80298
1070345:21:34.854190,-7.76181
1070345:21:34.863243,-7.01925
1070345:21:34.871274,-4.39542
1070345:21:34.880572,-2.89194
1070345:21:34.938434,-10.2351
1070345:21:34.947585,-11.644
1070345:21:34.956264,-11.6438
1070345:21:34.964732,-11.6437
1070345:21:34.973502,-11.6437
1070345:21:34.981763,-11.6437
1070345:21:35.038782,-11.6436
1070345:21:35.047914,-11.6436
1070345:21:35.057020,-11.6435
1070345:21:35.065593,-11.6436
1070345:21:35.074434,-11.6437
1070345:21:35.083079,-11.6443
1070345:21:35.139915,-11.6435
