Time - Plot 0,Intensity,Temperature
45:40.877190,-0.54607,41.3294
45:40.886281,-0.610216,41.3129
45:40.895261,-0.684313,41.3162
45:40.904689,-0.556619,41.3113
45:40.914339,-0.441451,41.3269
45:40.924438,-0.4905,41.3035
45:40.982067,-0.671133,41.3358
45:40.991278,-0.578606,41.3041
45:41.000328,-0.597036,41.3103
45:41.010123,-0.501322,41.3298
45:41.019702,-0.4936,41.3237
45:41.029912,-0.542331,41.3271
45:41.087927,-0.433226,41.3222
45:41.097110,-0.361818,41.3292
45:41.106120,-0.376003,41.3139
45:41.116422,-0.328753,41.3481
45:41.174479,-0.357276,41.332
45:41.185217,-0.306637,41.3375
45:41.195189,-0.32178,41.3315
45:41.204170,-0.337413,41.3248
45:41.213657,-0.348719,41.3387
45:41.222725,-0.384534,41.3153
45:41.281286,-0.332165,41.3381
45:41.290505,-0.423232,41.3131
45:41.300568,-0.491722,41.3388
45:41.309498,-0.468195,41.3474
45:41.319094,-0.439773,41.3281
45:41.329063,-0.439605,41.3373
45:41.387293,-0.472932,41.3371
45:41.396454,-0.438702,41.3441
45:41.405462,-0.479901,41.3352
45:41.414607,-0.616684,41.3561
45:41.424667,-0.486565,41.3208
45:41.434385,-0.421227,41.3272
45:41.492430,-0.325491,41.343
45:41.501509,-0.393923,41.33
45:41.510503,-0.340272,41.344
45:41.520723,-0.275707,41.3393
45:41.529730,-0.296878,41.3475
45:41.588122,-0.332376,41.3418
45:41.597338,-0.277286,41.3537
45:41.606367,-0.283285,41.324
45:41.615981,-0.415611,41.365
45:41.624878,-0.496492,41.3503
45:41.635877,-0.451355,41.3335
45:41.693068,-0.416612,41.3574
45:41.702273,-0.737502,41.3452
45:41.711329,-0.662191,41.3534
45:41.720583,-0.592944,41.3407
45:41.730592,-0.534224,41.3572
45:41.740632,-0.538716,41.3298
45:41.798259,-0.712716,41.3777
45:41.808326,-0.951609,41.3397
45:41.817843,-0.957413,41.3424
45:41.826915,-1.08093,41.3645
45:41.836925,-0.94928,41.3569
45:41.894319,-0.9438,41.3607
45:41.904112,-0.769698,41.3546
45:41.912595,-0.682093,41.3655
45:41.922625,-0.732428,41.35
45:41.931432,-0.844887,41.3796
45:41.941573,-0.675802,41.3494
45:41.999579,-0.677992,41.3814
45:42.008500,-0.658504,41.3696
45:42.017931,-0.711638,41.3518
45:42.026927,-0.724919,41.365
45:42.036954,-0.788857,41.3573
45:42.095376,-0.958756,41.3702
45:42.104542,-0.812586,41.363
45:42.114140,-0.870553,41.3818
45:42.123099,-0.909937,41.3485
45:42.133146,-0.979421,41.3674
45:42.143173,-0.846682,41.3753
45:42.200401,-0.726499,41.3726
45:42.209334,-1.34436,41.3846
45:42.218913,-1.27164,41.3719
45:42.227979,-1.23984,41.374
45:42.237985,-1.36721,41.371
45:42.248075,-1.45832,41.3868
45:42.305418,-1.37114,41.3694
45:42.314959,-1.38612,41.3954
45:42.323817,-1.30344,41.3614
45:42.333023,-1.32284,41.3643
45:42.343006,-1.20911,41.3857
45:42.401471,-1.24292,41.3653
45:42.410478,-1.61929,41.3822
45:42.420178,-1.49347,41.3737
45:42.429245,-1.24043,41.3832
45:42.438386,-1.18254,41.3709
45:42.448785,-1.2704,41.4056
45:42.506412,-1.34789,41.3755
45:42.515419,-1.05585,41.4051
45:42.525574,-0.872309,41.3937
45:42.534774,-1.18953,41.3744
45:42.543793,-1.56114,41.3888
45:42.601940,-1.72214,41.3747
45:42.612115,-1.6115,41.3894
45:42.621702,-1.68263,41.3762
45:42.631295,-1.86941,41.4072
45:42.641387,-2.05503,41.378
45:42.651674,-1.76091,41.3799
45:42.708492,-1.70361,41.3925
45:42.717710,-1.86427,41.3793
45:42.726904,-1.65139,41.3909
45:42.736625,-1.65463,41.392
45:42.745643,-1.91924,41.3951
45:42.755607,-2.02949,41.3841
45:42.813049,-2.20442,41.4028
45:42.822142,-1.93973,41.3853
45:42.832154,-1.91931,41.4192
45:42.842045,-2.22753,41.406
45:42.850839,-2.04155,41.3894
45:42.909640,-1.87175,41.4093
45:42.918199,-1.80802,41.3949
45:42.928210,-1.6388,41.4015
45:42.938286,-1.47575,41.3948
45:42.947292,-1.31684,41.4184
45:42.957512,-1.53662,41.3849
45:43.014744,-1.82306,41.4253
45:43.024246,-1.61619,41.392
45:43.033166,-1.35002,41.3865
45:43.043134,-1.80364,41.4073
45:43.053111,-2.00457,41.4
45:43.111495,-1.96719,41.4092
45:43.120547,-1.87728,41.4022
45:43.129610,-2.10606,41.4176
45:43.139784,-2.02588,41.3898
45:43.148794,-1.88188,41.4121
45:43.159042,-1.58414,41.417
45:43.216861,-1.89761,41.3972
45:43.225948,-2.22938,41.4191
45:43.234956,-1.68626,41.412
45:43.245515,-1.53455,41.4202
45:43.255378,-1.73304,41.4082
45:43.312436,-1.60264,41.4139
45:43.321609,-1.33803,41.4051
45:43.330623,-1.7368,41.4375
45:43.340599,-1.91424,41.4033
45:43.349574,-1.63827,41.4014
45:43.359648,-1.38752,41.4192
45:43.417564,-1.65532,41.4137
45:43.426791,-1.85195,41.4202
45:43.436762,-1.74391,41.4148
45:43.445804,-1.63901,41.4261
45:43.454949,-1.68377,41.3999
45:43.465286,-2.01709,41.4421
45:43.522538,-2.10103,41.4056
45:43.531704,-1.91477,41.4449
45:43.540722,-2.01781,41.4233
45:43.550757,-2.21048,41.4128
45:43.560779,-2.15616,41.4291
45:43.618402,-2.04052,41.4221
45:43.627226,-1.94223,41.4308
45:43.636284,-1.94944,41.4246
45:43.645329,-1.89037,41.4371
45:43.655340,-1.91785,41.4079
45:43.665649,-1.72873,41.4448
45:43.722829,-1.94203,41.4086
45:43.731909,-1.63216,41.4395
45:43.740934,-1.92145,41.4405
45:43.749902,-2.09938,41.42
45:43.759877,-2.05893,41.4297
45:43.769854,-1.99286,41.4297
45:43.827437,-1.93438,41.4366
45:43.836550,-2.13824,41.4334
45:43.845565,-2.12987,41.4431
45:43.854622,-1.91337,41.4181
45:43.864631,-1.70277,41.457
45:43.874423,-2.05818,41.4477
45:43.932945,-2.2931,41.4297
45:43.942100,-1.74051,41.4471
45:43.951319,-1.68533,41.4383
45:43.960474,-1.78181,41.445
45:43.970537,-1.95059,41.4331
45:44.027683,-1.43055,41.4407
45:44.036882,-2.07862,41.4346
45:44.046872,-1.97728,41.4627
45:44.055882,-1.74773,41.4259
45:44.065855,-1.63049,41.4336
45:44.076097,-1.72151,41.4502
45:44.133810,-1.61483,41.4303
45:44.142606,-1.51757,41.4484
45:44.152630,-1.40804,41.4421
45:44.161567,-1.86785,41.4508
45:44.171570,-1.76897,41.4262
45:44.181541,-1.38762,41.4685
45:44.238721,-1.78457,41.4301
45:44.248735,-1.8181,41.4629
45:44.257741,-2.03402,41.4616
45:44.267334,-1.83865,41.4388
45:44.277256,-1.72026,41.4504
45:44.335617,-1.84955,41.4398
45:44.344139,-1.89737,41.4563
45:44.354141,-1.8463,41.4447
45:44.362980,-1.7094,41.4713
45:44.373030,-1.69008,41.4332
45:44.382115,-1.85622,41.4524
45:44.440139,-1.93108,41.4461
45:44.449502,-1.69917,41.4444
45:44.458217,-1.64109,41.4668
45:44.467267,-1.80917,41.4563
45:44.477407,-2.02509,41.4576
45:44.487751,-2.15314,41.4495
45:44.545850,-2.29391,41.4632
45:44.555332,-1.92351,41.4381
45:44.564317,-2.09086,41.4753
45:44.573415,-2.33793,41.4627
45:44.584262,-2.26954,41.446
45:44.641951,-2.02408,41.4702
45:44.650956,-2.04827,41.4552
45:44.659964,-2.27487,41.4597
45:44.669507,-2.57256,41.4555
45:44.679535,-2.56296,41.4759
45:44.689552,-2.45346,41.4437
45:44.746981,-2.40022,41.4839
45:44.756193,-2.65632,41.4516
45:44.765253,-2.8711,41.4549
45:44.775219,-2.79406,41.4754
45:44.784427,-2.33278,41.4658
45:44.842952,-2.53879,41.4756
45:44.852161,-2.79933,41.4642
45:44.861748,-2.71041,41.4728
45:44.870924,-2.38958,41.4545
45:44.879935,-2.4183,41.4904
45:44.890554,-2.58026,41.4605
45:44.948367,-2.69128,41.4819
45:44.957508,-3.13308,41.4758
45:44.967525,-2.88096,41.4615
45:44.976581,-2.75437,41.4713
45:44.985592,-2.73521,41.465
45:44.995536,-2.65088,41.4899
45:45.053364,-2.6453,41.4709
45:45.062803,-2.67998,41.4927
45:45.072235,-2.80097,41.454
45:45.082208,-3.00071,41.4607
45:45.092181,-3.05712,41.4869
45:45.149471,-2.8693,41.4668
45:45.158331,-3.0892,41.4838
45:45.168472,-3.29662,41.4764
45:45.177649,-3.30384,41.4857
45:45.186658,-2.93305,41.4739
45:45.196698,-2.96317,41.499
45:45.254660,-3.13127,41.4664
45:45.264098,-3.24168,41.5003
45:45.273286,-3.06456,41.4829
45:45.281997,-2.90993,41.4679
45:45.292164,-3.19866,41.4891
45:45.350706,-3.21147,41.4661
45:45.361726,-3.29318,41.4885
45:45.370701,-3.18214,41.476
45:45.379677,-2.96488,41.5047
45:45.389702,-2.95899,41.4682
45:45.399624,-3.07347,41.4724
45:45.457603,-3.04424,41.501
45:45.466642,-2.89114,41.4816
45:45.475651,-2.96805,41.4867
45:45.484849,-3.16055,41.4848
45:45.494856,-3.31344,41.4933
45:45.507328,-3.22158,41.4992
45:45.564984,-3.14207,41.4971
45:45.574304,-3.20998,41.5001
45:45.583393,-3.40328,41.4853
45:45.592402,-3.61325,41.4861
45:45.602407,-3.42159,41.489
45:45.660540,-3.35096,41.4958
45:45.669523,-3.49964,41.4909
45:45.678531,-3.69491,41.5151
45:45.688781,-3.52151,41.4723
45:45.697619,-3.52112,41.4915
45:45.707611,-3.49748,41.4995
45:45.765568,-3.68211,41.4843
45:45.774803,-3.59666,41.5019
45:45.784009,-3.5324,41.4962
45:45.793108,-3.69769,41.4998
45:45.803141,-3.85592,41.4892
45:45.813283,-3.76062,41.5192
45:45.871169,-3.72197,41.4824
45:45.880322,-3.75893,41.5217
45:45.889947,-3.84318,41.5048
45:45.898332,-3.94457,41.4868
45:45.908371,-3.88375,41.5007
45:45.967284,-3.49375,41.4951
45:45.976430,-3.66289,41.5067
45:45.985445,-3.87279,41.501
45:45.994423,-3.99701,41.5164
45:46.004424,-3.76162,41.4858
45:46.062727,-3.57572,41.5252
45:46.074984,-3.76681,41.4929
45:46.084007,-3.96216,41.5107
45:46.093122,-3.98359,41.511
45:46.102363,-3.83505,41.5001
45:46.112964,-3.70522,41.5294
45:46.171524,-3.81125,41.4954
45:46.180666,-4.01338,41.5166
45:46.189885,-3.87523,41.5242
45:46.199432,-3.5795,41.4973
45:46.208415,-3.57836,41.5105
45:46.219386,-3.81868,41.505
45:46.276416,-3.69553,41.5164
45:46.285528,-3.70973,41.5107
45:46.294723,-3.74405,41.5229
45:46.304309,-3.78353,41.4947
45:46.313371,-3.82347,41.5331
45:46.371585,-3.69678,41.4969
45:46.380756,-3.71682,41.5072
45:46.390765,-3.6557,41.5268
45:46.400463,-3.61141,41.5198
45:46.409334,-3.73122,41.5199
45:46.419788,-3.81384,41.5082
45:46.477591,-3.78323,41.5261
45:46.486742,-3.6404,41.5048
45:46.495751,-3.8251,41.5396
45:46.504895,-3.89528,41.5033
45:46.514917,-3.87871,41.5049
45:46.524443,-3.77817,41.531
45:46.582613,-3.88905,41.5143
45:46.591700,-4.0039,41.5223
45:46.600750,-3.91345,41.5206
45:46.609786,-3.84161,41.5295
45:46.618798,-4.01458,41.5185
45:46.630030,-4.05471,41.5468
45:46.688409,-4.05872,41.504
45:46.697510,-3.92249,41.5216
45:46.706657,-3.95752,41.5373
45:46.716053,-4.04121,41.5199
45:46.725602,-4.02442,41.5283
45:46.783357,-3.88171,41.5304
45:46.792481,-4.01088,41.5292
45:46.801490,-4.00093,41.5245
45:46.811422,-4.05541,41.5337
45:46.819430,-4.05646,41.5103
45:46.829369,-4.01639,41.5491
45:46.887654,-3.97648,41.5105
45:46.896815,-4.08911,41.5391
45:46.906548,-4.10708,41.5386
45:46.915553,-4.10495,41.5239
45:46.924704,-4.04348,41.5295
45:46.935405,-4.08503,41.5302
45:46.992806,-4.11172,41.5353
45:47.001836,-4.11967,41.5279
45:47.010886,-4.0965,41.5459
45:47.019581,-4.10699,41.5121
45:47.077925,-4.09761,41.5405
45:47.097110,-4.0678,41.5181
45:47.106326,-3.93677,41.5496
45:47.116339,-3.78992,41.5335
45:47.125557,-3.69192,41.5439
45:47.135568,-3.7151,41.5323
45:47.194695,-3.59897,41.5481
45:47.204214,-3.39282,41.5183
45:47.213263,-3.56352,41.5593
45:47.222515,-3.65708,41.5465
45:47.231599,-3.58687,41.5309
45:47.288662,-3.65327,41.5484
45:47.299038,-3.98379,41.5382
45:47.309091,-3.94329,41.547
45:47.318042,-3.8632,41.5413
45:47.327106,-3.86381,41.5501
45:47.337121,-3.89044,41.5246
45:47.395212,-3.99713,41.5693
45:47.404211,-3.99259,41.5316
45:47.414361,-3.98884,41.5363
45:47.423002,-4.05872,41.5599
45:47.432052,-3.97469,41.5455
45:47.442471,-4.02826,41.5513
45:47.501445,-4.03409,41.5475
45:47.510696,-3.97936,41.5588
45:47.519521,-3.90659,41.5325
45:47.529442,-3.92195,41.5737
45:47.538418,-4.01065,41.5508
45:47.596288,-4.00996,41.5717
45:47.605458,-3.87926,41.5601
45:47.614475,-3.86373,41.5472
45:47.624262,-3.97864,41.5541
45:47.633270,-3.94212,41.5513
45:47.643215,-3.94649,41.5605
45:47.701773,-3.96586,41.5497
45:47.711559,-4.01253,41.5715
45:47.720566,-3.95626,41.535
45:47.729473,-4.00174,41.562
45:47.738510,-3.90263,41.5693
45:47.748887,-3.75085,41.5577
45:47.807226,-3.89412,41.5654
45:47.816386,-3.91364,41.5583
45:47.825966,-3.69002,41.5625
45:47.835047,-3.82358,41.5525
45:47.844072,-3.87465,41.5807
45:47.902440,-4.02079,41.5501
45:47.912751,-3.88421,41.5836
45:47.922133,-4.06877,41.5631
45:47.931142,-4.07349,41.5507
45:47.940120,-4.10908,41.5636
45:47.950420,-4.06424,41.5608
45:48.007444,-4.06512,41.5649
45:48.016590,-4.13177,41.5631
45:48.026144,-4.14177,41.5728
45:48.035248,-4.10504,41.5573
45:48.045375,-4.10402,41.589
45:48.055263,-4.09614,41.5652
45:48.113032,-4.116,41.5901
45:48.123109,-4.12255,41.5783
45:48.132121,-4.12392,41.5676
45:48.141098,-4.10648,41.5717
45:48.151062,-4.0717,41.5602
45:48.208510,-4.05512,41.5707
45:48.217735,-4.09238,41.5652
45:48.227330,-4.08994,41.5957
45:48.237687,-4.07695,41.557
45:48.246520,-4.10535,41.5641
45:48.256496,-4.14244,41.5807
45:48.314395,-4.1573,41.5604
45:48.323349,-4.10577,41.5758
45:48.332976,-4.14607,41.5748
45:48.342141,-4.1565,41.5751
45:48.351188,-4.17673,41.5692
45:48.361731,-4.16505,41.5923
45:48.419819,-4.16848,41.5624
45:48.428877,-4.11932,41.5987
45:48.437891,-4.15725,41.5839
45:48.447868,-4.1614,41.5658
45:48.456802,-4.15469,41.577
45:48.515064,-4.11118,41.5728
45:48.523952,-4.10233,41.5827
45:48.533002,-4.12523,41.5775
45:48.543298,-4.0879,41.5931
45:48.552312,-4.07145,41.5615
45:48.563270,-4.09225,41.5916
45:48.621800,-4.08619,41.5606
45:48.630580,-4.03082,41.5733
45:48.639559,-4.05312,41.5857
45:48.649576,-4.07705,41.5807
45:48.659553,-4.08266,41.5925
45:48.717620,-4.0337,41.581
45:48.728878,-4.11212,41.5929
45:48.737854,-4.09194,41.5878
45:48.747824,-4.09055,41.5729
45:48.756996,-4.1104,41.589
45:48.767029,-4.11747,41.5851
45:48.825209,-4.12672,41.5897
45:48.834373,-4.15881,41.5867
45:48.843606,-4.16022,41.605
45:48.853225,-4.15726,41.5734
45:48.862237,-4.15313,41.5906
45:48.920967,-4.15287,41.5784
45:48.931199,-4.18357,41.5804
45:48.941176,-4.15175,41.5936
45:48.951153,-4.13128,41.5913
45:48.960125,-4.06542,41.6063
45:48.970101,-4.05808,41.5757
45:49.028510,-4.09251,41.6092
45:49.037671,-3.94559,41.5902
45:49.046895,-3.63551,41.5904
45:49.056950,-3.61028,41.6002
45:49.065954,-3.47511,41.5941
45:49.123867,-3.55005,41.596
45:49.135407,-3.49253,41.5943
45:49.144353,-3.36673,41.6169
45:49.154398,-3.37367,41.5891
45:49.163924,-3.32561,41.5886
45:49.173759,-3.458,41.6043
45:49.231977,-3.5509,41.6002
45:49.241130,-3.57567,41.6052
45:49.250118,-3.60542,41.5973
45:49.260645,-3.78975,41.6279
45:49.269632,-4.00162,41.5864
45:49.327765,-4.11493,41.6327
45:49.338049,-4.09266,41.5921
45:49.347125,-4.11841,41.5962
45:49.357138,-4.13644,41.6097
45:49.366611,-4.15354,41.6039
45:49.376774,-4.11529,41.6171
45:49.434587,-4.04827,41.5995
45:49.443182,-4.17173,41.6307
45:49.452197,-4.15456,41.5893
45:49.461984,-4.13369,41.6142
45:49.471809,-4.11772,41.6205
45:49.482203,-4.19111,41.615
45:49.539688,-4.13679,41.6209
45:49.548332,-4.13799,41.6117
45:49.558352,-4.03113,41.6206
45:49.567436,-4.0897,41.6105
45:49.576447,-4.05127,41.6386
45:49.635089,-4.00672,41.6072
45:49.644139,-3.95795,41.6392
45:49.653234,-4.05784,41.6095
45:49.662430,-4.04361,41.6087
45:49.672414,-4.15106,41.6261
45:49.682563,-4.16189,41.6191
45:49.740141,-4.156,41.6253
45:49.748410,-4.13447,41.6137
45:49.758422,-4.18571,41.6263
45:49.767611,-4.19678,41.6139
45:49.777217,-4.19463,41.6436
45:49.787308,-4.15829,41.6231
45:49.845226,-4.22598,41.6501
45:49.854058,-4.22823,41.6332
45:49.863086,-4.23941,41.6182
45:49.873324,-4.20249,41.6269
45:49.883302,-4.17431,41.625
45:49.940103,-4.20807,41.6318
45:49.949545,-4.23508,41.624
45:49.958802,-4.23736,41.6395
45:49.968917,-4.23056,41.6103
45:49.977856,-4.21598,41.6443
45:49.988826,-4.22558,41.6388
45:50.046567,-4.14006,41.6232
45:50.055769,-4.15531,41.64
45:50.064979,-4.1902,41.6297
45:50.074367,-4.1738,41.638
45:50.083183,-4.16347,41.6265
45:50.093767,-4.12275,41.654
45:50.151641,-3.99939,41.6236
45:50.160677,-4.03082,41.6569
45:50.169703,-3.9924,41.6359
45:50.179667,-3.82338,41.6243
45:50.188541,-3.83676,41.6455
45:50.247649,-3.76623,41.6285
45:50.256808,-3.80606,41.6427
45:50.265821,-3.69594,41.6382
45:50.274975,-3.75123,41.6484
45:50.284994,-3.87057,41.6225
45:50.295384,-3.95893,41.6616
45:50.353678,-3.85002,41.6344
45:50.362815,-3.84863,41.6324
45:50.372042,-3.90812,41.6531
45:50.381010,-4.01343,41.6459
45:50.389977,-3.9238,41.6495
45:50.399920,-3.76834,41.6431
45:50.458774,-3.88845,41.6549
45:50.467913,-4.03297,41.6352
45:50.476923,-4.01638,41.6712
45:50.486378,-3.90728,41.6337
45:50.495311,-3.92131,41.6329
45:50.554192,-3.97049,41.636
45:50.562999,-3.90821,41.6419
45:50.572066,-3.86731,41.653
45:50.582190,-3.81314,41.6481
45:50.591160,-3.76029,41.6564
45:50.600741,-3.69915,41.6463
45:50.659682,-3.60162,41.6716
45:50.669135,-3.493,41.6375
45:50.678034,-3.28271,41.6598
45:50.688007,-3.22488,41.6662
45:50.696973,-3.30016,41.654
45:50.706939,-3.36088,41.6601
45:50.765335,-2.97482,41.6594
45:50.774520,-2.66459,41.6632
45:50.783571,-2.58484,41.6581
45:50.792723,-2.62983,41.68
45:50.801995,-2.47483,41.6395
45:50.859705,-1.86217,41.6833
45:50.869510,-1.62021,41.652
45:50.878314,-1.67529,41.6563
45:50.887380,-1.80706,41.673
45:50.897322,-1.91592,41.6565
45:50.907608,-1.71762,41.6657
45:50.965026,-1.77974,41.6639
45:50.974770,-1.94121,41.6738
45:50.983939,-2.27661,41.6515
45:50.993099,-2.04205,41.6921
45:51.003231,-2.27822,41.6652
45:51.060950,-2.27664,41.6942
45:51.069992,-2.20533,41.6753
45:51.079010,-1.80442,41.6619
45:51.089086,-1.76078,41.6707
45:51.098150,-1.7145,41.6652
45:51.108196,-1.85114,41.6761
45:51.166310,-1.81635,41.6666
45:51.175462,-1.49673,41.6973
45:51.185441,-1.73797,41.6533
45:51.194557,-1.93987,41.6837
45:51.203540,-2.04717,41.6878
45:51.262162,-1.89351,41.6808
45:51.271309,-1.93595,41.6852
45:51.281290,-1.8183,41.6777
45:51.290367,-2.32036,41.6821
45:51.299551,-2.18991,41.6715
45:51.309758,-2.0473,41.698
45:51.367080,-2.04313,41.6737
45:51.376151,-2.51271,41.6977
45:51.386162,-2.50714,41.6912
45:51.396416,-2.5948,41.6699
45:51.405423,-2.46546,41.6892
45:51.464001,-2.35266,41.6707
45:51.473176,-2.50548,41.6856
45:51.482368,-2.44391,41.6835
45:51.492587,-2.40736,41.6994
45:51.501421,-2.43096,41.6669
45:51.511425,-2.44571,41.6785
45:51.569531,-2.03173,41.6763
45:51.578469,-2.35554,41.6782
45:51.588233,-2.43091,41.698
45:51.597395,-2.37588,41.6859
45:51.606598,-2.00737,41.6977
45:51.617074,-1.76372,41.6849
45:51.674387,-2.40719,41.6965
45:51.683875,-2.2503,41.6801
45:51.692834,-1.91906,41.714
45:51.702686,-1.8146,41.6907
45:51.711689,-1.96488,41.6841
45:51.768323,-2.23922,41.7072
45:51.779513,-2.24486,41.6926
45:51.789524,-2.08709,41.6962
45:51.799738,-2.06428,41.6932
45:51.808750,-1.98117,41.7125
45:51.818821,-2.13817,41.6814
45:51.876326,-2.00176,41.7167
45:51.885489,-1.82074,41.6865
45:51.894742,-1.88209,41.6934
45:51.903471,-2.0762,41.7148
45:51.912633,-2.23059,41.6981
45:51.922845,-2.56888,41.7068
45:51.981327,-2.22554,41.7045
45:51.990478,-2.20705,41.7096
45:51.999754,-2.54032,41.6953
45:52.009484,-2.71675,41.7258
45:52.018496,-2.36676,41.6916
45:52.077218,-2.19646,41.7298
45:52.086542,-2.71591,41.719
45:52.095414,-2.73634,41.6898
45:52.105398,-2.68246,41.7087
45:52.114407,-2.64665,41.7058
45:52.124385,-2.87828,41.7131
45:52.181628,-2.80431,41.7095
45:52.190713,-2.82681,41.7183
45:52.200524,-2.68447,41.7026
45:52.209396,-2.57816,41.7349
45:52.218449,-2.18234,41.7075
45:52.228482,-2.21624,41.6984
45:52.286887,-2.30345,41.725
45:52.296118,-2.28071,41.7008
45:52.305636,-1.86943,41.7168
45:52.315242,-1.93058,41.7128
45:52.324426,-1.95428,41.7223
45:52.381997,-1.87669,41.7137
45:52.391185,-1.74791,41.7324
45:52.400201,-1.47005,41.6973
45:52.410178,-1.35909,41.7297
45:52.419196,-1.32067,41.7279
45:52.429714,-1.29195,41.7083
45:52.487292,-0.99632,41.7325
45:52.496608,-0.996591,41.7219
45:52.505684,-1.04753,41.7247
45:52.514837,-1.05848,41.7166
45:52.524842,-0.968554,41.7267
45:52.582057,-1.01362,41.7032
45:52.592170,-0.818146,41.7483
45:52.601072,-0.785785,41.7079
45:52.610240,-0.766597,41.7252
45:52.620283,-0.673061,41.7365
45:52.630040,-0.707806,41.7306
45:52.640202,-0.767533,41.7311
45:52.697612,-0.552992,41.7251
45:52.706783,-0.515785,41.7324
45:52.715828,-0.512954,41.7212
45:52.724980,-0.450898,41.7494
45:52.735190,-0.486696,41.7184
45:52.793046,-0.373215,41.7531
45:52.802187,-0.337405,41.7298
45:52.811200,-0.337007,41.7185
45:52.821218,-0.325965,41.7324
45:52.829758,-0.332635,41.7324
45:52.839730,-0.332366,41.731
45:52.897471,-0.39657,41.7289
45:52.906541,-0.328295,41.7383
45:52.916528,-0.333958,41.7244
45:52.925735,-0.346508,41.7555
45:52.935288,-0.387749,41.7369
45:52.993728,-0.450612,41.7588
45:53.002873,-0.403194,41.7503
45:53.012073,-0.39858,41.723
45:53.021079,-0.392975,41.7431
45:53.030655,-0.37917,41.7379
45:53.040979,-0.374843,41.7448
45:53.097442,-0.410426,41.7416
45:53.106421,-0.45898,41.745
45:53.115206,-0.476143,41.7404
45:53.125401,-0.49516,41.767
45:53.134913,-0.439455,41.7497
45:53.193394,-0.455113,41.7348
45:53.202426,-0.421087,41.7533
45:53.212437,-0.444586,41.7386
45:53.221532,-0.454369,41.7421
45:53.231111,-0.434502,41.7416
45:53.239879,-0.47877,41.7566
45:53.298493,-0.421547,41.745
45:53.307704,-0.441361,41.7692
45:53.317770,-0.469193,41.732
45:53.327261,-0.515163,41.7517
45:53.336847,-0.468612,41.7587
45:53.347074,-0.43081,41.7528
45:53.404288,-0.39558,41.764
45:53.413019,-0.408875,41.7537
45:53.422068,-0.421898,41.7587
45:53.432456,-0.455232,41.7485
45:53.441283,-0.450412,41.7779
45:53.452258,-0.400714,41.7479
45:53.510531,-0.473798,41.7606
45:53.519983,-0.49698,41.77
45:53.528098,-0.441354,41.7582
45:53.539184,-0.416541,41.7607
45:53.548235,-0.410032,41.7537
45:53.606014,-0.59889,41.7675
45:53.615121,-0.582433,41.7556
45:53.624201,-0.548364,41.7694
45:53.633023,-0.610188,41.7444
45:53.643079,-0.63742,41.7654
45:53.653237,-0.567921,41.7735
45:53.710825,-0.624475,41.7523
45:53.719889,-0.850707,41.7765
45:53.728736,-0.893982,41.7675
45:53.738230,-0.764226,41.766
45:53.748202,-0.504532,41.7634
45:53.758175,-0.542759,41.7866
45:53.816947,-0.72947,41.7589
45:53.826190,-0.487165,41.7952
45:53.834678,-0.374611,41.7777
45:53.844651,-0.446746,41.7578
45:53.855166,-0.496081,41.7677
45:53.912025,-0.463619,41.7645
45:53.921138,-0.405421,41.7743
45:53.930661,-0.424312,41.7691
45:53.940365,-0.549457,41.7793
45:53.949387,-0.570518,41.7598
45:53.960277,-0.543503,41.7901
45:54.017537,-0.420628,41.7602
45:54.026693,-0.446204,41.7733
45:54.036264,-0.556238,41.7874
45:54.045431,-0.786781,41.7656
45:54.054639,-0.590648,41.7829
45:54.064691,-0.440429,41.7727
45:54.121974,-0.636003,41.7837
45:54.131343,-0.852453,41.7749
45:54.141283,-0.673777,41.8024
45:54.150288,-0.583513,41.7587
45:54.159815,-0.603729,41.7786
45:54.218043,-0.800675,41.7746
45:54.227066,-0.692737,41.7716
45:54.236611,-0.678853,41.7982
45:54.245587,-0.751349,41.7911
45:54.254572,-0.864262,41.7873
45:54.313031,-0.777081,41.779
45:54.323483,-0.782906,41.7962
45:54.333030,-0.828764,41.7744
45:54.342051,-0.877408,41.8115
45:54.351010,-0.815775,41.7909
45:54.360981,-0.899102,41.7748
45:54.419713,-0.974295,41.7965
45:54.428455,-0.874493,41.7942
45:54.438013,-0.906247,41.7973
45:54.448216,-0.955146,41.7877
45:54.457192,-1.12969,41.8053
45:54.467165,-1.03211,41.7797
45:54.525431,-0.788399,41.8173
45:54.534591,-0.730457,41.7986
45:54.544274,-0.868531,41.7848
45:54.553250,-0.820478,41.8023
45:54.562224,-0.832127,41.7993
45:54.573196,-0.80361,41.8069
45:54.630788,-0.791916,41.8
45:54.639545,-0.831425,41.8036
45:54.648556,-0.833721,41.7853
45:54.658749,-0.700749,41.8275
45:54.667638,-0.638856,41.7992
45:54.725656,-0.751698,41.7946
45:54.735998,-0.80813,41.8172
45:54.744863,-0.82961,41.7967
45:54.753857,-0.708671,41.8057
45:54.762913,-0.694064,41.8032
45:54.821123,-0.99042,41.8169
45:54.832016,-0.855368,41.796
45:54.841849,-0.608598,41.8348
45:54.850825,-0.741762,41.8054
45:54.859804,-0.556938,41.7977
45:54.868784,-0.5495,41.8179
45:54.927949,-0.514715,41.8074
45:54.937069,-0.815276,41.8172
45:54.946050,-0.682472,41.8152
45:54.955055,-0.639129,41.8119
45:54.965283,-0.738732,41.8046
45:54.974126,-0.893114,41.833
