Time - Plot 0,Intensity,Temperature
06:51.409347,-3.72098,41.4087
06:51.418387,-3.69918,41.4077
06:51.428957,-3.67582,41.3969
06:51.438942,-3.69531,41.4294
06:51.496087,-3.7276,41.4036
06:51.505127,-3.73108,41.431
06:51.514210,-3.72104,41.3963
06:51.524064,-3.72286,41.395
06:51.533704,-3.73311,41.4118
06:51.544050,-3.73441,41.4054
06:51.601585,-3.71233,41.4115
06:51.610650,-2.34404,41.4078
06:51.619622,-1.98275,41.4152
06:51.629489,-1.57207,41.4028
06:51.639476,-1.57949,41.4347
06:51.697547,-1.78156,41.4004
06:51.706137,-2.96486,41.421
06:51.715194,-2.85538,41.4216
06:51.724295,-2.75911,41.4024
06:51.734840,-2.78984,41.4176
06:51.744176,-2.91875,41.4106
06:51.801921,-3.02008,41.4122
06:51.810701,-2.6887,41.4117
06:51.819760,-2.56665,41.4179
06:51.829229,-2.37552,41.4064
06:51.839052,-2.61494,41.439
06:51.849276,-2.88025,41.423
06:51.907509,-2.93185,41.425
06:51.916689,-2.27296,41.4263
06:51.925699,-2.28898,41.4143
06:51.935770,-2.16381,41.4245
06:51.992701,-1.74481,41.4097
06:52.011876,-2.15356,41.4266
06:52.020956,-2.09532,41.4295
06:52.030972,-2.04993,41.3993
06:52.040164,-2.27753,41.4356
06:52.050827,-2.47675,41.4325
06:52.108263,-2.63263,41.4118
06:52.117441,-3.57205,41.4262
06:52.126679,-3.69416,41.4259
06:52.135692,-3.67916,41.4329
06:52.144765,-3.63322,41.4157
06:52.155103,-3.69554,41.4424
06:52.213607,-3.80584,41.4195
06:52.222663,-3.84062,41.4465
06:52.231252,-3.80837,41.4182
06:52.241465,-3.89213,41.413
06:52.250412,-3.90359,41.4388
06:52.260416,-3.91422,41.4227
06:52.318185,-3.79064,41.4311
06:52.327245,-3.84035,41.428
06:52.337252,-3.84393,41.4354
06:52.346400,-3.84459,41.4204
06:52.355406,-3.76215,41.4481
06:52.414399,-3.63385,41.4067
06:52.423826,-3.77727,41.437
06:52.433385,-3.73245,41.4404
06:52.442575,-3.73426,41.4261
06:52.451656,-3.72965,41.4337
06:52.462523,-3.64917,41.4291
06:52.520423,-3.67989,41.4402
06:52.529447,-3.53778,41.4237
06:52.538527,-3.37924,41.4523
06:52.547737,-3.28983,41.4156
06:52.556724,-3.35488,41.4394
06:52.614836,-3.38899,41.4482
06:52.624870,-3.67812,41.4246
06:52.633359,-3.58277,41.4432
06:52.643486,-3.61913,41.4326
06:52.652579,-3.66558,41.4443
06:52.661639,-3.71915,41.4329
06:52.720305,-3.82692,41.4433
06:52.729488,-3.8093,41.4348
06:52.738767,-3.7152,41.4572
06:52.747971,-3.78551,41.4218
06:52.757217,-3.80507,41.4477
06:52.766375,-3.83716,41.4478
06:52.825502,-3.751,41.4311
06:52.834646,-3.15745,41.4431
06:52.843657,-3.14491,41.435
06:52.852660,-3.4236,41.4505
06:52.861742,-3.49678,41.4384
06:52.872054,-3.43031,41.4571
06:52.930836,-3.01488,41.4322
06:52.939999,-3.03977,41.4691
06:52.949014,-2.79055,41.448
06:52.957989,-2.88934,41.4294
06:52.966961,-2.86553,41.4493
06:53.026686,-2.98938,41.4355
06:53.035834,-3.07711,41.4449
06:53.044915,-3.03437,41.4472
06:53.053897,-2.5912,41.4533
06:53.063974,-2.74838,41.433
06:53.073950,-2.87575,41.4649
06:53.132365,-3.1419,41.4311
06:53.141506,-3.16078,41.4375
06:53.150488,-3.14691,41.4595
06:53.160536,-3.21255,41.4521
06:53.169639,-3.23416,41.4511
06:53.179585,-3.22344,41.4421
06:53.237477,-3.28854,41.4578
06:53.246661,-3.49257,41.4443
06:53.255673,-3.44634,41.4764
06:53.264875,-3.48157,41.4367
06:53.273892,-3.36442,41.4534
06:53.332353,-3.37539,41.4384
06:53.341574,-3.61183,41.438
06:53.350567,-3.7018,41.465
06:53.360837,-3.64171,41.4552
06:53.369882,-3.49959,41.4595
06:53.379817,-3.52732,41.4493
06:53.438933,-3.61429,41.4661
06:53.448089,-3.68296,41.4374
06:53.457345,-3.67882,41.4694
06:53.466496,-3.62087,41.4704
06:53.475505,-3.47129,41.4522
06:53.485630,-3.49079,41.4571
06:53.544390,-3.48034,41.4671
06:53.552938,-3.49625,41.4645
06:53.562949,-3.33609,41.4587
06:53.572002,-3.24054,41.4779
06:53.581218,-3.31856,41.4433
06:53.591667,-3.35089,41.4576
06:53.649886,-3.54285,41.4694
06:53.659230,-3.57328,41.4539
06:53.668363,-3.5398,41.4638
06:53.677564,-3.62437,41.465
06:53.686095,-3.62057,41.4723
06:53.745354,-3.63465,41.4663
06:53.754307,-3.58406,41.4743
06:53.763473,-3.63134,41.4566
06:53.772668,-3.61215,41.4874
06:53.781753,-3.57571,41.4521
06:53.792182,-3.56821,41.456
06:53.850770,-3.52569,41.482
06:53.859354,-3.48597,41.4632
06:53.869519,-3.42449,41.4641
06:53.878269,-3.63023,41.4694
06:53.888287,-3.67137,41.4725
06:53.946419,-3.59034,41.4674
06:53.955589,-3.26738,41.4916
06:53.965639,-3.48008,41.4519
06:53.974368,-3.56431,41.477
06:53.983407,-3.4767,41.4791
06:53.993477,-3.34698,41.4712
06:54.052116,-3.28913,41.4838
06:54.061261,-3.41563,41.4755
06:54.070274,-3.314,41.478
06:54.080221,-3.46757,41.4666
06:54.089399,-3.40436,41.4946
06:54.147863,-3.41745,41.4714
06:54.157032,-3.3237,41.5021
06:54.166040,-3.39014,41.4833
06:54.175104,-3.35981,41.4652
06:54.184614,-3.41302,41.4801
06:54.195004,-3.20813,41.479
06:54.252407,-3.15883,41.4829
06:54.261414,-2.93037,41.4755
06:54.271479,-3.05192,41.4881
06:54.280640,-3.04044,41.4689
06:54.289646,-2.87342,41.5046
06:54.299562,-2.76424,41.4769
06:54.357548,-2.58829,41.5001
06:54.366585,-2.7855,41.4891
06:54.376594,-2.7197,41.4754
06:54.385646,-2.6872,41.4862
06:54.395625,-2.58498,41.4754
06:54.453897,-2.57211,41.4871
06:54.462737,-2.65506,41.485
06:54.472745,-2.62935,41.5089
06:54.482795,-2.83076,41.4661
06:54.491792,-2.97542,41.4765
06:54.501801,-2.86644,41.4936
06:54.559752,-2.87143,41.4807
06:54.569271,-3.04156,41.4915
06:54.578290,-2.99552,41.4897
06:54.588253,-3.1947,41.4954
06:54.597223,-2.98991,41.4808
06:54.607405,-2.97746,41.5105
06:54.665386,-3.1909,41.4759
06:54.674534,-3.18543,41.504
06:54.683785,-3.18491,41.4977
06:54.692971,-3.39797,41.4801
06:54.702691,-3.4629,41.4922
06:54.760670,-3.67013,41.4927
06:54.769074,-3.79882,41.4948
06:54.779043,-3.74832,41.4912
06:54.788510,-3.70525,41.499
06:54.797465,-3.8366,41.4801
06:54.808234,-3.83469,41.516
06:54.866194,-3.78334,41.4806
06:54.875342,-3.74889,41.4951
06:54.883570,-3.79125,41.5071
06:54.893824,-3.88737,41.4918
06:54.951801,-3.87745,41.4952
06:54.970035,-3.91616,41.5
06:54.979850,-3.92395,41.4906
06:54.989684,-3.88898,41.5073
06:54.998725,-3.89739,41.4791
06:55.008786,-3.83838,41.5001
06:55.066339,-3.87607,41.4868
06:55.075758,-3.78626,41.4966
06:55.084285,-3.80503,41.511
06:55.093986,-3.73406,41.4994
06:55.103823,-3.7045,41.5025
06:55.162090,-3.56752,41.5027
06:55.173309,-3.28767,41.5081
06:55.182296,-3.18317,41.4915
06:55.192264,-3.18754,41.4999
06:55.202204,-2.98555,41.5156
06:55.212208,-2.4629,41.5004
06:55.269808,-2.49614,41.5069
06:55.278276,-2.49427,41.5003
06:55.288287,-2.32443,41.5097
06:55.298297,-2.0142,41.492
06:55.307304,-1.82455,41.5282
06:55.365506,-2.00715,41.4994
06:55.375954,-2.52468,41.5331
06:55.384936,-2.74231,41.5225
06:55.393909,-2.62904,41.5069
06:55.403915,-2.19371,41.5089
06:55.414069,-1.87222,41.5069
06:55.472800,-2.11644,41.5183
06:55.481816,-2.61382,41.4933
06:55.490987,-2.67646,41.5332
06:55.501268,-2.65147,41.5173
06:55.510278,-2.37928,41.4998
06:55.568355,-2.42475,41.5198
06:55.578586,-2.26717,41.5036
06:55.588562,-2.28894,41.5178
06:55.598184,-2.26467,41.5028
06:55.607191,-2.18187,41.5381
06:55.617630,-2.2647,41.5189
06:55.675577,-2.02511,41.5287
06:55.684830,-0.963279,41.5264
06:55.694127,-0.811937,41.5092
06:55.702773,-1.18856,41.5178
06:55.713422,-0.941754,41.5139
06:55.771606,-0.98877,41.5199
06:55.780645,-0.661458,41.5108
06:55.790219,-0.687414,41.5386
06:55.799331,-0.847687,41.5037
06:55.809340,-0.835373,41.5086
06:55.819326,-0.888973,41.5269
06:55.877140,-0.849898,41.5118
06:55.886180,-0.877512,41.5209
06:55.896186,-0.900017,41.5196
06:55.905226,-0.862009,41.5284
06:55.914326,-0.783121,41.5084
06:55.974178,-0.849225,41.535
06:55.982890,-0.968662,41.5038
06:55.991898,-0.902943,41.5093
06:56.002191,-0.715194,41.534
06:56.011716,-0.823024,41.5224
06:56.021718,-0.862298,41.5269
06:56.079537,-0.813553,41.5235
06:56.089283,-0.837579,41.5315
06:56.098290,-0.837465,41.5163
06:56.106773,-0.869824,41.5457
06:56.116745,-0.851613,41.5201
06:56.127042,-1.00825,41.5167
06:56.184774,-0.957611,41.5339
06:56.194023,-1.52917,41.5217
06:56.202890,-1.59725,41.5323
06:56.212858,-1.58062,41.5283
06:56.222869,-1.62303,41.5335
06:56.281032,-1.63554,41.5275
06:56.289764,-1.48779,41.5455
06:56.299930,-1.43059,41.5138
06:56.309458,-1.63244,41.5345
06:56.318650,-1.50861,41.5385
06:56.329423,-1.476,41.5319
06:56.386598,-1.49796,41.5361
06:56.395806,-1.53813,41.5387
06:56.404794,-1.567,41.5376
06:56.413801,-1.66869,41.5286
06:56.424026,-1.62392,41.5579
06:56.482270,-1.59067,41.5187
06:56.492647,-0.889394,41.5596
06:56.501497,-0.712331,41.5485
06:56.510610,-0.711748,41.5271
06:56.519659,-0.845374,41.5379
06:56.530385,-0.949491,41.5325
06:56.588310,-0.906661,41.5431
06:56.597640,-0.858322,41.5352
06:56.606823,-0.873957,41.5602
06:56.615923,-1.10135,41.5198
06:56.625000,-1.06041,41.5426
06:56.636221,-0.993557,41.555
06:56.693922,-1.00607,41.5301
06:56.702752,-0.868477,41.544
06:56.711807,-0.778725,41.5397
06:56.721889,-0.668461,41.5506
06:56.730890,-0.70235,41.5369
06:56.742145,-0.830317,41.5648
06:56.799119,-0.95327,41.5331
06:56.808086,-0.827182,41.5652
06:56.817205,-0.918255,41.5423
06:56.826318,-1.07093,41.5311
06:56.836689,-1.13465,41.5541
06:56.846354,-1.07332,41.5427
06:56.905031,-1.86336,41.548
06:56.914112,-1.64019,41.5455
06:56.923209,-1.75386,41.5624
06:56.932186,-1.67202,41.5313
06:56.941671,-1.45067,41.5709
06:57.001270,-0.648535,41.5378
06:57.010427,-0.538628,41.5372
06:57.019623,-0.557263,41.5609
06:57.029350,-0.500808,41.5495
06:57.037797,-0.436033,41.5512
06:57.048794,-0.46074,41.5469
06:57.106039,-0.50073,41.553
06:57.115184,-0.490188,41.5445
06:57.124227,-0.487983,41.5741
06:57.133533,-0.480371,41.5371
06:57.143538,-0.484514,41.5459
06:57.200041,-0.473567,41.5503
06:57.211407,-0.471764,41.5457
06:57.220422,-0.449687,41.5564
06:57.229398,-0.441748,41.5501
06:57.239201,-0.44106,41.562
06:57.248351,-0.453158,41.5462
06:57.306514,-0.664397,41.5689
06:57.316603,-0.592064,41.5399
06:57.325648,-0.416293,41.5625
06:57.335064,-0.410473,41.5691
06:57.344310,-0.51066,41.5512
06:57.401497,-0.654252,41.5608
06:57.411789,-0.590904,41.5542
06:57.420638,-0.616856,41.5604
06:57.429776,-0.680845,41.556
06:57.439798,-0.815839,41.5666
06:57.449717,-0.870994,41.5482
06:57.505789,-0.79981,41.5643
06:57.517199,-0.719235,41.5514
06:57.526208,-0.611871,41.5502
06:57.535753,-0.765323,41.5734
06:57.545461,-0.774183,41.5652
06:57.554410,-0.665999,41.5646
06:57.612211,-0.574042,41.5588
06:57.622386,-0.610662,41.5664
06:57.631357,-0.670487,41.554
06:57.640847,-0.576103,41.5836
06:57.650087,-0.506294,41.5486
06:57.707242,-0.723136,41.565
06:57.718484,-0.689133,41.5759
06:57.728516,-0.58875,41.5576
06:57.737068,-0.514935,41.5673
06:57.747041,-0.54247,41.564
06:57.756022,-0.425723,41.5731
06:57.814744,-0.585222,41.5518
06:57.823865,-0.575082,41.5828
06:57.832841,-0.59306,41.5487
06:57.842465,-0.653903,41.5899
06:57.851877,-0.61535,41.5731
06:57.908613,-0.658454,41.5563
06:57.922684,-0.619786,41.5721
06:57.931662,-0.528948,41.5662
06:57.941202,-0.557598,41.5908
06:57.951318,-0.49453,41.5558
06:57.960331,-0.601231,41.5569
06:58.017262,-0.5748,41.574
06:58.028462,-0.537397,41.5704
06:58.037987,-0.554758,41.5734
06:58.046961,-0.61834,41.5736
06:58.056921,-0.630211,41.583
06:58.113766,-0.534912,41.5555
06:58.124142,-0.549104,41.5955
06:58.133123,-0.617975,41.5568
06:58.142606,-0.635239,41.5758
06:58.152825,-0.679303,41.5852
06:58.161942,-0.655874,41.5642
06:58.218955,-0.65689,41.575
06:58.230089,-0.746188,41.5771
06:58.238674,-0.943246,41.5861
06:58.247614,-0.963315,41.5743
06:58.257733,-0.819831,41.593
06:58.314925,-0.829614,41.56
06:58.324940,-0.965776,41.6052
06:58.333560,-1.09411,41.5622
06:58.343160,-0.905867,41.5807
06:58.352375,-0.728855,41.5949
06:58.361415,-0.736968,41.5791
06:58.419167,-0.947017,41.5817
06:58.429459,-0.996531,41.579
06:58.439038,-0.837006,41.588
06:58.448014,-0.753455,41.5805
06:58.458130,-0.773904,41.6001
06:58.468059,-0.830892,41.5644
06:58.523619,-0.808135,41.572
06:58.535268,-0.850781,41.5897
06:58.544431,-0.910473,41.5658
06:58.554285,-0.962827,41.5897
06:58.562800,-0.791123,41.5854
06:58.620188,-1.04659,41.5889
06:58.630630,-1.09548,41.5831
06:58.639647,-1.06528,41.5945
06:58.649619,-1.04436,41.5749
06:58.658595,-1.13215,41.6119
06:58.716651,-1.06042,41.585
06:58.731894,-1.27578,41.5859
06:58.742043,-1.20792,41.6095
06:58.750976,-1.14175,41.5745
06:58.759951,-1.13943,41.5831
06:58.817681,-1.13585,41.5997
06:58.832735,-1.14391,41.5699
06:58.842808,-0.997858,41.6165
06:58.851783,-1.0513,41.5985
06:58.861726,-1.10881,41.5845
06:58.919421,-1.02994,41.5923
06:58.934092,-1.28115,41.5752
06:58.944143,-1.01669,41.5982
06:58.953155,-1.02772,41.6037
06:58.962906,-1.27456,41.5916
06:59.020134,-1.48709,41.6004
06:59.035810,-1.14588,41.6017
06:59.044948,-0.940081,41.5906
06:59.054925,-1.11446,41.6018
06:59.064185,-1.45115,41.5967
06:59.122063,-1.45814,41.606
06:59.136588,-1.12771,41.6123
06:59.145607,-1.10748,41.5927
06:59.155574,-1.26773,41.6027
06:59.164554,-1.27452,41.5961
06:59.222165,-1.25919,41.6077
06:59.237823,-1.29768,41.6087
06:59.247800,-1.88437,41.6016
06:59.256789,-1.97374,41.6069
06:59.266746,-1.77087,41.5974
06:59.323811,-1.5853,41.6262
06:59.338592,-1.92205,41.6089
06:59.348808,-1.8116,41.6039
06:59.357783,-1.62713,41.6178
06:59.367764,-1.52102,41.5875
06:59.424802,-1.72829,41.6269
06:59.440483,-1.98109,41.6123
06:59.450277,-1.80887,41.597
06:59.459258,-1.7671,41.6289
06:59.469230,-1.84845,41.6124
06:59.478314,-1.79766,41.5988
06:59.535380,-1.94306,41.6105
06:59.545747,-1.85944,41.6034
06:59.555724,-1.68178,41.6143
06:59.564700,-1.86944,41.6095
06:59.573808,-1.70629,41.6193
06:59.583846,-1.83097,41.6023
06:59.641742,-1.8373,41.6391
06:59.650917,-1.85869,41.5989
06:59.660983,-1.72571,41.6187
06:59.670179,-1.66902,41.6243
06:59.727633,-1.35751,41.6166
06:59.745337,-1.56721,41.6103
06:59.755313,-1.56955,41.6224
06:59.764276,-1.51339,41.6161
06:59.774452,-1.91778,41.6302
06:59.783431,-1.94715,41.5999
06:59.841517,-1.86341,41.6445
06:59.850707,-1.99866,41.6026
06:59.860286,-1.95855,41.6469
06:59.870295,-2.11247,41.6305
06:59.879262,-2.38028,41.6166
06:59.889133,-2.27447,41.6268
06:59.945331,-1.76434,41.6214
06:59.955659,-1.82599,41.6296
06:59.965492,-2.23563,41.6232
06:59.975473,-2.43214,41.6488
06:59.985435,-2.1507,41.6041
07:00.041347,-1.9898,41.6209
07:00.052361,-2.15218,41.6208
07:00.061337,-2.27552,41.6183
07:00.071309,-2.09203,41.639
07:00.080284,-2.04063,41.6307
07:00.090259,-1.71462,41.6317
07:00.147198,-1.77122,41.6238
07:00.157332,-1.70193,41.6374
07:00.166245,-1.77708,41.6273
07:00.176221,-1.59284,41.6527
07:00.186291,-1.3625,41.6286
07:00.242562,-1.40519,41.6232
07:00.252898,-1.10333,41.6446
07:00.262729,-0.993308,41.6261
07:00.271947,-1.33436,41.6386
07:00.281130,-1.22264,41.6304
07:00.291051,-0.858234,41.6411
07:00.347405,-0.604949,41.6211
07:00.357656,-0.9209,41.6448
07:00.366506,-1.0708,41.6256
07:00.376462,-0.777166,41.6595
07:00.385449,-0.715597,41.6254
07:00.395422,-0.857605,41.6257
07:00.452538,-1.02439,41.6449
07:00.462851,-0.883585,41.6307
07:00.471676,-1.01577,41.6475
07:00.481672,-0.830703,41.6412
07:00.490356,-0.820104,41.6446
07:00.500379,-0.810665,41.6374
07:00.558601,-0.906329,41.6513
07:00.567609,-0.846194,41.6307
07:00.576617,-0.81965,41.6718
07:00.585827,-0.917739,41.6463
07:00.595846,-1.18552,41.6331
07:00.652085,-0.916512,41.6499
07:00.663151,-0.86147,41.6416
07:00.672126,-0.815868,41.6467
07:00.681141,-0.910363,41.6501
07:00.691237,-1.16846,41.6511
07:00.700218,-0.963171,41.643
07:00.757766,-0.798877,41.6735
07:00.767220,-0.798788,41.6331
07:00.777225,-1.04796,41.6765
07:00.786703,-1.12427,41.6591
07:00.795800,-0.977492,41.643
07:00.805062,-1.14515,41.656
07:00.862162,-1.33171,41.6459
07:00.873317,-1.29452,41.6581
07:00.882287,-1.429,41.6544
07:00.892272,-1.51579,41.6722
07:00.901240,-1.49077,41.6359
07:00.958238,-1.04226,41.6787
07:00.969433,-1.25311,41.6581
07:00.978407,-1.0184,41.652
07:00.988383,-1.44963,41.6665
07:00.997614,-2.17282,41.6612
07:01.006634,-2.27096,41.6664
07:01.065638,-1.61457,41.656
07:01.073839,-1.52368,41.67
07:01.083838,-1.4107,41.6523
07:01.092890,-1.64977,41.6865
07:01.102982,-1.55443,41.6536
07:01.160639,-1.76231,41.6523
07:01.172350,-1.30497,41.6626
07:01.182331,-1.22573,41.6579
07:01.191307,-1.57924,41.6707
07:01.201259,-1.60681,41.654
07:01.210269,-1.17273,41.6879
07:01.268357,-1.60322,41.6667
07:01.277577,-1.86362,41.6715
07:01.287560,-1.72761,41.684
07:01.296839,-1.52297,41.6607
07:01.305814,-1.582,41.6717
07:01.364168,-2.23822,41.6691
07:01.375813,-2.22987,41.6958
07:01.385774,-2.0935,41.6515
07:01.394880,-1.78925,41.6757
07:01.404270,-1.78215,41.6818
07:01.413279,-2.43687,41.6649
07:01.470614,-2.66571,41.6737
07:01.481010,-2.64989,41.6753
07:01.490987,-2.43815,41.6773
07:01.499963,-2.87993,41.6718
07:01.509171,-3.07901,41.6956
07:01.566967,-3.15152,41.6536
07:01.579154,-3.14367,41.6657
07:01.588128,-2.82367,41.6842
07:01.598067,-2.64563,41.6835
07:01.607044,-2.83586,41.6856
07:01.616021,-2.58396,41.6688
07:01.674386,-2.53966,41.6978
07:01.684752,-2.35976,41.6716
07:01.693761,-2.339,41.7078
07:01.703278,-1.99947,41.6725
07:01.712256,-1.91945,41.6694
07:01.769052,-1.727,41.6975
07:01.782224,-1.89532,41.6837
07:01.791173,-1.60113,41.6955
07:01.801171,-1.61979,41.675
07:01.810123,-1.90621,41.7107
07:01.820134,-1.54662,41.6753
07:01.877281,-1.64711,41.6765
07:01.887646,-1.54679,41.6943
07:01.896481,-1.54597,41.6778
07:01.905423,-1.53023,41.6884
07:01.915881,-1.96674,41.6837
07:01.972988,-1.9728,41.6953
07:01.985387,-1.69785,41.6739
07:01.994363,-1.70534,41.7148
07:02.003344,-1.71948,41.6987
07:02.013366,-2.04852,41.6806
07:02.023345,-1.99228,41.6966
07:02.079587,-1.53306,41.6885
07:02.091255,-1.45705,41.7035
07:02.100233,-1.9858,41.69
07:02.109338,-2.44923,41.7168
07:02.119451,-2.50374,41.6794
07:02.176694,-1.65102,41.6978
07:02.187943,-2.26324,41.7159
07:02.196917,-2.17725,41.6937
07:02.206891,-2.11307,41.705
07:02.216907,-2.30509,41.7021
07:02.225903,-2.03808,41.7107
07:02.283703,-1.95162,41.6817
07:02.293864,-2.08662,41.7296
07:02.302843,-2.56706,41.6951
07:02.312819,-2.68966,41.6962
07:02.322391,-2.24867,41.7233
07:02.331613,-2.19225,41.7019
07:02.388920,-3.03456,41.711
07:02.399232,-2.9512,41.6997
07:02.408214,-2.73093,41.7121
07:02.418186,-2.76614,41.705
07:02.427296,-2.34208,41.7325
07:02.437951,-2.55579,41.6999
07:02.495205,-2.91756,41.735
07:02.505080,-2.36854,41.726
07:02.514287,-2.60736,41.7005
07:02.523494,-3.04414,41.7139
07:02.532663,-2.81007,41.7102
07:02.590048,-2.71174,41.7232
07:02.600795,-3.0314,41.7136
07:02.609822,-2.8347,41.7387
07:02.619888,-2.9628,41.6986
07:02.629195,-3.05179,41.7187
07:02.638320,-3.4051,41.7307
07:02.696290,-3.01732,41.7198
07:02.706632,-2.88701,41.7221
07:02.715611,-3.22533,41.7159
07:02.724588,-3.21214,41.7243
07:02.734107,-2.88691,41.7156
07:02.743706,-2.75775,41.7377
07:02.801792,-3.12401,41.7129
07:02.811502,-3.10614,41.7498
07:02.820860,-3.22161,41.7178
07:02.830258,-3.29994,41.7116
07:02.887723,-3.17194,41.735
07:02.902758,-3.51062,41.7134
07:02.912952,-3.49735,41.7246
07:02.922339,-3.20781,41.7359
07:02.931374,-3.16371,41.7295
07:02.941401,-3.03785,41.7332
07:02.997914,-3.12627,41.7279
07:03.009111,-3.00729,41.7365
07:03.018105,-3.01115,41.7169
07:03.028119,-2.63319,41.7545
07:03.037095,-2.68644,41.7302
07:03.047341,-2.83171,41.7207
07:03.104141,-3.34158,41.7419
07:03.115210,-2.90173,41.7361
07:03.124186,-2.43977,41.7435
07:03.134165,-2.70133,41.728
07:03.143653,-2.72118,41.754
07:03.201271,-3.1309,41.7139
07:03.210595,-2.65945,41.755
07:03.220211,-2.6339,41.7246
07:03.229254,-2.51558,41.7385
07:03.238261,-2.87235,41.749
07:03.248323,-2.93695,41.7326
07:03.305766,-2.84008,41.7474
07:03.315878,-2.65525,41.7438
07:03.325859,-3.18815,41.7498
07:03.334866,-3.22614,41.7321
07:03.344429,-3.40002,41.7679
07:03.401238,-3.17014,41.7343
07:03.411571,-3.3696,41.7734
07:03.421403,-3.28971,41.7382
07:03.430133,-3.30268,41.7363
07:03.439674,-3.50199,41.7529
07:03.448655,-3.51913,41.7496
07:03.507030,-3.09723,41.7554
07:03.516160,-3.28939,41.7486
07:03.526499,-3.48099,41.7612
07:03.535697,-3.11262,41.7432
07:03.544201,-2.71056,41.7789
07:03.554313,-3.07397,41.7388
07:03.611417,-3.42334,41.7406
07:03.621778,-3.20535,41.7643
07:03.631822,-3.02954,41.755
07:03.640339,-3.17122,41.7598
07:03.650489,-3.28489,41.7523
07:03.707136,-3.24629,41.7624
07:03.718230,-3.42722,41.7518
07:03.727248,-3.37288,41.7807
07:03.737228,-3.35457,41.7448
07:03.746782,-3.14392,41.7645
07:03.755757,-3.30005,41.77
07:03.813474,-3.49521,41.7622
07:03.823561,-3.44919,41.7721
07:03.833565,-3.44743,41.7669
07:03.842697,-3.52134,41.773
07:03.851795,-3.66264,41.7597
07:03.909473,-3.66085,41.786
07:03.919190,-3.64459,41.7616
07:03.928229,-3.74623,41.7907
07:03.938489,-3.78398,41.7684
07:03.947043,-3.75576,41.7547
07:04.004680,-3.73806,41.7738
07:04.020596,-3.75777,41.758
07:04.030221,-3.78115,41.7665
07:04.040197,-3.77838,41.7823
07:04.048689,-3.77586,41.7775
07:04.106789,-3.74316,41.7799
07:04.121818,-3.76158,41.7866
07:04.130832,-3.78305,41.766
07:04.140543,-3.77159,41.7817
07:04.150772,-3.74264,41.7746
07:04.160580,-3.73812,41.7857
07:04.217328,-3.74647,41.7631
07:04.227047,-3.71666,41.7995
07:04.237057,-3.72964,41.7595
07:04.246510,-3.71503,41.7674
07:04.255552,-3.65427,41.7937
07:04.313589,-3.50593,41.7773
07:04.323811,-3.44802,41.7938
07:04.332871,-3.22825,41.7868
07:04.342629,-3.24132,41.79
07:04.352201,-3.13334,41.7748
07:04.361299,-3.06361,41.8117
07:04.418861,-3.40379,41.7794
07:04.428890,-3.46081,41.8103
07:04.437753,-3.48185,41.7836
07:04.446846,-3.4305,41.7747
07:04.457129,-3.4286,41.7956
07:04.514685,-3.73473,41.792
07:04.524086,-3.70048,41.7921
07:04.534066,-3.6251,41.7895
07:04.542553,-3.65374,41.8016
07:04.552613,-3.67858,41.7812
07:04.562159,-3.71242,41.8174
07:04.617722,-3.73728,41.7866
07:04.628749,-3.71686,41.8211
07:04.637835,-3.70888,41.7976
07:04.647417,-3.73852,41.7852
07:04.656631,-3.76155,41.8034
07:04.666886,-3.78296,41.8032
07:04.723661,-3.68863,41.8049
07:04.734550,-3.6624,41.7965
07:04.744147,-3.68137,41.807
07:04.753114,-3.69307,41.7834
07:04.762203,-3.67712,41.8297
07:04.820623,-3.40881,41.8125
07:04.829842,-3.18899,41.8188
07:04.838706,-3.1375,41.8151
07:04.848256,-3.22506,41.7947
07:04.857557,-3.36888,41.8117
07:04.867808,-3.42122,41.8019
07:04.923049,-3.28214,41.8118
07:04.934522,-3.3989,41.8038
07:04.943051,-3.41513,41.814
07:04.953058,-3.34054,41.7935
07:04.962094,-3.36454,41.8289
07:04.972200,-3.27662,41.8101
07:05.028232,-3.37406,41.7995
07:05.040078,-3.23311,41.8234
07:05.049604,-3.13348,41.8113
07:05.057801,-3.19119,41.814
07:05.068070,-3.32012,41.8089
07:05.125333,-3.32451,41.8247
07:05.135757,-3.17836,41.8125
07:05.145253,-3.19273,41.8391
07:05.154258,-3.42865,41.8
07:05.163202,-3.39703,41.8245
07:05.172752,-3.39524,41.826
07:05.230122,-3.38822,41.8181
07:05.239925,-3.30335,41.8299
07:05.249472,-3.27442,41.8219
07:05.258449,-3.2985,41.8241
07:05.267686,-3.26886,41.814
07:05.277700,-3.37813,41.828
07:05.334712,-3.2146,41.808
07:05.345550,-3.3115,41.8472
07:05.354527,-3.30183,41.8104
07:05.364496,-3.17801,41.8126
07:05.373472,-3.17773,41.8396
07:05.431120,-3.06737,41.8223
07:05.441001,-3.29242,41.8234
07:05.451149,-3.21609,41.8248
07:05.460351,-3.18859,41.8331
07:05.470355,-3.08616,41.813
07:05.479146,-3.22027,41.8491
07:05.536175,-3.16852,41.839
07:05.547354,-3.14641,41.8316
07:05.556330,-3.27243,41.8404
07:05.565272,-3.32724,41.8226
07:05.575486,-3.29742,41.8351
07:05.584988,-3.1202,41.826
07:05.641569,-3.07768,41.8497
07:05.652793,-3.19915,41.8258
07:05.661782,-3.16548,41.8596
07:05.671741,-2.79038,41.8214
07:05.681373,-2.88493,41.8268
07:05.738351,-2.96014,41.8443
07:05.748586,-2.86731,41.8268
