Time - Plot 0,Amplitude - Plot 0
1070345:31:12.489895,-3.7205
1070345:31:12.499149,-1.75499
1070345:31:12.507681,-1.54781
1070345:31:12.565755,-1.57009
1070345:31:12.574462,-11.6437
1070345:31:12.582529,-11.6441
1070345:31:12.591576,-11.6438
1070345:31:12.599763,-11.6443
1070345:31:12.608799,-11.6437
1070345:31:12.666464,-11.6435
1070345:31:12.674593,-11.6439
1070345:31:12.683779,-11.6441
1070345:31:12.692218,-11.6436
1070345:31:12.701127,-11.6432
1070345:31:12.710059,-11.6434
1070345:31:12.767683,-11.6428
1070345:31:12.776316,-11.6432
1070345:31:12.784390,-11.6431
1070345:31:12.793423,-11.6437
1070345:31:12.802103,-10.2985
1070345:31:12.811105,-7.86287
1070345:31:12.868522,-5.67572
1070345:31:12.876647,-2.46986
1070345:31:12.885828,-4.71263
1070345:31:12.894798,-7.30216
1070345:31:12.902798,-9.10879
1070345:31:12.912399,-10.4638
1070345:31:12.922064,-11.6436
1070345:31:12.978978,-11.6434
1070345:31:12.987746,-11.6433
1070345:31:12.996084,-11.6433
1070345:31:13.005007,-11.6435
1070345:31:13.014638,-11.6433
1070345:31:13.072025,-11.6431
1070345:31:13.080741,-11.6432
1070345:31:13.089181,-11.6435
1070345:31:13.098321,-11.6432
1070345:31:13.106654,-11.6431
1070345:31:13.115710,-11.6436
1070345:31:13.173115,-11.6438
1070345:31:13.181796,-4.25982
1070345:31:13.190341,-2.67619
1070345:31:13.199398,-3.03442
1070345:31:13.208165,-2.07317
1070345:31:13.217326,-1.32824
1070345:31:13.225540,-1.59105
1070345:31:13.283627,-11.6439
1070345:31:13.291759,-11.6442
1070345:31:13.300891,-11.6437
1070345:31:13.309480,-11.6436
1070345:31:13.317951,-11.6434
1070345:31:13.327290,-11.6433
1070345:31:13.383899,-11.6435
1070345:31:13.392952,-11.6442
1070345:31:13.400973,-11.6436
1070345:31:13.409524,-11.6431
1070345:31:13.419271,-11.6435
1070345:31:13.428248,-11.643
1070345:31:13.484681,-11.6432
1070345:31:13.493755,-11.6433
1070345:31:13.501775,-11.643
1070345:31:13.510380,-11.6433
1070345:31:13.519351,-11.6436
1070345:31:13.528412,-9.73924
1070345:31:13.585916,-1.78594
1070345:31:13.594697,-1.78287
1070345:31:13.602697,-3.47024
1070345:31:13.611420,-5.20535
1070345:31:13.621411,-6.82914
1070345:31:13.630254,-10.2371
1070345:31:13.686593,-11.6432
1070345:31:13.694560,-11.643
1070345:31:13.703621,-11.6431
1070345:31:13.712714,-11.6432
1070345:31:13.721754,-11.6431
1070345:31:13.730558,-11.6429
1070345:31:13.787311,-11.6432
1070345:31:13.795852,-11.6429
1070345:31:13.804675,-11.6431
1070345:31:13.813261,-11.6433
1070345:31:13.821258,-11.643
1070345:31:13.830494,-11.6429
1070345:31:13.888091,-10.223
1070345:31:13.895905,-7.83312
1070345:31:13.905218,-3.32213
1070345:31:13.914283,-2.32102
1070345:31:13.923315,-2.32347
1070345:31:13.932371,-1.68423
1070345:31:13.989286,-9.24576
1070345:31:13.998017,-11.6434
1070345:31:14.006564,-11.6431
1070345:31:14.014984,-11.6434
1070345:31:14.024358,-11.6431
1070345:31:14.033442,-11.6438
1070345:31:14.090956,-11.6431
1070345:31:14.099163,-11.6432
1070345:31:14.107395,-11.6434
1070345:31:14.116718,-11.6437
1070345:31:14.124882,-11.6436
1070345:31:14.134734,-11.6434
1070345:31:14.191187,-11.6439
1070345:31:14.200042,-11.644
1070345:31:14.208987,-11.6437
1070345:31:14.217627,-11.6436
1070345:31:14.225866,-11.6437
1070345:31:14.234741,-11.6437
1070345:31:14.292027,-1.61832
1070345:31:14.301050,-1.45961
1070345:31:14.309805,-1.87586
1070345:31:14.317902,-3.03711
1070345:31:14.327106,-3.8395
1070345:31:14.335987,-4.93052
1070345:31:14.345642,-9.51833
1070345:31:14.402752,-11.6434
1070345:31:14.411473,-11.6435
1070345:31:14.420088,-11.6435
1070345:31:14.428695,-11.6432
1070345:31:14.438370,-11.6435
1070345:31:14.447590,-11.6432
1070345:31:14.504186,-11.6433
1070345:31:14.512764,-11.6436
1070345:31:14.521233,-11.6431
1070345:31:14.529824,-11.643
1070345:31:14.538951,-11.6433
1070345:31:14.548233,-11.6433
1070345:31:14.604722,-7.23623
1070345:31:14.613940,-6.81504
1070345:31:14.621966,-5.647
1070345:31:14.630948,-3.35563
1070345:31:14.640148,-1.47851
1070345:31:14.650531,-1.32268
1070345:31:14.707232,-9.18443
1070345:31:14.715627,-11.6438
1070345:31:14.724563,-11.6433
1070345:31:14.732732,-11.644
1070345:31:14.742575,-11.6436
1070345:31:14.751930,-11.6438
1070345:31:14.808911,-11.6441
1070345:31:14.817930,-11.6439
1070345:31:14.826241,-11.6439
1070345:31:14.834693,-11.6436
1070345:31:14.844028,-11.6432
1070345:31:14.854096,-11.6433
1070345:31:14.910255,-11.6439
1070345:31:14.918997,-11.6432
1070345:31:14.927832,-11.6432
1070345:31:14.935984,-11.6434
1070345:31:14.945184,-11.6436
1070345:31:15.003186,-10.3924
1070345:31:15.011518,-1.46631
1070345:31:15.020396,-1.44283
1070345:31:15.028260,-2.24574
1070345:31:15.037474,-4.38526
1070345:31:15.047114,-6.85817
1070345:31:15.104526,-7.32688
1070345:31:15.113255,-11.6431
1070345:31:15.121615,-11.6434
1070345:31:15.129907,-11.6431
1070345:31:15.139540,-11.6432
1070345:31:15.148615,-11.6432
1070345:31:15.205657,-11.6435
1070345:31:15.214170,-11.6432
1070345:31:15.222149,-11.6434
1070345:31:15.231190,-11.6435
1070345:31:15.240185,-11.6432
1070345:31:15.248686,-11.6436
1070345:31:15.305752,-11.6437
1070345:31:15.314223,-11.6437
1070345:31:15.323241,-6.02817
1070345:31:15.331219,-5.01089
1070345:31:15.340192,-3.96702
1070345:31:15.349384,-2.55673
1070345:31:15.358586,-1.96458
1070345:31:15.414741,-10.0326
1070345:31:15.423967,-11.616
1070345:31:15.432888,-11.6433
1070345:31:15.441482,-11.6433
1070345:31:15.450300,-11.6437
1070345:31:15.459682,-11.6439
1070345:31:15.515925,-11.6433
1070345:31:15.524638,-11.6431
1070345:31:15.532862,-11.6434
1070345:31:15.541912,-11.6429
1070345:31:15.549931,-11.6437
1070345:31:15.559170,-11.6438
1070345:31:15.616741,-11.6436
1070345:31:15.625955,-11.6439
1070345:31:15.634734,-11.6438
1070345:31:15.643394,-11.6439
1070345:31:15.652170,-11.6441
1070345:31:15.661275,-11.6441
1070345:31:15.718036,-1.75675
1070345:31:15.726171,-1.60079
1070345:31:15.734154,-2.69393
1070345:31:15.743125,-3.93375
1070345:31:15.752675,-4.72171
1070345:31:15.760447,-7.54987
1070345:31:15.819498,-11.6437
1070345:31:15.827289,-11.6429
1070345:31:15.836607,-11.6437
1070345:31:15.844294,-11.6434
1070345:31:15.854054,-11.6433
1070345:31:15.862113,-11.6433
1070345:31:15.872843,-11.6429
1070345:31:15.929085,-11.6432
1070345:31:15.937728,-11.6432
1070345:31:15.946441,-11.6435
1070345:31:15.954654,-11.6433
1070345:31:15.963934,-11.6435
1070345:31:15.974226,-11.6436
1070345:31:16.030250,-3.84195
1070345:31:16.039264,-2.74505
1070345:31:16.047479,-1.72902
1070345:31:16.056442,-2.00619
1070345:31:16.064557,-2.75865
1070345:31:16.074665,-5.19507
1070345:31:16.132550,-11.643
1070345:31:16.141181,-11.6429
1070345:31:16.149567,-11.6432
1070345:31:16.158805,-11.6433
1070345:31:16.167513,-11.6436
1070345:31:16.177052,-11.6438
1070345:31:16.233481,-11.6434
1070345:31:16.242460,-11.6438
1070345:31:16.250729,-11.644
1070345:31:16.259748,-11.6439
1070345:31:16.268237,-11.644
1070345:31:16.277525,-11.644
1070345:31:16.334509,-1.6401
1070345:31:16.343142,-1.72661
1070345:31:16.351532,-2.1387
1070345:31:16.360601,-4.51183
1070345:31:16.369535,-8.81834
1070345:31:16.378556,-10.7399
1070345:31:16.435721,-11.6438
1070345:31:16.444562,-11.644
1070345:31:16.452583,-11.6433
1070345:31:16.461529,-11.6433
1070345:31:16.470548,-11.6432
1070345:31:16.479771,-11.6433
1070345:31:16.536922,-11.6431
1070345:31:16.544533,-11.643
1070345:31:16.554047,-11.6432
1070345:31:16.561920,-11.6437
1070345:31:16.570903,-9.39741
1070345:31:16.579969,-5.36027
1070345:31:16.637513,-8.54271
1070345:31:16.645568,-11.6434
1070345:31:16.654685,-11.6433
1070345:31:16.662682,-11.6434
1070345:31:16.672027,-11.643
1070345:31:16.680320,-11.6434
1070345:31:16.738401,-11.6431
1070345:31:16.746638,-11.6432
1070345:31:16.754616,-11.6431
1070345:31:16.763707,-11.6433
1070345:31:16.772545,-11.6434
1070345:31:16.781203,-11.6434
1070345:31:16.790677,-11.6429
1070345:31:16.847863,-11.6436
1070345:31:16.855905,-7.66602
1070345:31:16.864996,-3.4443
1070345:31:16.873771,-2.16673
1070345:31:16.882055,-2.04555
1070345:31:16.940013,-9.38724
1070345:31:16.949158,-11.6432
1070345:31:16.957383,-11.6434
1070345:31:16.966495,-11.6431
1070345:31:16.974658,-11.6431
1070345:31:16.983840,-11.6431
1070345:31:17.040088,-11.6436
1070345:31:17.049308,-11.6432
1070345:31:17.057451,-11.6431
1070345:31:17.066316,-11.6433
1070345:31:17.074759,-11.6431
1070345:31:17.084008,-11.6433
1070345:31:17.140977,-11.6431
1070345:31:17.150135,-11.6434
1070345:31:17.158453,-11.6432
1070345:31:17.167233,-11.6432
1070345:31:17.176438,-11.6435
1070345:31:17.184531,-9.89622
1070345:31:17.242846,-3.25877
1070345:31:17.252048,-2.8567
1070345:31:17.260099,-3.9943
1070345:31:17.269020,-5.62625
1070345:31:17.277000,-9.38852
1070345:31:17.285976,-11.6439
1070345:31:17.342858,-11.6434
1070345:31:17.351531,-11.6439
1070345:31:17.360669,-11.6441
1070345:31:17.369350,-11.6438
1070345:31:17.377978,-11.6439
1070345:31:17.386685,-11.6439
1070345:31:17.444005,-11.6439
1070345:31:17.452712,-11.6437
1070345:31:17.461031,-11.6437
1070345:31:17.470206,-11.6435
1070345:31:17.478658,-11.6434
1070345:31:17.487490,-11.6435
1070345:31:17.544338,-11.644
1070345:31:17.552945,-11.6439
1070345:31:17.562025,-11.6433
1070345:31:17.570685,-11.6435
1070345:31:17.578467,-8.65034
1070345:31:17.587542,-5.92921
1070345:31:17.597597,-3.60777
1070345:31:17.654547,-5.24117
1070345:31:17.663428,-7.70172
1070345:31:17.672101,-9.90946
1070345:31:17.680362,-11.6432
1070345:31:17.689097,-11.6431
1070345:31:17.746722,-11.643
1070345:31:17.755389,-11.6432
1070345:31:17.764242,-11.6432
1070345:31:17.773000,-11.6433
1070345:31:17.781276,-11.6434
1070345:31:17.790213,-11.6432
1070345:31:17.799428,-11.6435
1070345:31:17.856367,-11.6433
1070345:31:17.865411,-11.6429
1070345:31:17.874231,-11.6434
1070345:31:17.882786,-11.6436
1070345:31:17.891883,-11.6431
1070345:31:17.948967,-5.47503
1070345:31:17.957742,-3.773
1070345:31:17.966969,-2.97374
1070345:31:17.974787,-2.56924
1070345:31:17.983896,-2.54481
1070345:31:17.992936,-1.74278
1070345:31:18.002467,-3.67733
1070345:31:18.059073,-11.6436
1070345:31:18.067749,-11.6432
1070345:31:18.076718,-11.644
1070345:31:18.084711,-11.6443
1070345:31:18.094010,-11.644
1070345:31:18.103273,-11.6441
1070345:31:18.160314,-11.6441
1070345:31:18.169029,-11.6437
1070345:31:18.178453,-11.6442
1070345:31:18.186715,-11.6437
1070345:31:18.194717,-11.6436
1070345:31:18.204968,-11.6434
1070345:31:18.262481,-8.62049
1070345:31:18.271007,-7.59536
1070345:31:18.279941,-3.18261
1070345:31:18.288585,-1.96346
1070345:31:18.297350,-1.62063
1070345:31:18.306581,-1.27533
1070345:31:18.363160,-11.6436
1070345:31:18.371786,-11.6436
1070345:31:18.380462,-11.6434
1070345:31:18.389469,-11.6433
1070345:31:18.397735,-11.643
1070345:31:18.407779,-11.6434
1070345:31:18.464088,-11.6436
1070345:31:18.472470,-11.6435
1070345:31:18.481518,-11.6431
1070345:31:18.490485,-11.6433
1070345:31:18.498567,-11.6437
1070345:31:18.508779,-11.6436
1070345:31:18.565878,-5.66367
1070345:31:18.574600,-7.47116
1070345:31:18.582907,-10.3853
1070345:31:18.592195,-5.4113
1070345:31:18.601382,-2.23768
1070345:31:18.610654,-1.4202
1070345:31:18.667781,-11.6438
1070345:31:18.676422,-11.6435
1070345:31:18.685294,-11.6439
1070345:31:18.693947,-11.6438
1070345:31:18.703033,-11.6441
1070345:31:18.712230,-11.644
1070345:31:18.768738,-11.6439
1070345:31:18.777465,-11.6441
1070345:31:18.785861,-11.644
1070345:31:18.794749,-11.6438
1070345:31:18.803050,-11.644
1070345:31:18.812905,-11.6434
1070345:31:18.870555,-8.22926
1070345:31:18.879214,-9.07044
1070345:31:18.888303,-11.4465
1070345:31:18.896330,-11.6437
1070345:31:18.905374,-4.61497
1070345:31:18.914112,-1.57147
1070345:31:18.971240,-11.6432
1070345:31:18.979790,-11.6436
1070345:31:18.988522,-11.6433
1070345:31:18.997614,-11.6431
1070345:31:19.005743,-11.6431
1070345:31:19.015457,-11.6433
1070345:31:19.072750,-11.6433
1070345:31:19.081387,-11.6436
1070345:31:19.090582,-11.6433
1070345:31:19.099271,-11.643
1070345:31:19.107903,-11.6434
1070345:31:19.117423,-11.6436
1070345:31:19.174596,-11.6435
1070345:31:19.183326,-11.6432
1070345:31:19.192645,-11.6436
1070345:31:19.201290,-11.6435
1070345:31:19.210186,-11.6434
1070345:31:19.219505,-11.3914
1070345:31:19.275773,-1.80281
1070345:31:19.284099,-2.71704
1070345:31:19.293536,-3.10212
1070345:31:19.302408,-3.86844
1070345:31:19.311176,-5.20258
1070345:31:19.320406,-6.94421
1070345:31:19.377122,-11.6434
1070345:31:19.385766,-11.6436
1070345:31:19.394035,-11.6441
1070345:31:19.403237,-11.6438
1070345:31:19.412336,-11.6438
1070345:31:19.422011,-11.6434
1070345:31:19.478999,-11.644
1070345:31:19.487746,-11.6436
1070345:31:19.496318,-11.6433
1070345:31:19.505315,-11.6435
1070345:31:19.513982,-11.6431
1070345:31:19.523188,-11.6432
1070345:31:19.579706,-11.6433
1070345:31:19.588305,-11.6432
1070345:31:19.597036,-10.2651
1070345:31:19.605854,-5.89411
1070345:31:19.614727,-5.16494
1070345:31:19.624024,-3.06886
1070345:31:19.681802,-5.36971
1070345:31:19.690516,-7.82358
1070345:31:19.698926,-10.6964
1070345:31:19.707902,-11.6435
1070345:31:19.716417,-11.6435
1070345:31:19.726168,-11.6433
1070345:31:19.783082,-11.6432
1070345:31:19.792313,-11.6433
1070345:31:19.801646,-11.6433
1070345:31:19.810314,-11.6429
1070345:31:19.819138,-11.6435
1070345:31:19.828175,-11.6439
1070345:31:19.885098,-11.6432
1070345:31:19.893901,-11.6431
1070345:31:19.903174,-11.6439
1070345:31:19.912226,-11.6435
1070345:31:19.920824,-11.6439
1070345:31:19.929803,-11.6434
1070345:31:19.986840,-11.6439
1070345:31:19.994707,-11.6441
1070345:31:20.004564,-8.55388
1070345:31:20.013579,-6.69286
1070345:31:20.021646,-7.00141
1070345:31:20.030655,-7.17257
1070345:31:20.088579,-8.58132
1070345:31:20.097224,-11.6436
1070345:31:20.106703,-11.6432
1070345:31:20.114618,-11.6435
1070345:31:20.123927,-11.6434
1070345:31:20.132386,-11.6435
1070345:31:20.189260,-11.6433
1070345:31:20.197863,-11.6431
1070345:31:20.206101,-11.6433
1070345:31:20.215737,-11.6436
1070345:31:20.223715,-11.6435
1070345:31:20.235682,-11.6434
1070345:31:20.292682,-11.6434
1070345:31:20.301330,-11.6434
1070345:31:20.310582,-11.6433
1070345:31:20.318600,-11.6433
1070345:31:20.327918,-11.6438
1070345:31:20.337029,-11.6441
1070345:31:20.393754,-11.6431
1070345:31:20.402727,-11.6437
1070345:31:20.411898,-11.6438
1070345:31:20.420733,-11.6441
1070345:31:20.429552,-11.6439
1070345:31:20.486535,-11.6441
1070345:31:20.494766,-8.75928
1070345:31:20.503086,-6.80533
1070345:31:20.512430,-6.58061
1070345:31:20.521872,-6.74578
1070345:31:20.529947,-7.1967
1070345:31:20.587454,-7.03765
1070345:31:20.595918,-11.6439
1070345:31:20.604000,-11.6439
1070345:31:20.613165,-11.6434
1070345:31:20.622795,-11.6434
1070345:31:20.631164,-11.6433
1070345:31:20.689011,-11.6432
1070345:31:20.697765,-11.6432
1070345:31:20.706048,-11.6434
1070345:31:20.715025,-11.6433
1070345:31:20.724517,-11.6435
1070345:31:20.733375,-11.6436
1070345:31:20.789690,-11.643
1070345:31:20.798973,-11.6436
1070345:31:20.807691,-11.6432
1070345:31:20.816266,-11.6434
1070345:31:20.825840,-11.6434
1070345:31:20.834171,-11.6431
1070345:31:20.891601,-11.6435
1070345:31:20.900209,-11.643
1070345:31:20.908522,-11.6431
1070345:31:20.917513,-11.6436
1070345:31:20.926456,-11.6433
1070345:31:20.934571,-11.6434
1070345:31:20.992058,-11.6433
1070345:31:21.000831,-11.6432
1070345:31:21.009117,-11.6433
1070345:31:21.017737,-11.6436
1070345:31:21.026920,-11.643
1070345:31:21.035841,-11.6432
1070345:31:21.044562,-11.6434
1070345:31:21.101139,-6.27486
1070345:31:21.109355,-6.34807
1070345:31:21.118204,-6.1012
1070345:31:21.127335,-5.48153
1070345:31:21.136450,-4.34618
1070345:31:21.145800,-4.33033
1070345:31:21.202562,-11.6437
1070345:31:21.211179,-11.6434
1070345:31:21.219533,-11.6343
1070345:31:21.228738,-11.644
1070345:31:21.238141,-11.6436
1070345:31:21.246875,-11.6442
1070345:31:21.304034,-11.6438
1070345:31:21.313048,-11.6439
1070345:31:21.321656,-11.6439
1070345:31:21.330671,-11.6439
1070345:31:21.338617,-11.6431
1070345:31:21.347697,-11.6433
1070345:31:21.404756,-11.6437
1070345:31:21.413471,-11.6442
1070345:31:21.421915,-11.6438
1070345:31:21.430962,-11.6435
1070345:31:21.439777,-11.6432
1070345:31:21.448750,-11.6431
1070345:31:21.504782,-11.644
1070345:31:21.514009,-11.6433
1070345:31:21.523142,-11.6434
1070345:31:21.532005,-11.6433
1070345:31:21.541111,-11.6437
1070345:31:21.549466,-11.6436
1070345:31:21.606638,-3.58292
1070345:31:21.614756,-4.07949
1070345:31:21.624111,-3.56152
1070345:31:21.632070,-3.31812
1070345:31:21.641702,-3.98567
1070345:31:21.649731,-4.93317
1070345:31:21.707544,-11.6433
1070345:31:21.715313,-11.6432
1070345:31:21.725111,-11.6436
1070345:31:21.733526,-11.6432
1070345:31:21.743026,-11.6436
1070345:31:21.751589,-11.6437
1070345:31:21.808738,-11.6434
1070345:31:21.816953,-11.6432
1070345:31:21.825277,-11.6434
1070345:31:21.834251,-11.6434
1070345:31:21.843251,-11.6431
1070345:31:21.852000,-11.6438
1070345:31:21.909599,-11.6432
1070345:31:21.918643,-11.6434
1070345:31:21.926960,-11.6434
1070345:31:21.935716,-11.6436
1070345:31:21.944000,-11.6434
1070345:31:21.953194,-11.6434
1070345:31:22.009223,-2.71449
1070345:31:22.017480,-1.81034
1070345:31:22.027056,-2.54239
1070345:31:22.035629,-1.78941
1070345:31:22.043633,-1.65828
1070345:31:22.052709,-2.73781
1070345:31:22.110331,-11.6432
1070345:31:22.118674,-11.6434
1070345:31:22.127501,-11.6435
1070345:31:22.135518,-11.6434
1070345:31:22.144589,-11.6435
1070345:31:22.153756,-11.6439
1070345:31:22.211053,-11.6434
1070345:31:22.220145,-11.6434
1070345:31:22.228944,-11.6439
1070345:31:22.238008,-11.6437
1070345:31:22.246754,-11.6437
1070345:31:22.256106,-11.6442
1070345:31:22.312537,-11.6437
1070345:31:22.320654,-11.6439
1070345:31:22.329672,-11.6442
1070345:31:22.338656,-11.644
1070345:31:22.347440,-11.6442
1070345:31:22.355818,-11.6437
1070345:31:22.413106,-1.61822
1070345:31:22.421710,-1.52779
1070345:31:22.430355,-1.58891
1070345:31:22.438623,-1.57287
1070345:31:22.447616,-1.97773
1070345:31:22.456333,-4.44193
1070345:31:22.466261,-11.2019
1070345:31:22.523198,-11.6435
1070345:31:22.531430,-11.6432
1070345:31:22.539543,-11.6431
1070345:31:22.548521,-11.6432
1070345:31:22.556511,-11.6433
1070345:31:22.566684,-11.6431
1070345:31:22.623899,-11.6433
1070345:31:22.632582,-11.6432
1070345:31:22.641354,-11.643
1070345:31:22.649558,-11.6433
1070345:31:22.658781,-11.6431
1070345:31:22.668463,-11.6433
1070345:31:22.725639,-11.6431
1070345:31:22.733683,-11.643
1070345:31:22.742688,-11.6435
1070345:31:22.751698,-9.56706
1070345:31:22.759715,-7.04846
1070345:31:22.769926,-4.55959
1070345:31:22.826871,-5.21208
1070345:31:22.834727,-7.95335
1070345:31:22.843583,-9.82983
1070345:31:22.852334,-9.25884
1070345:31:22.861634,-11.644
1070345:31:22.870922,-11.644
1070345:31:22.927974,-11.6433
1070345:31:22.936005,-11.6435
1070345:31:22.944979,-11.6433
1070345:31:22.953130,-11.6433
1070345:31:22.962106,-11.643
1070345:31:23.019900,-11.6439
1070345:31:23.027709,-11.6432
1070345:31:23.037528,-11.6431
1070345:31:23.045752,-11.6434
1070345:31:23.054592,-11.6438
1070345:31:23.063110,-11.6439
1070345:31:23.120615,-11.6436
1070345:31:23.129115,-8.41853
1070345:31:23.138140,-4.54327
1070345:31:23.146750,-3.27458
1070345:31:23.154917,-3.48519
1070345:31:23.163924,-4.45707
1070345:31:23.172980,-4.23722
1070345:31:23.230252,-11.6442
1070345:31:23.239004,-11.644
1070345:31:23.247515,-11.644
1070345:31:23.256594,-11.6435
1070345:31:23.264521,-11.6436
1070345:31:23.273769,-11.6434
1070345:31:23.331315,-11.6442
1070345:31:23.339224,-11.6438
1070345:31:23.348483,-11.6433
1070345:31:23.357479,-11.6432
1070345:31:23.366157,-11.6435
1070345:31:23.374162,-11.6437
1070345:31:23.432460,-11.6436
1070345:31:23.441190,-11.6434
1070345:31:23.449706,-11.6435
1070345:31:23.458378,-11.6435
1070345:31:23.466922,-11.6433
1070345:31:23.474789,-11.6435
1070345:31:23.533152,-11.6438
1070345:31:23.541594,-11.6433
1070345:31:23.550023,-11.6436
1070345:31:23.559121,-11.6435
1070345:31:23.566932,-11.6437
1070345:31:23.576013,-11.6437
1070345:31:23.585708,-11.6436
1070345:31:23.642394,-11.6434
1070345:31:23.650371,-11.6437
1070345:31:23.659702,-11.6438
1070345:31:23.667701,-11.6434
1070345:31:23.676410,-11.6437
1070345:31:23.686656,-11.6436
1070345:31:23.743902,-11.6431
1070345:31:23.752727,-11.6436
1070345:31:23.760511,-11.6434
1070345:31:23.769517,-11.6432
1070345:31:23.778549,-11.6435
1070345:31:23.787296,-11.6435
1070345:31:23.844386,-11.6432
1070345:31:23.852946,-11.6433
1070345:31:23.861387,-11.6437
1070345:31:23.869707,-11.6433
1070345:31:23.878799,-11.6433
1070345:31:23.887758,-11.6434
1070345:31:23.944603,-11.6437
1070345:31:23.953534,-11.6433
1070345:31:23.962362,-11.6438
1070345:31:23.970862,-10.7354
1070345:31:23.979511,-8.96032
1070345:31:23.987968,-8.60071
1070345:31:24.044596,-7.78236
1070345:31:24.053603,-10.2228
1070345:31:24.062468,-11.6434
1070345:31:24.070439,-11.6433
1070345:31:24.079457,-11.6433
1070345:31:24.087713,-11.6434
1070345:31:24.097581,-11.644
1070345:31:24.154788,-11.6432
1070345:31:24.163427,-11.6436
1070345:31:24.171868,-11.6436
1070345:31:24.180883,-11.6438
1070345:31:24.189595,-11.6439
1070345:31:24.199670,-11.6435
1070345:31:24.256698,-11.6439
1070345:31:24.264643,-11.6436
1070345:31:24.274201,-11.6435
1070345:31:24.281921,-11.6434
1070345:31:24.291386,-11.4836
1070345:31:24.300496,-11.4725
1070345:31:24.357801,-10.1844
1070345:31:24.365611,-8.92665
1070345:31:24.374602,-10.5003
1070345:31:24.382902,-11.6435
1070345:31:24.392326,-11.6435
1070345:31:24.449163,-11.6434
1070345:31:24.458138,-11.643
1070345:31:24.467225,-11.6433
1070345:31:24.475676,-11.6432
1070345:31:24.484186,-11.643
1070345:31:24.492179,-11.6431
1070345:31:24.502305,-11.6431
1070345:31:24.558950,-11.6431
1070345:31:24.566831,-11.6432
1070345:31:24.576005,-11.6432
1070345:31:24.584288,-11.6434
1070345:31:24.593119,-11.6435
1070345:31:24.600969,-11.643
1070345:31:24.658991,-11.6439
1070345:31:24.667802,-11.6434
1070345:31:24.676538,-11.6432
1070345:31:24.684634,-11.6432
1070345:31:24.693514,-11.6432
1070345:31:24.702043,-11.6434
1070345:31:24.759409,-11.6436
1070345:31:24.768462,-11.6431
1070345:31:24.777446,-11.6433
1070345:31:24.785873,-11.6433
1070345:31:24.794276,-11.6433
1070345:31:24.802929,-11.6435
1070345:31:24.859422,-11.6432
1070345:31:24.868195,-11.6433
1070345:31:24.877378,-11.6434
1070345:31:24.885636,-11.6435
1070345:31:24.894349,-11.6433
1070345:31:24.902402,-11.6432
1070345:31:24.960800,-11.6434
1070345:31:24.969858,-11.6434
1070345:31:24.977881,-11.6435
1070345:31:24.986859,-11.6432
1070345:31:24.995491,-11.6434
1070345:31:25.003485,-11.6437
1070345:31:25.060644,-11.6435
1070345:31:25.069025,-11.6433
1070345:31:25.078001,-11.6434
1070345:31:25.086635,-11.6435
1070345:31:25.094589,-11.6433
1070345:31:25.103653,-11.6433
1070345:31:25.161298,-11.6434
1070345:31:25.169874,-11.6431
1070345:31:25.178376,-11.6435
1070345:31:25.187370,-11.6435
1070345:31:25.196433,-11.6434
1070345:31:25.204613,-11.6434
1070345:31:25.262626,-11.6436
1070345:31:25.270416,-11.6433
1070345:31:25.280325,-11.6435
1070345:31:25.288313,-11.6438
1070345:31:25.297495,-11.6439
1070345:31:25.305707,-11.6443
1070345:31:25.362786,-11.6433
1070345:31:25.371458,-11.6433
1070345:31:25.380434,-11.6437
1070345:31:25.388927,-11.6437
1070345:31:25.397553,-11.644
1070345:31:25.405615,-11.6435
1070345:31:25.463272,-11.643
1070345:31:25.471827,-11.6435
1070345:31:25.480493,-11.6433
1070345:31:25.489426,-11.644
1070345:31:25.498147,-11.6439
1070345:31:25.506762,-11.6441
1070345:31:25.562695,-11.6435
1070345:31:25.570822,-11.6432
1070345:31:25.580048,-11.6438
1070345:31:25.589050,-10.4503
1070345:31:25.596633,-10.3939
1070345:31:25.605611,-11.6447
1070345:31:25.615613,-11.6443
1070345:31:25.671758,-11.6434
1070345:31:25.680563,-11.6436
1070345:31:25.689869,-11.6441
1070345:31:25.698375,-11.6442
1070345:31:25.706709,-11.6439
1070345:31:25.716766,-11.6443
1070345:31:25.773866,-11.6442
1070345:31:25.781962,-11.6441
1070345:31:25.791876,-11.6432
1070345:31:25.799930,-11.6436
1070345:31:25.808045,-11.6434
1070345:31:25.817624,-11.6433
1070345:31:25.874721,-11.6437
1070345:31:25.883523,-11.6435
1070345:31:25.892484,-11.6435
1070345:31:25.901249,-11.6436
1070345:31:25.909194,-11.6435
1070345:31:25.919257,-11.644
1070345:31:25.975610,-11.6435
1070345:31:25.983944,-11.6436
1070345:31:25.992706,-11.6433
1070345:31:26.001196,-11.6435
1070345:31:26.010314,-11.6436
1070345:31:26.067543,-11.6438
1070345:31:26.075976,-11.6436
1070345:31:26.084967,-10.0312
1070345:31:26.092912,-11.0338
1070345:31:26.102799,-11.6435
1070345:31:26.110551,-11.6434
1070345:31:26.167603,-11.6431
1070345:31:26.177073,-11.6436
1070345:31:26.185779,-11.6436
1070345:31:26.193777,-11.6436
1070345:31:26.203175,-11.6431
1070345:31:26.211958,-11.6433
1070345:31:26.220208,-11.6436
1070345:31:26.277870,-11.6438
1070345:31:26.286815,-11.6433
1070345:31:26.295091,-11.6437
1070345:31:26.304068,-11.6434
